################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.5150641596103984E+00 a        93     0     7     1     3
  1.5719702020476520E-01 a        94     0     7     1     4
  1.0656069430063220E+00 a        95     0     7     1     5
 -9.9311768102868092E-01 a        96     0     7     1     6
  3.1470454105043749E-01 a        97     0     7     1     7
 -9.3662212987788918E-01 a        98     0     7     1     8
  3.9704271443972150E-01 a        99     0     7     1     9
  5.2620428852807444E-01 a       100     0     7     1    10
 -8.3413698544579762E-01 a       101     0     7     1    11
  3.0033848550944076E-01 a       102     0     7     1    12
 -1.0517724862758275E+00 a       103     0     7     1    13
 -1.2615851542437817E-01 a       104     0     7     1    14
 -3.0963489294298890E-01 a       105     0     7     1    15
 -2.0259316285786763E-01 a       106     0     8     1     1
  4.6636041153156658E+00 a       107     0     8     1     2
  9.1770374179418457E-01 a       108     0     8     1     3
  3.3666203525660245E+00 a       109     0     8     1     4
 -5.8346191849944535E+00 a       110     0     8     1     5
 -9.1708691014685984E-01 a       111     0     8     1     6
 -2.2825705487808565E+00 a       112     0     8     1     7
  4.9064815717687278E+00 a       113     0     8     1     8
 -3.6955456233103066E+00 a       114     0     8     1     9
  7.3498724092393677E-02 a       115     0     8     1    10
  6.1451220954260732E-01 a       116     0     8     1    11
 -8.3488865188108152E-01 a       117     0     8     1    12
 -2.6758120382150112E+00 a       118     0     8     1    13
  3.9121103498651850E+00 a       119     0     8     1    14
  7.6197528773283107E-01 a       120     0     8     1    15
  1.8750878728223772E+00 a       121     0     9     1     1
 -2.7556630011776517E-01 a       122     0     9     1     2
 -4.8174491473447467E-01 a       123     0     9     1     3
 -2.6485520605528112E-01 a       124     0     9     1     4
  4.2699769344883412E-02 a       125     0     9     1     5
 -2.3315124899473430E-01 a       126     0     9     1     6
  4.0874508140111254E-01 a       127     0     9     1     7
  3.2613846356528281E-01 a       128     0     9     1     8
  2.7452519544698556E-01 a       129     0     9     1     9
 -3.5270922605655736E-01 a       130     0     9     1    10
  5.7382461488782310E-01 a       131     0     9     1    11
 -7.5433794547008409E-02 a       132     0     9     1    12
 -1.2447201920056303E+00 a       133     0     9     1    13
  7.2587183778159936E-01 a       134     0     9     1    14
  5.6645017250894367E-02 a       135     0     9     1    15
 -2.0252292400376981E+00 a       136     0    10     1     1
 -2.8525589756046208E+00 a       137     0    10     1     2
  6.8673324282088244E-01 a       138     0    10     1     3
 -2.2993661679880466E+00 a       139     0    10     1     4
  6.2778761285852349E+00 a       140     0    10     1     5
 -8.2061765095729278E-01 a       141     0    10     1     6
  1.9865113115959350E+00 a       142     0    10     1     7
 -3.7374904683646775E+00 a       143     0    10     1     8
 -2.1252442719361303E-01 a       144     0    10     1     9
  2.9600408895647712E-01 a       145     0    10     1    10
  1.3380668348052500E+00 a       146     0    10     1    11
  1.2392021930430077E+00 a       147     0    10     1    12
 -1.4189824009610930E+00 a       148     0    10     1    13
 -1.1113218692992799E+00 a       149     0    10     1    14
 -1.4645084345985409E+00 a       150     0    10     1    15
  1.7076975972006663E+00 a       151     0    11     1     1
 -7.7351887759287127E-02 a       152     0    11     1     2
 -8.1760305489549420E-02 a       153     0    11     1     3
 -7.0804602488367063E-01 a       154     0    11     1     4
 -1.3749565879691569E-01 a       155     0    11     1     5
  9.1116188656858310E-01 a       156     0    11     1     6
 -5.3990210274702310E-01 a       157     0    11     1     7
 -2.5501670461786624E-01 a       158     0    11     1     8
 -7.1870073496302855E-01 a       159     0    11     1     9
  3.3123661810499844E-01 a       160     0    11     1    10
  3.9501617412202683E-01 a       161     0    11     1    11
 -1.3982530844482355E-01 a       162     0    11     1    12
  3.4833995371871751E-01 a       163     0    11     1    13
 -3.0785233288986680E-01 a       164     0    11     1    14
  7.2238839449101178E-01 a       165     0    11     1    15
  2.4308424808692686E+00 a       166     0    12     1     1
  1.1148797972433269E-01 a       167     0    12     1     2
 -7.5355758197996869E-01 a       168     0    12     1     3
  2.0074375710835235E+00 a       169     0    12     1     4
 -3.5272467212564811E+00 a       170     0    12     1     5
  2.4501520416736260E+00 a       171     0    12     1     6
 -3.4502203527198888E-01 a       172     0    12     1     7
  5.1096049785640441E-01 a       173     0    12     1     8
  1.8876268516469132E+00 a       174     0    12     1     9
 -1.9153546313352341E+00 a       175     0    12     1    10
 -1.2738876971073489E+00 a       176     0    12     1    11
 -1.1135555913696447E+00 a       177     0    12     1    12
  1.3092171868972384E+00 a       178     0    12     1    13
  2.4136128044248948E+00 a       179     0    12     1    14
  2.7389564331566674E+00 a       180     0    12     1    15
 -8.8159431137368205E-01 a       181     0    13     1     1
 -3.9624677776943312E-01 a       182     0    13     1     2
  2.8206204477445290E-01 a       183     0    13     1     3
  4.1687445433728731E-01 a       184     0    13     1     4
  2.2406650354819843E-01 a       185     0    13     1     5
 -9.0862540429174146E-02 a       186     0    13     1     6
 -7.6125365559602282E-02 a       187     0    13     1     7
 -2.3698854977634762E-01 a       188     0    13     1     8
  8.6853938807881947E-01 a       189     0    13     1     9
  3.9073822591308016E-01 a       190     0    13     1    10
 -5.1745949479995357E-01 a       191     0    13     1    11
  2.7176972982533126E-01 a       192     0    13     1    12
 -1.0567725057891383E-01 a       193     0    13     1    13
  4.9666404177236601E-01 a       194     0    13     1    14
 -6.9819139009720463E-02 a       195     0    13     1    15
 -1.6002420652801872E+00 a       196     0    14     1     1
  1.5340232969373158E-01 a       197     0    14     1     2
  5.4046513751339967E-02 a       198     0    14     1     3
 -1.2068847884198086E+00 a       199     0    14     1     4
  4.9858300253905830E-01 a       200     0    14     1     5
  3.2090149532774570E-01 a       201     0    14     1     6
 -6.4439741433244935E-01 a       202     0    14     1     7
 -8.1342246724272690E-02 a       203     0    14     1     8
 -7.9419586450251456E-01 a       204     0    14     1     9
  6.2178107367121660E-01 a       205     0    14     1    10
 -8.4144823807420110E-02 a       206     0    14     1    11
  3.3529031209549570E-01 a       207     0    14     1    12
 -2.8112037461968964E-01 a       208     0    14     1    13
 -1.3699350815100584E+00 a       209     0    14     1    14
 -8.9716510606899025E-01 a       210     0    14     1    15
  2.5008858844275261E-01 a       211     0    15     1     1
  1.4619949108866212E-01 a       212     0    15     1     2
 -7.7654846347052928E-02 a       213     0    15     1     3
 -1.3293188371404097E-01 a       214     0    15     1     4
 -1.1997987094971446E-01 a       215     0    15     1     5
  2.5677318082249817E-01 a       216     0    15     1     6
 -1.3039652735054119E-03 a       217     0    15     1     7
  5.3067447738738588E-02 a       218     0    15     1     8
 -9.0662842848126646E-02 a       219     0    15     1     9
 -1.6914995286247195E-01 a       220     0    15     1    10
 -5.0029749521971423E-02 a       221     0    15     1    11
 -1.1911831332999584E-01 a       222     0    15     1    12
  3.6870830803371592E-02 a       223     0    15     1    13
 -1.2620763661954640E-01 a       224     0    15     1    14
  4.7817181657322801E-02 a       225     0    15     1    15
  1.5450973067004087E-01 a       226     0    16     1     1
  4.0205562228585234E-02 a       227     0    16     1     2
  1.1906336222690075E-01 a       228     0    16     1     3
  1.2070179091953578E-01 a       229     0    16     1     4
 -1.9080390067520264E-01 a       230     0    16     1     5
 -5.0761504079758310E-02 a       231     0    16     1     6
  5.0819451301769587E-03 a       232     0    16     1     7
  7.1914485689809765E-02 a       233     0    16     1     8
  4.4659499236904265E-01 a       234     0    16     1     9
 -4.8654332292025829E-02 a       235     0    16     1    10
 -3.5545789368899328E-01 a       236     0    16     1    11
  8.0049305005420296E-04 a       237     0    16     1    12
  2.1545614497173369E-03 a       238     0    16     1    13
  5.8294325855359277E-02 a       239     0    16     1    14
  1.0299477245784960E-01 a       240     0    16     1    15
 -6.8563153342325178E-01 a       241     0    17     1     1
 -8.6330523188396305E-02 a       242     0    17     1     2
 -2.9904262149076211E-01 a       243     0    17     1     3
  9.1829835746084887E-02 a       244     0    17     1     4
  9.6469332729684030E-03 a       245     0    17     1     5
 -2.7746033910382190E-01 a       246     0    17     1     6
 -9.2790347430830214E-02 a       247     0    17     1     7
 -2.4026453823034713E-01 a       248     0    17     1     8
  5.6701266162190445E-01 a       249     0    17     1     9
  1.7747726236210429E-01 a       250     0    17     1    10
 -2.7573036207330609E-01 a       251     0    17     1    11
 -1.6805818269397960E-01 a       252     0    17     1    12
 -3.7824989808377985E-01 a       253     0    17     1    13
  5.7417868098155120E-02 a       254     0    17     1    14
  8.2699795024067310E-02 a       255     0    17     1    15
  2.0254169566151478E-01 a       256     0    18     1     1
 -8.3160883303867184E-01 a       257     0    18     1     2
  1.0533796027255424E+00 a       258     0    18     1     3
 -5.1572194198535748E-01 a       259     0    18     1     4
 -2.1436331003499803E-01 a       260     0    18     1     5
 -1.1611112447456157E-01 a       261     0    18     1     6
  4.5686804852322266E-01 a       262     0    18     1     7
 -6.4340486683761022E-01 a       263     0    18     1     8
 -1.4081883157572017E+00 a       264     0    18     1     9
 -8.7934989979059919E-01 a       265     0    18     1    10
 -1.0204785105631733E-01 a       266     0    18     1    11
  6.1513012825094593E-01 a       267     0    18     1    12
  4.0342805978320806E-01 a       268     0    18     1    13
  5.7487502274454827E-01 a       269     0    18     1    14
  5.9362382300066308E-01 a       270     0    18     1    15
  1.2259193608036785E+00 a       271     0    19     1     1
  2.0062872707552667E-01 a       272     0    19     1     2
 -4.5533353871932292E-01 a       273     0    19     1     3
  7.7787529690297874E-01 a       274     0    19     1     4
 -1.3496445611901471E+00 a       275     0    19     1     5
  5.7817975567951019E-01 a       276     0    19     1     6
 -3.9362826206947124E+00 a       277     0    19     1     7
 -1.1753925878223399E+00 a       278     0    19     1     8
  2.2562502046325656E+00 a       279     0    19     1     9
  8.4323492411007162E-01 a       280     0    19     1    10
 -5.5984096000594574E-01 a       281     0    19     1    11
  3.6642444150171878E+00 a       282     0    19     1    12
  1.2518057292813332E+00 a       283     0    19     1    13
  1.2671544668364376E-01 a       284     0    19     1    14
 -1.6848478486550855E+00 a       285     0    19     1    15
  3.7207015688176814E-01 a       286     0    20     1     1
  1.2347481983211039E-01 a       287     0    20     1     2
  5.2288519979203341E-01 a       288     0    20     1     3
 -1.2517917414831689E-01 a       289     0    20     1     4
 -3.8852072636054329E-02 a       290     0    20     1     5
 -1.5987785287014694E-01 a       291     0    20     1     6
 -1.1481413608084734E-01 a       292     0    20     1     7
 -2.6462569241177319E-01 a       293     0    20     1     8
 -3.5869324348540244E-01 a       294     0    20     1     9
  5.2948963771444679E-01 a       295     0    20     1    10
  2.2600231985744665E-01 a       296     0    20     1    11
 -6.4618748750553456E-02 a       297     0    20     1    12
  6.4253982074458718E-02 a       298     0    20     1    13
  9.8124329244812500E-02 a       299     0    20     1    14
  2.2796473936884079E-01 a       300     0    20     1    15
  5.7435028305646640E-01 a       301     0    21     1     1
  1.0564117590399396E+00 a       302     0    21     1     2
 -1.8199847306017963E-01 a       303     0    21     1     3
 -1.1426372566766698E+00 a       304     0    21     1     4
 -3.6414506977256914E-02 a       305     0    21     1     5
 -1.1499135904914576E-01 a       306     0    21     1     6
 -4.8044064470010334E-01 a       307     0    21     1     7
 -1.1060278344048666E+00 a       308     0    21     1     8
  4.0074197272949069E-01 a       309     0    21     1     9
 -3.7333499143976195E-01 a       310     0    21     1    10
  2.0288344301915071E-01 a       311     0    21     1    11
  1.6314181520290727E-01 a       312     0    21     1    12
 -7.2605405228910580E-01 a       313     0    21     1    13
 -5.3909649772246132E-02 a       314     0    21     1    14
 -7.5734521076633832E-01 a       315     0    21     1    15
  1.0391859360840021E+00 a       316     0    22     1     1
  8.0666789864148880E-01 a       317     0    22     1     2
 -8.6492269313341572E-02 a       318     0    22     1     3
  3.5597422801892282E+00 a       319     0    22     1     4
  1.4673372443923829E+00 a       320     0    22     1     5
 -1.0599051907255197E+00 a       321     0    22     1     6
  1.5757094509858458E+00 a       322     0    22     1     7
 -1.1613390174962439E+00 a       323     0    22     1     8
  1.2026515887936471E+00 a       324     0    22     1     9
 -1.3094109633400266E+00 a       325     0    22     1    10
 -1.0977358565718232E+00 a       326     0    22     1    11
 -2.7910653959817684E+00 a       327     0    22     1    12
 -1.7894287165248435E+00 a       328     0    22     1    13
 -2.0796544145572762E+00 a       329     0    22     1    14
  1.2060305146784964E+00 a       330     0    22     1    15
  8.0542855969453903E-02 a       331     0    23     1     1
  3.9254727292917499E-02 a       332     0    23     1     2
  1.3018908932572507E-01 a       333     0    23     1     3
 -2.8600413767162408E-01 a       334     0    23     1     4
 -2.2079789646005060E-03 a       335     0    23     1     5
  9.1893835322081757E-03 a       336     0    23     1     6
 -8.8763295108044787E-02 a       337     0    23     1     7
  1.1707301079395645E-01 a       338     0    23     1     8
 -2.9219921897511963E-01 a       339     0    23     1     9
 -2.5978940582535682E-02 a       340     0    23     1    10
  1.0825228258955925E-01 a       341     0    23     1    11
  1.0769739050212372E-01 a       342     0    23     1    12
  1.5923579145110914E-01 a       343     0    23     1    13
 -1.4496580389600122E-01 a       344     0    23     1    14
 -3.9894178955256022E-02 a       345     0    23     1    15
 -1.4035151324457865E-01 a       346     0    24     1     1
  5.0813700499815617E-01 a       347     0    24     1     2
 -3.3420562014291283E-01 a       348     0    24     1     3
  6.5620726368934790E-01 a       349     0    24     1     4
  1.8294583160026215E-01 a       350     0    24     1     5
 -1.3453950987411309E-01 a       351     0    24     1     6
  4.4619618465049660E-01 a       352     0    24     1     7
  1.2781235633955290E-01 a       353     0    24     1     8
  9.4491048791935195E-01 a       354     0    24     1     9
  9.2847353843874625E-01 a       355     0    24     1    10
 -8.8739795355239004E-01 a       356     0    24     1    11
 -5.0360003288283411E-02 a       357     0    24     1    12
 -5.7267971187526870E-02 a       358     0    24     1    13
 -1.9241145568212387E-01 a       359     0    24     1    14
 -1.0037413589100898E-01 a       360     0    24     1    15
  9.9994082025438545E-03 a       361     0    25     1     1
 -4.5549458038060298E-01 a       362     0    25     1     2
 -5.8887483669547609E-02 a       363     0    25     1     3
 -5.9332898838370729E-01 a       364     0    25     1     4
  7.7005451146647064E-01 a       365     0    25     1     5
 -1.0620102521713075E-01 a       366     0    25     1     6
  2.8302329044160310E+00 a       367     0    25     1     7
  1.0341087239232938E+00 a       368     0    25     1     8
  2.7071223442928165E-02 a       369     0    25     1     9
  4.1178635945600800E-01 a       370     0    25     1    10
  1.2458520035451375E+00 a       371     0    25     1    11
 -2.9011190462058170E+00 a       372     0    25     1    12
 -5.1190406238932762E-01 a       373     0    25     1    13
  3.2403916113221254E-01 a       374     0    25     1    14
  1.7079900440171349E+00 a       375     0    25     1    15
  4.6943489799329480E-01 a       376     0    26     1     1
 -1.0242652563697886E-01 a       377     0    26     1     2
 -2.6767202990817635E-01 a       378     0    26     1     3
  2.0310329349214279E-01 a       379     0    26     1     4
  1.6691807396126837E-01 a       380     0    26     1     5
  1.6646797557430179E-01 a       381     0    26     1     6
  7.2089059695777849E-02 a       382     0    26     1     7
 -1.3556674236695843E-02 a       383     0    26     1     8
  3.2157197955289807E-01 a       384     0    26     1     9
 -3.9252961030524014E-01 a       385     0    26     1    10
  6.5771242778227851E-02 a       386     0    26     1    11
 -9.0777960873404617E-02 a       387     0    26     1    12
 -8.8444721271917076E-02 a       388     0    26     1    13
  7.1396688737737940E-02 a       389     0    26     1    14
 -2.5124117238266869E-01 a       390     0    26     1    15
  8.2811598338675463E-01 a       391     0    27     1     1
  1.2751047252858991E-01 a       392     0    27     1     2
 -1.7068036372274276E-01 a       393     0    27     1     3
  3.8394346605679884E-02 a       394     0    27     1     4
  3.1801048784155822E-01 a       395     0    27     1     5
  2.7137700258969144E-01 a       396     0    27     1     6
  2.9409650459669973E-01 a       397     0    27     1     7
  3.2698739937851551E-01 a       398     0    27     1     8
 -1.7867992510646008E-01 a       399     0    27     1     9
  1.6162926095665797E-01 a       400     0    27     1    10
  4.5012434979845478E-01 a       401     0    27     1    11
 -2.1890982764813005E-01 a       402     0    27     1    12
  2.8831785654360231E-01 a       403     0    27     1    13
  2.7621594008406203E-01 a       404     0    27     1    14
  4.2628610668261624E-02 a       405     0    27     1    15
 -3.3921635547331463E-01 a       406     0    28     1     1
 -1.1331334066034542E+00 a       407     0    28     1     2
  6.0647763518207787E-01 a       408     0    28     1     3
 -4.1553161453430789E+00 a       409     0    28     1     4
 -8.3401636785068645E-01 a       410     0    28     1     5
  2.2359413680680866E+00 a       411     0    28     1     6
 -1.0093770665268789E+00 a       412     0    28     1     7
  1.2904811069900235E+00 a       413     0    28     1     8
 -1.0286452564846347E+00 a       414     0    28     1     9
  1.9568166561619675E+00 a       415     0    28     1    10
 -3.5619719818646545E-01 a       416     0    28     1    11
  4.9610639860251377E-01 a       417     0    28     1    12
  4.7470533420092415E-01 a       418     0    28     1    13
  2.7569807196824514E+00 a       419     0    28     1    14
 -7.7884276225210780E-01 a       420     0    28     1    15
  5.5189804798060460E-01 a       421     0    29     1     1
 -5.3055691684389047E-02 a       422     0    29     1     2
  3.2321627347596305E-01 a       423     0    29     1     3
  3.1962782738189602E-02 a       424     0    29     1     4
 -2.7299578653572287E-01 a       425     0    29     1     5
  5.0691788761576828E-01 a       426     0    29     1     6
 -1.8188065632738634E-01 a       427     0    29     1     7
  1.8517735256655965E-01 a       428     0    29     1     8
 -7.1436794625516020E-01 a       429     0    29     1     9
 -2.0915522852743232E-01 a       430     0    29     1    10
  3.5332051317403740E-01 a       431     0    29     1    11
 -8.5574112434819216E-02 a       432     0    29     1    12
  9.4927846846922626E-01 a       433     0    29     1    13
 -4.7127567773583401E-02 a       434     0    29     1    14
  1.7331166254492184E-01 a       435     0    29     1    15
  1.3263768829492595E-01 a       436     0    30     1     1
 -1.2089204569340635E+00 a       437     0    30     1     2
 -3.0192263126934249E-01 a       438     0    30     1     3
  2.1094104272580630E-01 a       439     0    30     1     4
 -1.7618764649206645E-01 a       440     0    30     1     5
  3.5325440230051108E-01 a       441     0    30     1     6
 -2.7268263398516873E-01 a       442     0    30     1     7
  1.1365414853403435E+00 a       443     0    30     1     8
 -1.7702082560036000E-01 a       444     0    30     1     9
  1.1744382007290416E-01 a       445     0    30     1    10
  4.4299807583282114E-01 a       446     0    30     1    11
  6.4310472222689166E-02 a       447     0    30     1    12
  4.3328863543101953E-01 a       448     0    30     1    13
 -5.7262263011702519E-01 a       449     0    30     1    14
  1.0093805271292612E-01 a       450     0    30     1    15
 -2.0939265889471028E+00 a       451     0    31     1     1
 -1.6669033893183018E+00 a       452     0    31     1     2
  2.6809517170434867E+00 a       453     0    31     1     3
 -2.8361106424628320E+00 a       454     0    31     1     4
  3.4339008992433184E-01 a       455     0    31     1     5
  5.5294215056786644E+00 a       456     0    31     1     6
  8.3153640371560356E-01 a       457     0    31     1     7
  1.2560433426435407E+00 a       458     0    31     1     8
  1.7750984992418626E+00 a       459     0    31     1     9
  4.0116436293021362E-01 a       460     0    31     1    10
  4.1088477014637176E-01 a       461     0    31     1    11
 -1.2705525234811763E+00 a       462     0    31     1    12
 -4.2666476684738819E-01 a       463     0    31     1    13
 -1.9666833461396684E+00 a       464     0    31     1    14
  2.8472143857195569E+00 a       465     0    31     1    15
  2.3905673643233452E-01 a       466     0    32     1     1
  4.0523328440997580E-01 a       467     0    32     1     2
 -4.6949321906185831E-01 a       468     0    32     1     3
 -7.3911898398922660E-01 a       469     0    32     1     4
  1.7945311618658161E-01 a       470     0    32     1     5
 -5.1354453935203082E-01 a       471     0    32     1     6
  9.2487967855179709E-01 a       472     0    32     1     7
 -7.2294462015272442E-03 a       473     0    32     1     8
  2.3929552761625816E-01 a       474     0    32     1     9
 -8.7450725630685977E-01 a       475     0    32     1    10
 -7.0853606196142527E-01 a       476     0    32     1    11
  7.0294178365696813E-01 a       477     0    32     1    12
 -2.6090972375400318E-01 a       478     0    32     1    13
  1.5940996944890554E-01 a       479     0    32     1    14
 -3.3001483407267851E-01 a       480     0    32     1    15
  1.7695453651825127E-01 a       481     0    33     1     1
  3.7328540168255908E-01 a       482     0    33     1     2
 -4.6669801697513358E-01 a       483     0    33     1     3
  7.4657692058115366E-01 a       484     0    33     1     4
  1.3057405308833300E-01 a       485     0    33     1     5
  7.0530619601762420E-02 a       486     0    33     1     6
 -1.9846451424179465E-01 a       487     0    33     1     7
 -6.9732558580878878E-01 a       488     0    33     1     8
  1.0435758683882874E+00 a       489     0    33     1     9
  1.2047097728685265E+00 a       490     0    33     1    10
 -8.4455938008192166E-01 a       491     0    33     1    11
 -6.8944243586870491E-01 a       492     0    33     1    12
  7.0619727461881027E-02 a       493     0    33     1    13
  4.8226655489221004E-01 a       494     0    33     1    14
  2.5381586679134732E-01 a       495     0    33     1    15
  9.2705150383202178E-02 a       496     0    34     1     1
 -5.8908720790147868E-02 a       497     0    34     1     2
 -1.1979880814685213E+00 a       498     0    34     1     3
  2.8823488449870656E+00 a       499     0    34     1     4
 -1.4112639142545802E-01 a       500     0    34     1     5
 -9.4176805465142177E-01 a       501     0    34     1     6
 -3.1708001075854841E-01 a       502     0    34     1     7
 -8.0092497725412881E-01 a       503     0    34     1     8
 -1.0507827975612463E+00 a       504     0    34     1     9
  1.1386228300854029E+00 a       505     0    34     1    10
 -3.6570562211341140E-01 a       506     0    34     1    11
  1.7589217668016368E+00 a       507     0    34     1    12
 -2.2403912382609628E+00 a       508     0    34     1    13
  1.1431893025378714E+00 a       509     0    34     1    14
 -3.7932153229262573E+00 a       510     0    34     1    15
 -9.5432210818732499E-01 a       511     0    35     1     1
  1.4591067449805212E-01 a       512     0    35     1     2
 -2.1682532521768003E-01 a       513     0    35     1     3
  4.0293974614597727E-01 a       514     0    35     1     4
  4.0919175903638520E-02 a       515     0    35     1     5
 -8.5624772941239005E-02 a       516     0    35     1     6
  2.0018481523429379E-01 a       517     0    35     1     7
 -1.7833070078177490E-01 a       518     0    35     1     8
  3.1202114354922217E-01 a       519     0    35     1     9
 -1.0760556560929231E-01 a       520     0    35     1    10
  1.6599797672294249E-04 a       521     0    35     1    11
 -1.9088726353290530E-01 a       522     0    35     1    12
 -2.1997034475181371E-01 a       523     0    35     1    13
  1.1437541594608160E-01 a       524     0    35     1    14
  6.1922428951411708E-02 a       525     0    35     1    15
 -4.8072499480387515E-01 a       526     0    36     1     1
  9.1589995441536742E-01 a       527     0    36     1     2
  6.7642423451353212E-02 a       528     0    36     1     3
 -1.2858408483197501E+00 a       529     0    36     1     4
  4.6646779139466465E-02 a       530     0    36     1     5
