################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.6184003664576198E-01 a        38     0     3     1     8
 -2.2806082961564517E-01 a        39     0     3     1     9
  9.5052093268506022E-01 a        40     0     3     1    10
  9.6772358268122860E-02 a        41     0     3     1    11
 -1.0558490810782009E-01 a        42     0     3     1    12
  6.1960882307199039E-01 a        43     0     3     1    13
  6.8269600502287375E-01 a        44     0     3     1    14
 -1.2738023863797558E+00 a        45     0     3     1    15
 -4.9267262909216669E-01 a        46     0     4     1     1
  1.6034878333634434E-01 a        47     0     4     1     2
 -1.8164449623329337E-01 a        48     0     4     1     3
  1.2937160654634790E-02 a        49     0     4     1     4
 -1.4526396638888506E+00 a        50     0     4     1     5
 -9.8978878238145263E-01 a        51     0     4     1     6
  1.3318630708473392E-01 a        52     0     4     1     7
 -2.2049968881993462E-01 a        53     0     4     1     8
  5.4015067371517220E-02 a        54     0     4     1     9
 -1.1767351893828211E+00 a        55     0     4     1    10
  1.0398459216241285E-01 a        56     0     4     1    11
  2.0998569238169337E-01 a        57     0     4     1    12
  1.5920702274371281E+00 a        58     0     4     1    13
 -1.1555306566509230E-01 a        59     0     4     1    14
  5.4763586424205546E-01 a        60     0     4     1    15
  3.6226169854794976E-01 a        61     0     5     1     1
  1.5763892475883443E+00 a        62     0     5     1     2
 -9.5435767842392605E-01 a        63     0     5     1     3
 -4.6210308621918349E-02 a        64     0     5     1     4
 -6.7446590558846026E-02 a        65     0     5     1     5
  1.2475981428605467E+00 a        66     0     5     1     6
 -3.2709141881677323E-01 a        67     0     5     1     7
  1.1158248752358244E-01 a        68     0     5     1     8
  1.8386265670464644E-02 a        69     0     5     1     9
 -7.0826393823182426E-02 a        70     0     5     1    10
  8.4577115775080525E-01 a        71     0     5     1    11
  1.2895301303140061E+00 a        72     0     5     1    12
  4.0594181961031107E-03 a        73     0     5     1    13
  2.3135155219449940E-01 a        74     0     5     1    14
 -7.9090903426184156E-01 a        75     0     5     1    15
  5.7281180733410908E-01 a        76     0     6     1     1
 -2.9677029803955490E-01 a        77     0     6     1     2
 -3.3463696234304713E-01 a        78     0     6     1     3
  3.9367808462849935E-01 a        79     0     6     1     4
 -1.2917270019680536E+00 a        80     0     6     1     5
 -6.3866829335433459E-02 a        81     0     6     1     6
 -1.0547363344687479E+00 a        82     0     6     1     7
  1.5899130474050971E-01 a        83     0     6     1     8
 -4.2043058376121495E-01 a        84     0     6     1     9
 -8.9657375120487226E-01 a        85     0     6     1    10
  4.4836263733489373E-01 a        86     0     6     1    11
  2.0224385587376389E-01 a        87     0     6     1    12
  8.4143752654880299E-01 a        88     0     6     1    13
  6.5513562763349673E-02 a        89     0     6     1    14
  5.4115058946324002E-01 a        90     0     6     1    15
  1.1541243297386854E+00 a        91     0     7     1     1
  2.1328400740048856E-01 a        92     0     7     1     2
 -1.5977837108885995E+00 a        93     0     7     1     3
 -8.8712741332019818E-01 a        94     0     7     1     4
 -9.4487870749249181E-01 a        95     0     7     1     5
  4.7854892007979138E-01 a        96     0     7     1     6
 -1.7039665864323383E+00 a        97     0     7     1     7
 -3.1382624694155686E-01 a        98     0     7     1     8
  3.5794518240919213E-02 a        99     0     7     1     9
 -2.0898203610379587E-01 a       100     0     7     1    10
 -5.6284602921067406E-01 a       101     0     7     1    11
 -5.0810259594449858E-01 a       102     0     7     1    12
  1.1932854234579504E+00 a       103     0     7     1    13
  9.9317226503301304E-01 a       104     0     7     1    14
  6.3983266911057879E-01 a       105     0     7     1    15
 -1.1160216809897816E+00 a       106     0     8     1     1
  3.7471296712439967E-01 a       107     0     8     1     2
  1.4989034759219219E-01 a       108     0     8     1     3
  1.0208614315875890E+00 a       109     0     8     1     4
 -3.8902642246224078E-01 a       110     0     8     1     5
  6.7637255213666758E-01 a       111     0     8     1     6
 -4.9214542100497588E-01 a       112     0     8     1     7
  1.3148079082207553E+00 a       113     0     8     1     8
 -2.5431260886850821E-01 a       114     0     8     1     9
 -6.0831270711332035E-02 a       115     0     8     1    10
  9.6224187892424584E-01 a       116     0     8     1    11
 -5.1658268456486289E-01 a       117     0     8     1    12
 -1.1940351406639240E+00 a       118     0     8     1    13
  1.4232711552595317E-01 a       119     0     8     1    14
  4.1974266587386622E-01 a       120     0     8     1    15
 -7.2986222741446094E-01 a       121     0     9     1     1
 -4.9375777648157523E-02 a       122     0     9     1     2
 -1.3477483116175559E-01 a       123     0     9     1     3
  1.1232018617510455E+00 a       124     0     9     1     4
 -4.5949431039618066E-01 a       125     0     9     1     5
 -6.0273964085254239E-01 a       126     0     9     1     6
 -4.6230449092784370E-01 a       127     0     9     1     7
 -6.8381059918961484E-02 a       128     0     9     1     8
  7.8715251480001702E-01 a       129     0     9     1     9
 -3.9848581879161610E-01 a       130     0     9     1    10
 -2.2279212985798519E-02 a       131     0     9     1    11
  2.2584555224943489E-01 a       132     0     9     1    12
  7.0664438238591054E-01 a       133     0     9     1    13
  2.2590317580060637E-01 a       134     0     9     1    14
  1.0689921108902041E+00 a       135     0     9     1    15
 -6.4297261335421990E-02 a       136     0    10     1     1
  4.2610739564114530E-01 a       137     0    10     1     2
  1.9638171157323597E-01 a       138     0    10     1     3
 -1.7154255979118999E-01 a       139     0    10     1     4
  9.2264542122216442E-01 a       140     0    10     1     5
 -4.9158209437803591E-01 a       141     0    10     1     6
  7.2684811843646002E-01 a       142     0    10     1     7
  1.2652261706539807E+00 a       143     0    10     1     8
  9.9677894219948118E-02 a       144     0    10     1     9
  2.1839460509362131E-03 a       145     0    10     1    10
  6.7723736002867863E-01 a       146     0    10     1    11
  5.8577594867532015E-02 a       147     0    10     1    12
 -6.7384295727733357E-01 a       148     0    10     1    13
  6.8470807398560674E-01 a       149     0    10     1    14
 -2.2493277450925876E-02 a       150     0    10     1    15
 -7.0427154765302102E-01 a       151     0    11     1     1
 -1.0413483970283715E+00 a       152     0    11     1     2
  1.0565712162077627E+00 a       153     0    11     1     3
  8.5309351129521405E-01 a       154     0    11     1     4
  9.4517704381233747E-01 a       155     0    11     1     5
 -1.1638163032154082E-01 a       156     0    11     1     6
  9.3706372217156786E-01 a       157     0    11     1     7
  2.7485837962734477E-01 a       158     0    11     1     8
  5.7780979942957655E-01 a       159     0    11     1     9
 -1.2845296386997551E+00 a       160     0    11     1    10
  6.2890604070746803E-01 a       161     0    11     1    11
  1.4604276454145029E-01 a       162     0    11     1    12
 -7.0599285009809376E-01 a       163     0    11     1    13
 -1.9382172449230031E+00 a       164     0    11     1    14
  1.1155846508461859E-01 a       165     0    11     1    15
 -1.8845673694755447E-01 a       166     0    12     1     1
 -1.0747753951174770E+00 a       167     0    12     1     2
 -5.4831949064019676E-02 a       168     0    12     1     3
 -8.1025783158969378E-01 a       169     0    12     1     4
  2.1047196198531406E+00 a       170     0    12     1     5
  5.2807231766012541E-01 a       171     0    12     1     6
 -4.0926559741018320E-01 a       172     0    12     1     7
 -1.1719279788494281E+00 a       173     0    12     1     8
 -3.4137208695933102E-01 a       174     0    12     1     9
  2.2250904407802630E-01 a       175     0    12     1    10
 -2.2601743476956543E-01 a       176     0    12     1    11
  4.3057665011478022E-02 a       177     0    12     1    12
 -1.7123581567290682E+00 a       178     0    12     1    13
 -4.4952045548269887E-01 a       179     0    12     1    14
  4.2711493771715564E-01 a       180     0    12     1    15
 -7.6314672043139506E-02 a       181     0    13     1     1
 -1.3600477545923375E+00 a       182     0    13     1     2
  6.3588618120639073E-01 a       183     0    13     1     3
 -2.0471621782671896E+00 a       184     0    13     1     4
 -1.4907904645828951E+00 a       185     0    13     1     5
 -1.0203926187507673E+00 a       186     0    13     1     6
 -1.2963626874694345E-01 a       187     0    13     1     7
 -3.2095733232293183E-01 a       188     0    13     1     8
 -8.8399340399647131E-01 a       189     0    13     1     9
  3.3620062406218025E+00 a       190     0    13     1    10
  3.2409082310675574E-01 a       191     0    13     1    11
 -3.3311719407863025E-02 a       192     0    13     1    12
 -1.2930844983936820E-02 a       193     0    13     1    13
  3.1402403379917171E-01 a       194     0    13     1    14
 -8.0180461288576399E-01 a       195     0    13     1    15
  1.6056390054606767E-01 a       196     0    14     1     1
 -6.9485163762270630E-01 a       197     0    14     1     2
 -7.2207650437734849E-01 a       198     0    14     1     3
  2.2518067983561747E+00 a       199     0    14     1     4
 -1.2303284034204316E+00 a       200     0    14     1     5
  5.0407768860017832E-01 a       201     0    14     1     6
  5.9347743701200018E-01 a       202     0    14     1     7
  5.1583030095795712E-01 a       203     0    14     1     8
  4.3834341937623172E-01 a       204     0    14     1     9
 -3.9137080370829230E-01 a       205     0    14     1    10
 -7.8380383164869172E-01 a       206     0    14     1    11
 -1.8845118610506201E-01 a       207     0    14     1    12
  1.7307613237562010E+00 a       208     0    14     1    13
  7.9326314076138799E-02 a       209     0    14     1    14
 -1.1278707199265476E+00 a       210     0    14     1    15
 -4.7660722852906662E-01 a       211     0    15     1     1
  8.3409222866597543E-01 a       212     0    15     1     2
  1.0069675170167351E+00 a       213     0    15     1     3
  2.3272756550330294E+00 a       214     0    15     1     4
  1.1214067164820736E+00 a       215     0    15     1     5
  5.0185362831428082E-01 a       216     0    15     1     6
  1.6324872401245144E-01 a       217     0    15     1     7
 -1.2484389912304401E-02 a       218     0    15     1     8
  5.8007483652219194E-01 a       219     0    15     1     9
 -2.9708361239373269E+00 a       220     0    15     1    10
 -4.0209348989291860E-01 a       221     0    15     1    11
  2.3757978517032724E-01 a       222     0    15     1    12
 -2.8490905495813695E-01 a       223     0    15     1    13
  7.3480170059349614E-01 a       224     0    15     1    14
  1.6879297655918760E-01 a       225     0    15     1    15
  6.2513184425589774E-01 a       226     0    16     1     1
  3.9017870054424308E-01 a       227     0    16     1     2
 -1.3864318905443587E-01 a       228     0    16     1     3
 -4.5659257243647522E-01 a       229     0    16     1     4
  2.8745561792113095E-01 a       230     0    16     1     5
 -6.3600223082813712E-01 a       231     0    16     1     6
 -2.6400436175490333E-01 a       232     0    16     1     7
 -2.4641563158506716E-01 a       233     0    16     1     8
  5.3272925291424848E-02 a       234     0    16     1     9
 -3.3465473937936580E-01 a       235     0    16     1    10
  1.5110118376048254E-01 a       236     0    16     1    11
  1.7503571177171642E-01 a       237     0    16     1    12
 -5.0732395510012296E-01 a       238     0    16     1    13
 -5.1438888162786460E-02 a       239     0    16     1    14
  6.2557202632568443E-01 a       240     0    16     1    15
  8.9241011630592082E-01 a       241     0    17     1     1
 -2.8564956348830495E-01 a       242     0    17     1     2
  1.3022771513635978E-01 a       243     0    17     1     3
 -2.3182394712931240E-01 a       244     0    17     1     4
 -3.4086383904331286E-01 a       245     0    17     1     5
 -1.5911699351765245E+00 a       246     0    17     1     6
 -5.4603528540372803E-01 a       247     0    17     1     7
  2.2800975186282613E-01 a       248     0    17     1     8
  9.1447744112179441E-01 a       249     0    17     1     9
 -4.7807097673686194E-01 a       250     0    17     1    10
  1.3525599090413298E-01 a       251     0    17     1    11
  3.1490215374533431E-01 a       252     0    17     1    12
  2.7975644467841876E-01 a       253     0    17     1    13
  7.4047336772459804E-01 a       254     0    17     1    14
 -4.5801646815705810E-01 a       255     0    17     1    15
 -5.8901942303181853E-01 a       256     0    18     1     1
  7.7410189312563826E-01 a       257     0    18     1     2
 -9.3569850511471875E-02 a       258     0    18     1     3
  7.4246423343003787E-01 a       259     0    18     1     4
  7.7231230093927239E-01 a       260     0    18     1     5
 -3.6907144755938287E-02 a       261     0    18     1     6
  2.1801863033411339E-01 a       262     0    18     1     7
  2.8854507399581752E-01 a       263     0    18     1     8
 -2.0043707766081137E-02 a       264     0    18     1     9
  2.4392423436800212E-01 a       265     0    18     1    10
  6.0436053857525329E-01 a       266     0    18     1    11
  7.3507430042049282E-01 a       267     0    18     1    12
  3.0515201534554087E-01 a       268     0    18     1    13
  3.0481953308032839E-01 a       269     0    18     1    14
 -7.8961406813170643E-01 a       270     0    18     1    15
  5.0382903190208161E-01 a       271     0    19     1     1
 -9.9283983768193018E-01 a       272     0    19     1     2
 -1.7549239832979296E-01 a       273     0    19     1     3
  4.9359246302861615E-01 a       274     0    19     1     4
  1.8781733377412111E+00 a       275     0    19     1     5
  2.9161560587600699E-01 a       276     0    19     1     6
 -5.3847821019908382E-01 a       277     0    19     1     7
  2.5976386197167772E-01 a       278     0    19     1     8
 -9.0223444489705873E-02 a       279     0    19     1     9
  9.2693370061965463E-01 a       280     0    19     1    10
  4.8791705070375152E-01 a       281     0    19     1    11
 -2.4110077904420932E-01 a       282     0    19     1    12
  1.0443028791858615E+00 a       283     0    19     1    13
  2.0543342650746069E-01 a       284     0    19     1    14
  4.4417805435633689E-01 a       285     0    19     1    15
 -6.3601086579421440E-01 a       286     0    20     1     1
  5.2135604536410664E-03 a       287     0    20     1     2
 -7.8029258184005112E-01 a       288     0    20     1     3
  6.8752922149756668E-01 a       289     0    20     1     4
 -5.2494508894893521E-01 a       290     0    20     1     5
 -6.7019543870847176E-01 a       291     0    20     1     6
 -1.0169128582293288E+00 a       292     0    20     1     7
 -3.4578657722251666E-01 a       293     0    20     1     8
 -9.8578534470572354E-01 a       294     0    20     1     9
 -5.9280357433902842E-01 a       295     0    20     1    10
 -8.4663923815031128E-01 a       296     0    20     1    11
 -1.5604275225551206E-01 a       297     0    20     1    12
 -3.0748942263477896E-01 a       298     0    20     1    13
 -8.6585308242214187E-01 a       299     0    20     1    14
  5.9993635634648490E-01 a       300     0    20     1    15
 -5.1243298079833677E-01 a       301     0    21     1     1
 -5.6236592685338638E-01 a       302     0    21     1     2
  2.4305079407146984E-01 a       303     0    21     1     3
  8.3240342428239988E-01 a       304     0    21     1     4
 -4.7085618312930433E-01 a       305     0    21     1     5
  4.2263514472761121E-01 a       306     0    21     1     6
 -1.1950184619579549E+00 a       307     0    21     1     7
  5.2940152776136840E-01 a       308     0    21     1     8
 -7.7831424655222181E-01 a       309     0    21     1     9
 -6.5092091505088201E-01 a       310     0    21     1    10
 -1.0013069738215916E+00 a       311     0    21     1    11
 -1.7753289038820530E-01 a       312     0    21     1    12
  8.3279307497675159E-01 a       313     0    21     1    13
 -1.3009503332224959E+00 a       314     0    21     1    14
 -4.0840327817659194E-01 a       315     0    21     1    15
  5.8973995635025123E-01 a       316     0    22     1     1
  9.2933606245029876E-01 a       317     0    22     1     2
 -1.0759739297421027E+00 a       318     0    22     1     3
 -8.0851623853323706E-01 a       319     0    22     1     4
  1.3365215103496422E+00 a       320     0    22     1     5
 -5.5334456569717327E-01 a       321     0    22     1     6
  9.6794004855860538E-01 a       322     0    22     1     7
 -6.2043434984780788E-01 a       323     0    22     1     8
  5.1147705231118341E-02 a       324     0    22     1     9
 -7.2674081964755902E-02 a       325     0    22     1    10
  5.2063553859034928E-01 a       326     0    22     1    11
 -9.3854237943886409E-01 a       327     0    22     1    12
 -2.8717739003366893E-01 a       328     0    22     1    13
 -1.0629506246922983E-01 a       329     0    22     1    14
  3.9957884632020274E-01 a       330     0    22     1    15
  3.5557627881468352E-03 a       331     0    23     1     1
 -7.7428774103823661E-01 a       332     0    23     1     2
  5.6251584203986060E-01 a       333     0    23     1     3
 -1.2496172473558667E-01 a       334     0    23     1     4
  7.5818732979447157E-01 a       335     0    23     1     5
 -5.2994721814744272E-01 a       336     0    23     1     6
  6.3707935389921178E-01 a       337     0    23     1     7
 -9.8713799650981024E-02 a       338     0    23     1     8
 -1.6569060709241412E-01 a       339     0    23     1     9
  1.8166976707032478E-01 a       340     0    23     1    10
  1.0774021732996928E+00 a       341     0    23     1    11
 -3.3990182473560482E-01 a       342     0    23     1    12
  4.3410783786980683E-02 a       343     0    23     1    13
 -2.1462302613053716E-01 a       344     0    23     1    14
 -5.0962377063757669E-01 a       345     0    23     1    15
  1.3346161583507370E+00 a       346     0    24     1     1
 -1.8946000618112371E-01 a       347     0    24     1     2
 -1.0176244121050941E-02 a       348     0    24     1     3
 -3.8536616846982336E-01 a       349     0    24     1     4
  5.9341349198615456E-01 a       350     0    24     1     5
  5.4376520411283276E-02 a       351     0    24     1     6
 -3.6556029803115936E-01 a       352     0    24     1     7
  3.2818001146940573E-01 a       353     0    24     1     8
  5.9601003178094469E-01 a       354     0    24     1     9
 -1.2078619712448893E+00 a       355     0    24     1    10
 -3.6665074408202103E-01 a       356     0    24     1    11
 -3.5420886158953524E-01 a       357     0    24     1    12
  1.1632610865109156E+00 a       358     0    24     1    13
  6.2223386228307927E-02 a       359     0    24     1    14
  1.5400751565590448E-02 a       360     0    24     1    15
  4.1528709174188561E-01 a       361     0    25     1     1
 -7.0443134046726086E-01 a       362     0    25     1     2
 -9.8016408843572041E-03 a       363     0    25     1     3
  4.8944123958575325E-01 a       364     0    25     1     4
  7.7071732189228342E-03 a       365     0    25     1     5
 -8.1570533725319183E-01 a       366     0    25     1     6
 -4.1802388304855603E-01 a       367     0    25     1     7
 -5.1891951502626862E-02 a       368     0    25     1     8
  2.3026574994906446E-01 a       369     0    25     1     9
  7.5460070097710730E-01 a       370     0    25     1    10
  3.5683161463562563E-01 a       371     0    25     1    11
  2.6765214611135305E-02 a       372     0    25     1    12
 -3.1175315631457717E-01 a       373     0    25     1    13
  1.7700745815007282E-01 a       374     0    25     1    14
 -7.4876106139552490E-01 a       375     0    25     1    15
 -6.6520747180435102E-01 a       376     0    26     1     1
 -4.7564569161476838E-01 a       377     0    26     1     2
  7.8080777382144462E-01 a       378     0    26     1     3
 -3.6367262909400738E-01 a       379     0    26     1     4
 -9.1316355171837826E-01 a       380     0    26     1     5
 -4.7214580958854124E-01 a       381     0    26     1     6
  5.6134781853040761E-01 a       382     0    26     1     7
  7.9257808412961772E-01 a       383     0    26     1     8
 -2.3152988444351091E-01 a       384     0    26     1     9
 -3.4545884120963316E-01 a       385     0    26     1    10
 -1.8397111222522319E-01 a       386     0    26     1    11
  3.5900084159347623E-01 a       387     0    26     1    12
 -2.0635297725461621E+00 a       388     0    26     1    13
 -1.7151040013764421E-01 a       389     0    26     1    14
  3.0812125031137866E-01 a       390     0    26     1    15
 -6.5353241926035921E-01 a       391     0    27     1     1
  4.9151362534629195E-01 a       392     0    27     1     2
 -1.4980340767624709E-01 a       393     0    27     1     3
  2.5104795015457589E-02 a       394     0    27     1     4
 -3.2324749315505974E-01 a       395     0    27     1     5
  2.9220989533214436E-01 a       396     0    27     1     6
  1.7830777273273318E-01 a       397     0    27     1     7
 -2.2654299959761545E-01 a       398     0    27     1     8
  3.2797781016357480E-01 a       399     0    27     1     9
 -2.9593289733915079E-01 a       400     0    27     1    10
  3.0607557812151098E-01 a       401     0    27     1    11
  2.2591479388497776E-01 a       402     0    27     1    12
 -8.8051910052085708E-02 a       403     0    27     1    13
  4.5239341428843977E-01 a       404     0    27     1    14
  4.6122403854188970E-01 a       405     0    27     1    15
  1.2424055731069486E-01 a       406     0    28     1     1
  1.0576448689043463E+00 a       407     0    28     1     2
  4.3679718500942860E-01 a       408     0    28     1     3
  6.3640244646568714E-02 a       409     0    28     1     4
 -9.8503400950208919E-01 a       410     0    28     1     5
 -2.8514853105115806E-01 a       411     0    28     1     6
  5.7778158840608267E-02 a       412     0    28     1     7
  3.0167526048196802E-01 a       413     0    28     1     8
 -1.7570842981365700E-02 a       414     0    28     1     9
 -2.2333880869497130E-01 a       415     0    28     1    10
 -9.9684967618249376E-01 a       416     0    28     1    11
  4.6644725991538999E-01 a       417     0    28     1    12
  2.0219305515665401E-01 a       418     0    28     1    13
  1.0721960036374534E-01 a       419     0    28     1    14
 -1.4151725649836100E+00 a       420     0    28     1    15
  4.3815576147654741E-03 a       421     0    29     1     1
 -6.4636117570581089E-02 a       422     0    29     1     2
 -1.2922830825904863E+00 a       423     0    29     1     3
 -7.2860162389786903E-03 a       424     0    29     1     4
  6.8797098613190089E-01 a       425     0    29     1     5
  1.0938932526717440E-01 a       426     0    29     1     6
  3.3202396311371313E-01 a       427     0    29     1     7
  3.4876980984728928E-01 a       428     0    29     1     8
 -2.8263291372241017E-01 a       429     0    29     1     9
  2.3110192919372946E-01 a       430     0    29     1    10
 -7.1857037426133996E-01 a       431     0    29     1    11
 -2.9443483406985360E-01 a       432     0    29     1    12
 -3.1348692379575338E-01 a       433     0    29     1    13
 -6.0467445764573513E-01 a       434     0    29     1    14
  1.2164849573576589E-01 a       435     0    29     1    15
  5.1622894434427957E-01 a       436     0    30     1     1
 -3.0289894620549800E-02 a       437     0    30     1     2
 -1.4783495604392008E-01 a       438     0    30     1     3
 -1.1508212881062578E+00 a       439     0    30     1     4
  2.3783743988038736E-01 a       440     0    30     1     5
 -6.9226414587077612E-01 a       441     0    30     1     6
  5.6336673847434859E-01 a       442     0    30     1     7
 -6.0801113591888445E-01 a       443     0    30     1     8
 -9.1869059878014425E-01 a       444     0    30     1     9
  4.9518709089936913E-01 a       445     0    30     1    10
 -1.1650512792434976E-01 a       446     0    30     1    11
 -1.3304496110499191E+00 a       447     0    30     1    12
 -1.2485422372820389E+00 a       448     0    30     1    13
  1.4097642683585529E-01 a       449     0    30     1    14
  7.4844693423164099E-01 a       450     0    30     1    15
  1.1048015345664832E+00 a       451     0    31     1     1
 -9.7368739030622165E-01 a       452     0    31     1     2
  4.2652132054013403E-01 a       453     0    31     1     3
 -2.9595134135712214E-01 a       454     0    31     1     4
  2.3461590133243893E-02 a       455     0    31     1     5
  1.0782536660794249E+00 a       456     0    31     1     6
  6.1660981733294007E-01 a       457     0    31     1     7
  7.5279922189654430E-02 a       458     0    31     1     8
  4.7351360714585483E-01 a       459     0    31     1     9
 -3.0053842277300497E-01 a       460     0    31     1    10
  2.5661468915075780E-01 a       461     0    31     1    11
  1.0536634213544337E-01 a       462     0    31     1    12
 -1.0291598360420215E+00 a       463     0    31     1    13
  6.3500588122216917E-01 a       464     0    31     1    14
  3.3877666151973523E-01 a       465     0    31     1    15
 -1.0174563349630370E+00 a       466     0    32     1     1
 -8.6710626327317220E-01 a       467     0    32     1     2
  1.9338652185582936E+00 a       468     0    32     1     3
 -7.0048244176645347E-01 a       469     0    32     1     4
  9.8266341353152820E-01 a       470     0    32     1     5
  1.1002741393972145E-02 a       471     0    32     1     6
 -2.3268230090039535E-01 a       472     0    32     1     7
  2.3696269546390644E-02 a       473     0    32     1     8
 -8.5671493628399098E-02 a       474     0    32     1     9
  2.5019564194275046E-01 a       475     0    32     1    10
  7.1925159638068814E-01 a       476     0    32     1    11
 -2.3978486466653837E-01 a       477     0    32     1    12
 -2.3943541131628568E-01 a       478     0    32     1    13
 -1.0467634078312411E+00 a       479     0    32     1    14
  6.1342721134335421E-01 a       480     0    32     1    15
  3.7963871644748465E-01 a       481     0    33     1     1
  5.9532970064037372E-01 a       482     0    33     1     2
 -1.3550221383019623E-01 a       483     0    33     1     3
 -7.1767397891124718E-01 a       484     0    33     1     4
 -4.1157977135626778E-01 a       485     0    33     1     5
 -5.3347763913458990E-01 a       486     0    33     1     6
  2.1297897739852295E-01 a       487     0    33     1     7
  4.7097060512245537E-01 a       488     0    33     1     8
  3.9772261111985990E-01 a       489     0    33     1     9
 -2.6194130132964139E-01 a       490     0    33     1    10
  2.4015634297212354E-01 a       491     0    33     1    11
  6.6004142423834833E-01 a       492     0    33     1    12
 -9.4284604118174431E-01 a       493     0    33     1    13
  1.1753958500056617E-01 a       494     0    33     1    14
 -1.6897053174748350E-02 a       495     0    33     1    15
 -1.7696351454580677E+00 a       496     0    34     1     1
  3.6995047895894506E-01 a       497     0    34     1     2
  1.0318123317422720E+00 a       498     0    34     1     3
  5.2772939749170322E-01 a       499     0    34     1     4
 -8.3316837905665742E-01 a       500     0    34     1     5
  8.8439244290830429E-02 a       501     0    34     1     6
  1.0037885373709410E+00 a       502     0    34     1     7
 -4.3905459005552572E-01 a       503     0    34     1     8
 -3.1055772462171277E-01 a       504     0    34     1     9
  8.9435594693023790E-01 a       505     0    34     1    10
  4.8923258522393015E-01 a       506     0    34     1    11
  4.9054375520340227E-01 a       507     0    34     1    12
 -9.2652323754231725E-01 a       508     0    34     1    13
 -1.4639748471105890E-01 a       509     0    34     1    14
 -4.8858464538344398E-01 a       510     0    34     1    15
 -1.8755705439957093E-01 a       511     0    35     1     1
  1.6985320410300002E+00 a       512     0    35     1     2
 -3.8407208833089573E-01 a       513     0    35     1     3
  3.1298931375864103E-01 a       514     0    35     1     4
 -1.1927269887759082E+00 a       515     0    35     1     5
  2.0272025450669737E-02 a       516     0    35     1     6
 -6.5664066832858281E-01 a       517     0    35     1     7
  2.7063018178820092E-02 a       518     0    35     1     8
 -4.9722524697480563E-01 a       519     0    35     1     9
 -3.2726001051122566E-01 a       520     0    35     1    10
  8.2338665819554413E-01 a       521     0    35     1    11
  3.8181920359725535E-01 a       522     0    35     1    12
  4.7340160263015296E-01 a       523     0    35     1    13
 -3.8161633522381044E-01 a       524     0    35     1    14
  9.4025022320773155E-01 a       525     0    35     1    15
 -6.6675497530043659E-01 a       526     0    36     1     1
 -3.4843233923379696E-01 a       527     0    36     1     2
  2.0090420551756891E-01 a       528     0    36     1     3
  5.4741630966219768E-01 a       529     0    36     1     4
 -1.2325736145704738E+00 a       530     0    36     1     5
