################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.4372902894478268E-03 a       136     0    10     1     1
 -4.7865841569258141E+00 a       137     0    10     1     2
 -4.9751268851134267E-01 a       138     0    10     1     3
  1.2391587355004705E+00 a       139     0    10     1     4
  2.2294104217940385E+00 a       140     0    10     1     5
 -5.2785682986251814E-01 a       141     0    10     1     6
  1.8575959604032910E-01 a       142     0    10     1     7
 -4.0857022738528652E+00 a       143     0    10     1     8
  1.2051520550959189E+00 a       144     0    10     1     9
  2.1562587921935457E+00 a       145     0    10     1    10
 -4.4740858390854821E-01 a       146     0    10     1    11
 -1.5372524286923122E+00 a       147     0    10     1    12
 -8.2876538526979149E-01 a       148     0    10     1    13
  2.3286060024602095E+00 a       149     0    10     1    14
 -5.8762584215507010E+00 a       150     0    10     1    15
  1.0588669030245079E+00 a       151     0    11     1     1
  2.2773516668146412E-01 a       152     0    11     1     2
 -4.4043487179607273E-02 a       153     0    11     1     3
  1.9034189893210671E+00 a       154     0    11     1     4
  3.7241889563581992E-01 a       155     0    11     1     5
 -6.5768530778922030E-01 a       156     0    11     1     6
  3.4588433897942122E-01 a       157     0    11     1     7
 -4.6534428519727822E-01 a       158     0    11     1     8
 -9.2526398718812541E-01 a       159     0    11     1     9
 -8.9262578910024803E-01 a       160     0    11     1    10
  1.9723018542449058E-01 a       161     0    11     1    11
 -6.6277723921439180E-01 a       162     0    11     1    12
  5.0904974333829278E-01 a       163     0    11     1    13
  2.2897988863412150E-01 a       164     0    11     1    14
 -1.6491208930259509E+00 a       165     0    11     1    15
  3.3323999850200487E+00 a       166     0    12     1     1
  1.4210845360127318E+00 a       167     0    12     1     2
  2.9020204713543962E-01 a       168     0    12     1     3
 -8.4118082062557953E-01 a       169     0    12     1     4
 -3.2307689566315267E+00 a       170     0    12     1     5
  5.3323873883686823E-01 a       171     0    12     1     6
 -1.3929844930216846E+00 a       172     0    12     1     7
  2.6793735440279196E+00 a       173     0    12     1     8
  3.4567190357410721E-01 a       174     0    12     1     9
 -7.1775646591961373E-01 a       175     0    12     1    10
  7.3746758729488038E-01 a       176     0    12     1    11
  9.9311406393843171E-01 a       177     0    12     1    12
 -9.6307869867083695E-01 a       178     0    12     1    13
 -2.7826176622311087E+00 a       179     0    12     1    14
  5.9274345539502225E+00 a       180     0    12     1    15
 -2.0849278324799145E-01 a       181     0    13     1     1
 -2.1435558859376666E-01 a       182     0    13     1     2
  5.5051482157830722E-01 a       183     0    13     1     3
 -5.8657478196436819E-01 a       184     0    13     1     4
  1.6127669779847300E+00 a       185     0    13     1     5
  9.9861977820950909E-01 a       186     0    13     1     6
  5.0823624700394843E-01 a       187     0    13     1     7
  1.2572041957558819E-01 a       188     0    13     1     8
  1.1959863506323545E+00 a       189     0    13     1     9
 -1.5724434756627450E+00 a       190     0    13     1    10
 -2.1884400361175835E-01 a       191     0    13     1    11
  1.0293891398469470E-02 a       192     0    13     1    12
  2.8050975661111993E-01 a       193     0    13     1    13
 -8.8292892627844052E-02 a       194     0    13     1    14
  5.5804486117990326E-01 a       195     0    13     1    15
 -1.6234352025844707E+00 a       196     0    14     1     1
  7.7865088859709872E-02 a       197     0    14     1     2
  3.3567843765141675E-01 a       198     0    14     1     3
 -1.1403774790948976E-01 a       199     0    14     1     4
  1.9500418415824445E+00 a       200     0    14     1     5
  1.8985425345699863E-01 a       201     0    14     1     6
  5.4502812324685534E-01 a       202     0    14     1     7
 -5.8646427941727830E-01 a       203     0    14     1     8
 -3.9885828770242859E-01 a       204     0    14     1     9
 -2.7746766434270528E-02 a       205     0    14     1    10
  6.2842050841949493E-01 a       206     0    14     1    11
 -1.9456532091985166E+00 a       207     0    14     1    12
  4.9847632160588212E-01 a       208     0    14     1    13
  1.2419661861187281E+00 a       209     0    14     1    14
 -2.2627346819014122E+00 a       210     0    14     1    15
  2.4786921323742150E-01 a       211     0    15     1     1
  6.4868148466351847E-02 a       212     0    15     1     2
 -1.2727479774856731E-02 a       213     0    15     1     3
 -2.4495845688044499E-02 a       214     0    15     1     4
 -7.8305270803514415E-01 a       215     0    15     1     5
 -1.4015844927628104E-01 a       216     0    15     1     6
 -2.3627090003801279E-01 a       217     0    15     1     7
  6.7424798219763507E-02 a       218     0    15     1     8
 -3.2300073637809518E-01 a       219     0    15     1     9
  6.6684421486736534E-01 a       220     0    15     1    10
  9.6079823944640569E-02 a       221     0    15     1    11
 -8.6306783602845674E-02 a       222     0    15     1    12
 -1.9556889090161894E-01 a       223     0    15     1    13
 -3.0574338504105691E-02 a       224     0    15     1    14
 -8.2556565176090391E-03 a       225     0    15     1    15
  6.2162100096425732E-01 a       226     0    16     1     1
 -4.6563176510937637E-02 a       227     0    16     1     2
  1.6947558555188874E-01 a       228     0    16     1     3
 -4.1238822302067421E-02 a       229     0    16     1     4
 -1.9091013751871894E-01 a       230     0    16     1     5
  3.7744994914108032E-01 a       231     0    16     1     6
 -2.0819608316181053E-02 a       232     0    16     1     7
 -1.1996531030039745E-02 a       233     0    16     1     8
  5.0373490289058509E-01 a       234     0    16     1     9
 -3.6173553493138727E-01 a       235     0    16     1    10
 -1.4098219013325622E-01 a       236     0    16     1    11
  2.1480533542103658E-01 a       237     0    16     1    12
 -7.0506642980506670E-02 a       238     0    16     1    13
  1.1256432419713278E-01 a       239     0    16     1    14
  4.8786588539113296E-01 a       240     0    16     1    15
 -7.0054377286665037E-01 a       241     0    17     1     1
  2.3597771999152276E-01 a       242     0    17     1     2
  5.4848850798701376E-01 a       243     0    17     1     3
 -2.6986560609265503E-01 a       244     0    17     1     4
 -1.6940914732027432E-01 a       245     0    17     1     5
  1.1455642146364142E-01 a       246     0    17     1     6
 -1.6720591105906561E-02 a       247     0    17     1     7
 -4.0316444956801012E-01 a       248     0    17     1     8
  5.0227823854148604E-02 a       249     0    17     1     9
  5.6109528243644013E-01 a       250     0    17     1    10
  2.1085069865614109E-01 a       251     0    17     1    11
 -7.6626840595142687E-02 a       252     0    17     1    12
 -1.4946481944265944E-02 a       253     0    17     1    13
 -1.8826836418480186E-01 a       254     0    17     1    14
 -3.5467090941522400E-01 a       255     0    17     1    15
  1.2203826903114636E+00 a       256     0    18     1     1
  1.0239440213398010E-02 a       257     0    18     1     2
  4.0578998760452289E-02 a       258     0    18     1     3
  5.8650906828365190E-01 a       259     0    18     1     4
 -1.0295553362975598E+00 a       260     0    18     1     5
 -3.4493013903547768E-03 a       261     0    18     1     6
 -4.7220595463012799E-01 a       262     0    18     1     7
 -6.1824974611366212E-01 a       263     0    18     1     8
  3.9313555993620058E-01 a       264     0    18     1     9
 -8.2345237379624081E-01 a       265     0    18     1    10
 -5.1698843435590425E-01 a       266     0    18     1    11
  3.6793455602258446E-01 a       267     0    18     1    12
  8.6175774141859907E-01 a       268     0    18     1    13
 -6.9131734052246596E-01 a       269     0    18     1    14
 -3.0672759111955922E-01 a       270     0    18     1    15
  4.8780526789776235E-01 a       271     0    19     1     1
  9.1306916113080372E-01 a       272     0    19     1     2
  3.0073145474036229E+00 a       273     0    19     1     3
 -2.9389185616390052E+00 a       274     0    19     1     4
  1.4407691568113812E+00 a       275     0    19     1     5
 -2.7743200743158405E+00 a       276     0    19     1     6
 -6.7588672275152906E-01 a       277     0    19     1     7
  2.4351740213313215E+00 a       278     0    19     1     8
  9.6112586439456271E-01 a       279     0    19     1     9
 -1.4171964385754721E+00 a       280     0    19     1    10
 -2.1235388519851259E+00 a       281     0    19     1    11
  1.2849047760153194E+00 a       282     0    19     1    12
  2.8420856540881290E+00 a       283     0    19     1    13
  7.4038641327846744E-01 a       284     0    19     1    14
  1.8103940825717173E+00 a       285     0    19     1    15
  2.4632036818243547E-01 a       286     0    20     1     1
 -3.6077817707168686E-01 a       287     0    20     1     2
 -4.0183801923089918E-01 a       288     0    20     1     3
 -1.7286765966709985E-01 a       289     0    20     1     4
 -2.8304470108920099E-01 a       290     0    20     1     5
  6.7644253739486293E-01 a       291     0    20     1     6
 -2.9156448061673407E-01 a       292     0    20     1     7
  6.8435768423421361E-01 a       293     0    20     1     8
 -5.5616484441952063E-01 a       294     0    20     1     9
 -1.5583186679746328E-01 a       295     0    20     1    10
 -5.2756624744150116E-01 a       296     0    20     1    11
  1.9667038642933798E-01 a       297     0    20     1    12
  1.7503838530102059E-01 a       298     0    20     1    13
  8.1841742864573963E-01 a       299     0    20     1    14
  8.0268711800377390E-01 a       300     0    20     1    15
  7.1918209436388314E-01 a       301     0    21     1     1
 -1.0473764077556495E-01 a       302     0    21     1     2
 -2.3540737337631357E+00 a       303     0    21     1     3
  3.2485144495043627E-01 a       304     0    21     1     4
 -5.3131108575456609E-01 a       305     0    21     1     5
 -3.2520419446899168E-01 a       306     0    21     1     6
 -2.1376712770290460E-01 a       307     0    21     1     7
  8.5911195546216942E-02 a       308     0    21     1     8
 -9.2228040246097420E-01 a       309     0    21     1     9
  8.8778996763698126E-01 a       310     0    21     1    10
 -2.1471569841373270E-01 a       311     0    21     1    11
  5.0252959519677565E-01 a       312     0    21     1    12
 -1.0339255285356624E-01 a       313     0    21     1    13
 -5.6077985508184747E-01 a       314     0    21     1    14
  4.6722622917125367E-01 a       315     0    21     1    15
 -8.0328141919367269E-01 a       316     0    22     1     1
 -9.1906239767988029E-01 a       317     0    22     1     2
  3.0409541720419488E+00 a       318     0    22     1     3
  5.6514285758725580E-01 a       319     0    22     1     4
  2.4224411084434214E+00 a       320     0    22     1     5
  1.7872315486117407E+00 a       321     0    22     1     6
  2.9993263489960036E+00 a       322     0    22     1     7
 -2.1366079344916153E+00 a       323     0    22     1     8
 -4.2176215001815159E-01 a       324     0    22     1     9
  8.6670858525968053E-01 a       325     0    22     1    10
  1.0035926681204939E+00 a       326     0    22     1    11
  1.0966872584616318E+00 a       327     0    22     1    12
 -1.7420657798330581E+00 a       328     0    22     1    13
  1.6921532159664571E-01 a       329     0    22     1    14
 -2.0707103604824373E+00 a       330     0    22     1    15
  3.8471199649856674E-01 a       331     0    23     1     1
 -1.1295360726648195E-01 a       332     0    23     1     2
 -1.0379895126609448E-01 a       333     0    23     1     3
 -1.0234088962791661E-02 a       334     0    23     1     4
  8.4424105301771787E-02 a       335     0    23     1     5
  2.3574340531572958E-02 a       336     0    23     1     6
 -5.3170505882081366E-02 a       337     0    23     1     7
  2.5224362981001824E-01 a       338     0    23     1     8
 -1.6476350420747413E-01 a       339     0    23     1     9
 -1.7550900056304781E-04 a       340     0    23     1    10
 -2.1218346099661664E-01 a       341     0    23     1    11
 -5.9852371380882119E-02 a       342     0    23     1    12
 -2.8511414249724970E-03 a       343     0    23     1    13
  1.1177793284568446E-01 a       344     0    23     1    14
  2.0816138294929426E-01 a       345     0    23     1    15
 -6.8604338680647370E-01 a       346     0    24     1     1
 -3.0615391041166624E-02 a       347     0    24     1     2
  6.5440828549192076E-01 a       348     0    24     1     3
 -1.6768460694782988E-01 a       349     0    24     1     4
  4.9098804725215917E-01 a       350     0    24     1     5
  3.0981215236154991E-01 a       351     0    24     1     6
  1.8117204765175421E-01 a       352     0    24     1     7
  1.5907987089144585E-01 a       353     0    24     1     8
  2.5842378271695476E-01 a       354     0    24     1     9
 -5.4040442970904407E-02 a       355     0    24     1    10
 -6.2826114683640522E-02 a       356     0    24     1    11
 -1.2907900370793617E+00 a       357     0    24     1    12
 -9.3498699052238987E-01 a       358     0    24     1    13
 -5.0108198001845927E-01 a       359     0    24     1    14
 -4.0988114276244314E-01 a       360     0    24     1    15
  1.7608678187889862E-01 a       361     0    25     1     1
 -1.0057987178574712E+00 a       362     0    25     1     2
 -1.5486028118814825E+00 a       363     0    25     1     3
  1.2042196452542480E+00 a       364     0    25     1     4
 -2.5013873655151593E+00 a       365     0    25     1     5
  9.3618297011728746E-01 a       366     0    25     1     6
 -5.1470762197154150E-02 a       367     0    25     1     7
 -8.2852851449516118E-01 a       368     0    25     1     8
 -1.1209389250934167E+00 a       369     0    25     1     9
 -1.0539341565941240E+00 a       370     0    25     1    10
 -8.5598051136581171E-02 a       371     0    25     1    11
  6.1626638814400052E-02 a       372     0    25     1    12
 -2.7381705511678711E+00 a       373     0    25     1    13
  1.6185146585429129E+00 a       374     0    25     1    14
 -1.0304132931909267E+00 a       375     0    25     1    15
  1.5637514123201735E-01 a       376     0    26     1     1
  2.0930245423416319E-01 a       377     0    26     1     2
 -3.8247851059510879E-01 a       378     0    26     1     3
  2.8405953215800933E-01 a       379     0    26     1     4
 -1.3470866328471418E-01 a       380     0    26     1     5
 -7.0532410482291663E-01 a       381     0    26     1     6
  5.7132807433581623E-01 a       382     0    26     1     7
 -5.8087511217729659E-01 a       383     0    26     1     8
  5.5498944905687431E-01 a       384     0    26     1     9
  3.9953119457775871E-01 a       385     0    26     1    10
  4.7184289552281983E-01 a       386     0    26     1    11
  5.2435016469119244E-01 a       387     0    26     1    12
 -2.3098636597244143E-01 a       388     0    26     1    13
 -2.0361132623144956E-01 a       389     0    26     1    14
 -4.9412175538950071E-01 a       390     0    26     1    15
 -9.8811286327579784E-01 a       391     0    27     1     1
  9.9201266495014262E-02 a       392     0    27     1     2
  9.4987120943047443E-01 a       393     0    27     1     3
  2.4044839990673317E-03 a       394     0    27     1     4
 -1.0463667929655904E+00 a       395     0    27     1     5
 -2.6665798217926850E-01 a       396     0    27     1     6
  1.1477854538575062E-01 a       397     0    27     1     7
 -2.6189852852909989E-01 a       398     0    27     1     8
  4.6144555015539707E-01 a       399     0    27     1     9
 -4.2597253155082515E-01 a       400     0    27     1    10
 -2.8547077930579867E-01 a       401     0    27     1    11
  1.2475802955297686E+00 a       402     0    27     1    12
 -2.8357394109737560E-02 a       403     0    27     1    13
  7.2665297141216778E-02 a       404     0    27     1    14
 -4.1422852750431027E-01 a       405     0    27     1    15
  3.3625029147488206E-01 a       406     0    28     1     1
  1.3128241872215061E+00 a       407     0    28     1     2
 -3.6601382104501519E+00 a       408     0    28     1     3
  5.8108262422305390E-01 a       409     0    28     1     4
 -6.5435346600106226E-01 a       410     0    28     1     5
 -6.3276054137267324E-01 a       411     0    28     1     6
 -1.5374555111477612E+00 a       412     0    28     1     7
  3.5467864401279592E-01 a       413     0    28     1     8
  1.2942371874304135E+00 a       414     0    28     1     9
  5.8149493470981506E-01 a       415     0    28     1    10
 -4.9123516443472942E-01 a       416     0    28     1    11
 -8.7896387115283203E-01 a       417     0    28     1    12
  1.2578094528797483E+00 a       418     0    28     1    13
 -1.1779082483970664E+00 a       419     0    28     1    14
 -1.0738240149407778E+00 a       420     0    28     1    15
  3.9743665810843702E-02 a       421     0    29     1     1
 -2.0307032206461406E-01 a       422     0    29     1     2
 -6.7030430137175678E-01 a       423     0    29     1     3
  7.5795349931712652E-01 a       424     0    29     1     4
  3.1091790311801210E-01 a       425     0    29     1     5
 -1.1852999305265970E+00 a       426     0    29     1     6
  2.6639985700786151E-01 a       427     0    29     1     7
  4.6889875771537715E-01 a       428     0    29     1     8
  7.9462854814704786E-01 a       429     0    29     1     9
  2.5001214551258588E-01 a       430     0    29     1    10
  3.6144634284713195E-01 a       431     0    29     1    11
 -4.1784549450033753E-01 a       432     0    29     1    12
 -4.0530765447393341E-01 a       433     0    29     1    13
 -4.6080432565014834E-01 a       434     0    29     1    14
  3.4524939261010978E-01 a       435     0    29     1    15
 -3.9513842323491583E-01 a       436     0    30     1     1
  1.0030785261227546E-01 a       437     0    30     1     2
 -6.3530211883826890E-02 a       438     0    30     1     3
 -7.1132671167057371E-01 a       439     0    30     1     4
 -9.1444297753988213E-01 a       440     0    30     1     5
 -9.2779796964945649E-01 a       441     0    30     1     6
  1.2892695143459285E-01 a       442     0    30     1     7
 -2.2082920118963129E-01 a       443     0    30     1     8
 -3.4259549458807048E-01 a       444     0    30     1     9
 -8.0177194171353949E-01 a       445     0    30     1    10
 -4.2232983843365535E-01 a       446     0    30     1    11
  8.2332321660144292E-01 a       447     0    30     1    12
  6.3431702028930848E-01 a       448     0    30     1    13
  3.3202639328391681E-02 a       449     0    30     1    14
  3.7130921435180592E-01 a       450     0    30     1    15
  2.0237681546992090E+00 a       451     0    31     1     1
 -7.7958797866102536E-01 a       452     0    31     1     2
 -4.0717012277982194E+00 a       453     0    31     1     3
 -2.2867206538034707E-01 a       454     0    31     1     4
  1.0847533608429347E+00 a       455     0    31     1     5
  6.6167790291947470E-01 a       456     0    31     1     6
 -1.5805577546535512E+00 a       457     0    31     1     7
  4.3975975733673417E-01 a       458     0    31     1     8
 -2.4716747008754608E-01 a       459     0    31     1     9
  1.2794164037648581E+00 a       460     0    31     1    10
  1.5352551041562952E+00 a       461     0    31     1    11
  1.7488692759443210E+00 a       462     0    31     1    12
 -5.7473532422114315E-01 a       463     0    31     1    13
 -6.3547874754889278E-01 a       464     0    31     1    14
 -1.6960623546964598E-01 a       465     0    31     1    15
 -3.0199738050391822E-01 a       466     0    32     1     1
  3.0413057994611736E-01 a       467     0    32     1     2
  7.0289711555566681E-01 a       468     0    32     1     3
 -1.4961321524142468E-01 a       469     0    32     1     4
  7.7314493778152915E-01 a       470     0    32     1     5
 -4.5361633991123324E-01 a       471     0    32     1     6
  2.2045354483692409E-01 a       472     0    32     1     7
 -7.4023877771843971E-01 a       473     0    32     1     8
  2.0885076641044542E-01 a       474     0    32     1     9
  2.4329069816546103E-01 a       475     0    32     1    10
 -1.1181342039544764E+00 a       476     0    32     1    11
  7.4915481428354613E-01 a       477     0    32     1    12
  3.0221404705481215E-02 a       478     0    32     1    13
 -2.9789848567644461E-01 a       479     0    32     1    14
 -1.0051815353842211E+00 a       480     0    32     1    15
  6.9057550029539272E-01 a       481     0    33     1     1
 -2.9641687743710438E-01 a       482     0    33     1     2
  1.4747311786990447E+00 a       483     0    33     1     3
  9.2030309511448316E-01 a       484     0    33     1     4
 -4.0118622298953416E-01 a       485     0    33     1     5
  2.3690075375213362E+00 a       486     0    33     1     6
  3.5752693440314887E-01 a       487     0    33     1     7
  5.5887552655404282E-01 a       488     0    33     1     8
 -4.9083356468331826E-02 a       489     0    33     1     9
 -5.6642017192594241E-01 a       490     0    33     1    10
  7.4532843200440776E-02 a       491     0    33     1    11
  6.5361395552521462E-01 a       492     0    33     1    12
 -7.3717913473076924E-01 a       493     0    33     1    13
 -5.6885642988619833E-01 a       494     0    33     1    14
 -8.4654807421949385E-01 a       495     0    33     1    15
 -1.3398953050905744E+00 a       496     0    34     1     1
  4.7797870074380344E-01 a       497     0    34     1     2
  1.1380727819022265E+00 a       498     0    34     1     3
 -8.4470602360159908E-01 a       499     0    34     1     4
  1.4058098347262171E+00 a       500     0    34     1     5
  1.9116598527626416E+00 a       501     0    34     1     6
 -5.6907693213986488E-01 a       502     0    34     1     7
 -2.0202255653253456E+00 a       503     0    34     1     8
 -3.6978567075592985E+00 a       504     0    34     1     9
  1.3895228018717969E+00 a       505     0    34     1    10
  2.3946237897024597E-01 a       506     0    34     1    11
 -1.1792642360007392E-01 a       507     0    34     1    12
  1.1327325989033854E+00 a       508     0    34     1    13
  2.6163129939219326E-01 a       509     0    34     1    14
 -4.0812039303808577E-02 a       510     0    34     1    15
  5.0265211977470761E-02 a       511     0    35     1     1
  1.1768610850768643E-01 a       512     0    35     1     2
  1.7794329702985773E-01 a       513     0    35     1     3
 -2.6959526192247490E-01 a       514     0    35     1     4
  1.6828222193610970E-01 a       515     0    35     1     5
  1.2849541057860536E-01 a       516     0    35     1     6
  1.1341038274132291E-01 a       517     0    35     1     7
 -2.3149570152886537E-01 a       518     0    35     1     8
 -4.1964651803536222E-02 a       519     0    35     1     9
  1.9885310094684724E-01 a       520     0    35     1    10
 -4.3819471463554180E-02 a       521     0    35     1    11
  3.4602536043001780E-01 a       522     0    35     1    12
 -3.0796017054175451E-02 a       523     0    35     1    13
  2.5732264701842988E-01 a       524     0    35     1    14
 -2.8379853166822555E-01 a       525     0    35     1    15
  4.4807720775668552E-01 a       526     0    36     1     1
 -8.7854448204985586E-02 a       527     0    36     1     2
 -1.3136309283328986E+00 a       528     0    36     1     3
  5.6669300513449838E-01 a       529     0    36     1     4
 -5.4247833231552034E-01 a       530     0    36     1     5
