################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0948546296486166E+00 a       103     0     7     1    13
 -8.0034349281780748E-01 a       104     0     7     1    14
 -7.4047516433032834E-01 a       105     0     7     1    15
 -7.5662766437180495E-01 a       106     0     8     1     1
 -2.2062499344571312E-01 a       107     0     8     1     2
 -2.3434192630662634E-01 a       108     0     8     1     3
  1.4606474639800568E-01 a       109     0     8     1     4
 -7.2639850819091800E-01 a       110     0     8     1     5
 -2.0966937029428177E-02 a       111     0     8     1     6
  7.4896763472995265E-01 a       112     0     8     1     7
 -3.4141690265758401E-01 a       113     0     8     1     8
 -7.3914454533141272E-01 a       114     0     8     1     9
 -2.0994813323569336E-01 a       115     0     8     1    10
 -9.8493865895115951E-01 a       116     0     8     1    11
  4.7027608027448614E-01 a       117     0     8     1    12
 -1.1455939175549801E+00 a       118     0     8     1    13
 -1.0367492744725899E+00 a       119     0     8     1    14
  8.9728124856246927E-01 a       120     0     8     1    15
  1.0063795048060825E-01 a       121     0     9     1     1
  2.5199231017925122E-01 a       122     0     9     1     2
 -6.4955237449543490E-01 a       123     0     9     1     3
  1.2561506289495519E+00 a       124     0     9     1     4
  2.0843417735012434E-01 a       125     0     9     1     5
  9.9271121433563014E-01 a       126     0     9     1     6
  1.1932564757359519E-02 a       127     0     9     1     7
  2.5288278515668206E-01 a       128     0     9     1     8
 -1.2391247592747425E+00 a       129     0     9     1     9
  1.0281024686266640E-01 a       130     0     9     1    10
  1.0650802216767876E+00 a       131     0     9     1    11
 -1.0905384843205284E+00 a       132     0     9     1    12
 -8.7336453390450175E-01 a       133     0     9     1    13
 -1.2911035328155412E-01 a       134     0     9     1    14
 -2.5368386063877890E-01 a       135     0     9     1    15
  2.4907441277028236E-01 a       136     0    10     1     1
  2.6172600500768983E-01 a       137     0    10     1     2
  2.4495635035350422E-01 a       138     0    10     1     3
 -5.3190042713598273E-01 a       139     0    10     1     4
 -7.1745381205425030E-01 a       140     0    10     1     5
 -1.6201081325397317E+00 a       141     0    10     1     6
  6.5296768783671821E-01 a       142     0    10     1     7
  6.4239076211478419E-01 a       143     0    10     1     8
  2.6241032888569665E-01 a       144     0    10     1     9
  2.7458888007491966E-01 a       145     0    10     1    10
  4.5440506703240818E-01 a       146     0    10     1    11
 -5.5863131385441911E-01 a       147     0    10     1    12
 -4.6266183488987345E-01 a       148     0    10     1    13
 -1.9899353215070739E-01 a       149     0    10     1    14
  8.0705745012753005E-01 a       150     0    10     1    15
 -3.7027504157229968E-01 a       151     0    11     1     1
 -4.6083545947704191E-01 a       152     0    11     1     2
  1.0021576056259562E+00 a       153     0    11     1     3
 -9.7039055056222678E-01 a       154     0    11     1     4
  4.7692957594695960E-02 a       155     0    11     1     5
  5.8358467889768195E-01 a       156     0    11     1     6
 -3.2248917293493146E-01 a       157     0    11     1     7
  1.0062427710184985E+00 a       158     0    11     1     8
 -1.0578512540556093E-01 a       159     0    11     1     9
 -6.0021299020224450E-01 a       160     0    11     1    10
 -5.1989992430456844E-01 a       161     0    11     1    11
  5.0651330373155772E-02 a       162     0    11     1    12
 -1.6539801578614539E+00 a       163     0    11     1    13
  7.5318245003523721E-01 a       164     0    11     1    14
  7.7804882824664401E-01 a       165     0    11     1    15
 -9.2865130452348343E-01 a       166     0    12     1     1
  4.7868772442833568E-01 a       167     0    12     1     2
 -1.7463723310599807E-01 a       168     0    12     1     3
 -7.0428874245680462E-01 a       169     0    12     1     4
 -4.2287226837366026E-01 a       170     0    12     1     5
 -3.4145585931324229E-01 a       171     0    12     1     6
  7.1380000103766728E-01 a       172     0    12     1     7
  4.7255106344031761E-01 a       173     0    12     1     8
 -3.0488275049444102E-01 a       174     0    12     1     9
  2.7665394073068800E-01 a       175     0    12     1    10
 -4.2702924280119886E-01 a       176     0    12     1    11
 -5.6259892589840044E-01 a       177     0    12     1    12
 -1.0214386123812378E+00 a       178     0    12     1    13
 -1.6313280383970163E-01 a       179     0    12     1    14
  7.2658671158461263E-01 a       180     0    12     1    15
 -1.2534043898811680E+00 a       181     0    13     1     1
  8.0698304103562624E-01 a       182     0    13     1     2
 -7.9970901562642771E-01 a       183     0    13     1     3
 -5.1358007652061799E-01 a       184     0    13     1     4
  2.1298106050384485E-01 a       185     0    13     1     5
  6.0416481251851367E-02 a       186     0    13     1     6
  7.5926313666926692E-01 a       187     0    13     1     7
  5.7667227116897049E-02 a       188     0    13     1     8
 -1.7311438352599035E-01 a       189     0    13     1     9
 -1.5869172797763346E-02 a       190     0    13     1    10
  5.2317096600098589E-01 a       191     0    13     1    11
  2.5490234994659416E-01 a       192     0    13     1    12
  3.8395344473385533E+00 a       193     0    13     1    13
  8.1213606667727734E-01 a       194     0    13     1    14
 -7.8651081322208816E-01 a       195     0    13     1    15
 -1.1930475736806760E-01 a       196     0    14     1     1
  2.6656254164593279E-01 a       197     0    14     1     2
 -3.3702147990016756E-01 a       198     0    14     1     3
  7.9795919357820899E-01 a       199     0    14     1     4
  1.1238993884296751E+00 a       200     0    14     1     5
  5.6771143927902656E-01 a       201     0    14     1     6
  4.7805228691679337E-02 a       202     0    14     1     7
  1.1818703117521552E+00 a       203     0    14     1     8
 -3.5773797949781233E-01 a       204     0    14     1     9
  2.9626583606642928E-02 a       205     0    14     1    10
  5.8362324805242372E-01 a       206     0    14     1    11
  1.0717155986466191E+00 a       207     0    14     1    12
 -1.4525094199247921E+00 a       208     0    14     1    13
  5.4687896465158581E-01 a       209     0    14     1    14
  3.0318669978234958E-01 a       210     0    14     1    15
  2.0986728944441055E+00 a       211     0    15     1     1
 -8.4857308822846456E-01 a       212     0    15     1     2
  6.2149394453836604E-01 a       213     0    15     1     3
  8.3420916482714524E-01 a       214     0    15     1     4
  1.2471431744176624E+00 a       215     0    15     1     5
  1.1940508419961162E+00 a       216     0    15     1     6
 -4.0283277260747502E-01 a       217     0    15     1     7
 -9.6371561707870368E-01 a       218     0    15     1     8
  4.2052104099993604E-01 a       219     0    15     1     9
  3.8480809706803021E-01 a       220     0    15     1    10
 -1.4440432870477558E+00 a       221     0    15     1    11
 -8.7814444123429514E-01 a       222     0    15     1    12
 -3.6723124491722179E+00 a       223     0    15     1    13
 -2.0967441907496825E-01 a       224     0    15     1    14
  1.1096455640825588E-01 a       225     0    15     1    15
  1.7434242531914720E-01 a       226     0    16     1     1
 -1.3936673921948595E-01 a       227     0    16     1     2
  2.6720913972478239E-01 a       228     0    16     1     3
 -2.1574580144675551E-01 a       229     0    16     1     4
 -1.7486467302078275E+00 a       230     0    16     1     5
 -1.8231845706567576E-01 a       231     0    16     1     6
  2.2879696100247732E-01 a       232     0    16     1     7
 -3.0642108010199742E-01 a       233     0    16     1     8
 -4.9738123824017315E-02 a       234     0    16     1     9
 -7.9905662410654898E-01 a       235     0    16     1    10
  3.1635789189130836E-01 a       236     0    16     1    11
 -4.5309198485176999E-01 a       237     0    16     1    12
  3.8731020560888438E-02 a       238     0    16     1    13
 -9.5517968545775628E-02 a       239     0    16     1    14
 -2.4985357216539072E-01 a       240     0    16     1    15
 -4.0693036665706200E-01 a       241     0    17     1     1
  3.2594554735545900E-01 a       242     0    17     1     2
 -5.4481840587668040E-01 a       243     0    17     1     3
  7.1395924344208095E-01 a       244     0    17     1     4
 -3.4965111268653626E-01 a       245     0    17     1     5
  4.9253077991428773E-01 a       246     0    17     1     6
  6.0181694114913609E-01 a       247     0    17     1     7
 -2.9807287540333671E-01 a       248     0    17     1     8
 -8.2146563801109029E-01 a       249     0    17     1     9
  1.8147211613088778E-02 a       250     0    17     1    10
 -3.5856885224446222E-01 a       251     0    17     1    11
 -2.4649964520237291E-01 a       252     0    17     1    12
 -5.0593596789090001E-01 a       253     0    17     1    13
 -7.5115240936550765E-01 a       254     0    17     1    14
  4.5796260458552390E-01 a       255     0    17     1    15
  1.4751429858088333E-01 a       256     0    18     1     1
  7.8472468529491002E-01 a       257     0    18     1     2
  1.1459477322114955E-01 a       258     0    18     1     3
 -3.0681630988158848E-01 a       259     0    18     1     4
  1.6440540185863892E-01 a       260     0    18     1     5
  6.1639835901642692E-01 a       261     0    18     1     6
 -8.4531475892235208E-01 a       262     0    18     1     7
 -1.7844115677963349E-01 a       263     0    18     1     8
 -1.3881296002094231E-02 a       264     0    18     1     9
 -7.5001770234876197E-01 a       265     0    18     1    10
  5.0332082154225077E-02 a       266     0    18     1    11
 -6.8686672526454079E-02 a       267     0    18     1    12
  2.6069233846933304E-01 a       268     0    18     1    13
 -5.3174315877511135E-03 a       269     0    18     1    14
 -5.1590784194927108E-01 a       270     0    18     1    15
  7.9227283539950688E-01 a       271     0    19     1     1
 -3.0959767748403733E-01 a       272     0    19     1     2
  4.3446570122476319E-01 a       273     0    19     1     3
  3.4544068111407983E-01 a       274     0    19     1     4
 -2.7803176237222144E-01 a       275     0    19     1     5
 -1.1172238434933697E+00 a       276     0    19     1     6
  2.9917003302763628E-01 a       277     0    19     1     7
 -2.9127808768922285E-02 a       278     0    19     1     8
  7.6142139852125434E-01 a       279     0    19     1     9
 -2.0392135476482918E+00 a       280     0    19     1    10
  5.3573425460863966E-01 a       281     0    19     1    11
  1.4381392523590436E-01 a       282     0    19     1    12
 -1.5944757188671450E+00 a       283     0    19     1    13
  4.6415489450034464E-01 a       284     0    19     1    14
 -9.3108382074422669E-01 a       285     0    19     1    15
  3.2645526622133431E-01 a       286     0    20     1     1
  8.1044794147087595E-01 a       287     0    20     1     2
  3.2832095043473941E-01 a       288     0    20     1     3
 -5.3430044532232357E-01 a       289     0    20     1     4
 -5.1607850527588661E-01 a       290     0    20     1     5
  1.0903907909491677E-01 a       291     0    20     1     6
 -6.8884770104913756E-02 a       292     0    20     1     7
 -2.4352397061461442E-01 a       293     0    20     1     8
 -2.8691450124027051E-01 a       294     0    20     1     9
 -5.4825651655907330E-03 a       295     0    20     1    10
  3.1338083512828152E-01 a       296     0    20     1    11
  4.5786743792421053E-01 a       297     0    20     1    12
 -1.1623164842695688E+00 a       298     0    20     1    13
  6.2748589988038472E-01 a       299     0    20     1    14
 -2.5455655579219144E-01 a       300     0    20     1    15
  6.9350391230479813E-01 a       301     0    21     1     1
 -3.2858933991733269E-01 a       302     0    21     1     2
 -1.0380409448276467E-01 a       303     0    21     1     3
 -7.0889303546329352E-01 a       304     0    21     1     4
 -6.7006137802214830E-02 a       305     0    21     1     5
 -1.4596209938600235E-02 a       306     0    21     1     6
 -1.1408402594834036E-01 a       307     0    21     1     7
  4.0923416976186866E-01 a       308     0    21     1     8
 -9.7112021137864368E-01 a       309     0    21     1     9
  4.0473901710588213E-02 a       310     0    21     1    10
 -1.1098719384820850E+00 a       311     0    21     1    11
 -3.8342807346306679E-01 a       312     0    21     1    12
  5.2978249589637982E-01 a       313     0    21     1    13
 -5.8867581957700776E-01 a       314     0    21     1    14
  2.5209013023852261E-01 a       315     0    21     1    15
 -3.0482149325703234E-01 a       316     0    22     1     1
  8.5762947609765072E-01 a       317     0    22     1     2
  2.6992339909560439E-03 a       318     0    22     1     3
  3.5284586330182133E-01 a       319     0    22     1     4
 -6.3725175996312267E-01 a       320     0    22     1     5
  1.1632923711759682E+00 a       321     0    22     1     6
  1.3355652511203445E-01 a       322     0    22     1     7
 -1.4499799153438255E+00 a       323     0    22     1     8
  3.3455940291914466E-01 a       324     0    22     1     9
  6.6494437310576349E-01 a       325     0    22     1    10
  9.3492862129884058E-02 a       326     0    22     1    11
  7.5072393281235217E-01 a       327     0    22     1    12
  8.0546055407830219E-01 a       328     0    22     1    13
 -8.5069079541112813E-02 a       329     0    22     1    14
 -1.4105996136094452E+00 a       330     0    22     1    15
  5.1266694469139139E-02 a       331     0    23     1     1
 -1.5245793320554563E-01 a       332     0    23     1     2
  1.0277058841651272E-01 a       333     0    23     1     3
 -3.4429838485860076E-01 a       334     0    23     1     4
  5.2055912786276015E-01 a       335     0    23     1     5
  2.2873082879270154E-01 a       336     0    23     1     6
  3.0108771733221917E-01 a       337     0    23     1     7
  1.5815379954235426E-01 a       338     0    23     1     8
  2.3298053270329560E-02 a       339     0    23     1     9
  5.3034706924550612E-01 a       340     0    23     1    10
  5.3587471143809440E-01 a       341     0    23     1    11
  2.3464795143992856E-01 a       342     0    23     1    12
  1.0439435505736147E-01 a       343     0    23     1    13
  2.3609501935924965E-01 a       344     0    23     1    14
 -6.6058088875772178E-02 a       345     0    23     1    15
  5.5209859372396108E-01 a       346     0    24     1     1
 -3.6343714721905707E-01 a       347     0    24     1     2
 -3.6767051677266954E-01 a       348     0    24     1     3
  6.8157061359209581E-01 a       349     0    24     1     4
  1.2964476446530131E+00 a       350     0    24     1     5
 -1.2240564013716669E-01 a       351     0    24     1     6
 -6.9564778894687451E-01 a       352     0    24     1     7
  9.3705650632290294E-01 a       353     0    24     1     8
  2.6661820715709950E-01 a       354     0    24     1     9
  1.2501022183688884E-01 a       355     0    24     1    10
 -2.4028573568317083E-01 a       356     0    24     1    11
 -4.6315878648925762E-01 a       357     0    24     1    12
  1.8282166745223466E-01 a       358     0    24     1    13
 -2.0770449992950449E-01 a       359     0    24     1    14
 -8.0658006596329235E-01 a       360     0    24     1    15
  1.1473424746141219E+00 a       361     0    25     1     1
 -1.2067554487900005E+00 a       362     0    25     1     2
 -8.4463634844267860E-02 a       363     0    25     1     3
 -8.1622793174090949E-02 a       364     0    25     1     4
 -4.5205030658560902E-01 a       365     0    25     1     5
 -1.2895956481116869E-01 a       366     0    25     1     6
  3.1301088691403195E-01 a       367     0    25     1     7
  2.2826754506803906E-01 a       368     0    25     1     8
 -3.8898085908383373E-01 a       369     0    25     1     9
 -8.3789092495803097E-01 a       370     0    25     1    10
 -3.8381113868750921E-01 a       371     0    25     1    11
  4.9146154154456484E-01 a       372     0    25     1    12
 -5.2801795788578432E-01 a       373     0    25     1    13
 -7.5454061010780282E-01 a       374     0    25     1    14
  9.9522561191537773E-01 a       375     0    25     1    15
 -1.2696481682116259E-01 a       376     0    26     1     1
 -8.0292056819094915E-01 a       377     0    26     1     2
  5.9755807373666064E-02 a       378     0    26     1     3
  6.1797216607243799E-01 a       379     0    26     1     4
  1.7679554591839700E-01 a       380     0    26     1     5
  6.2681888450750589E-01 a       381     0    26     1     6
  3.2599081030292215E-01 a       382     0    26     1     7
 -1.5135247919318162E+00 a       383     0    26     1     8
 -1.0016295732961535E+00 a       384     0    26     1     9
 -4.3171448293336623E-01 a       385     0    26     1    10
  8.4181504750748010E-02 a       386     0    26     1    11
  6.2299109775306205E-01 a       387     0    26     1    12
 -1.0264978636653065E-02 a       388     0    26     1    13
  1.4675416855503234E+00 a       389     0    26     1    14
  4.9338594157846650E-03 a       390     0    26     1    15
 -1.9522090132123482E-01 a       391     0    27     1     1
 -4.6466449942733384E-01 a       392     0    27     1     2
 -1.5607801128580948E-01 a       393     0    27     1     3
  6.7527518448529264E-02 a       394     0    27     1     4
 -3.9681559732131710E-01 a       395     0    27     1     5
  2.6036116903699008E-01 a       396     0    27     1     6
  1.2709963502119775E-01 a       397     0    27     1     7
 -6.5935662660041505E-03 a       398     0    27     1     8
  1.0801802383320491E+00 a       399     0    27     1     9
 -9.2997416102037447E-02 a       400     0    27     1    10
  3.8864484958986062E-01 a       401     0    27     1    11
 -2.1551760454083330E-01 a       402     0    27     1    12
 -9.1952210047700889E-01 a       403     0    27     1    13
  6.9406562282367301E-01 a       404     0    27     1    14
  1.1622719822133443E-01 a       405     0    27     1    15
 -5.6408666591785461E-01 a       406     0    28     1     1
  5.2737204959608396E-02 a       407     0    28     1     2
 -3.4738233619218484E-01 a       408     0    28     1     3
 -5.5074020336330110E-01 a       409     0    28     1     4
 -1.9370798187916147E-01 a       410     0    28     1     5
 -8.6002520177185460E-01 a       411     0    28     1     6
 -2.7647982179749109E-01 a       412     0    28     1     7
 -3.7786560206928183E-01 a       413     0    28     1     8
  4.6323390098737233E-01 a       414     0    28     1     9
  8.1348453257618369E-01 a       415     0    28     1    10
 -1.8821794161810274E-01 a       416     0    28     1    11
 -5.7178141651900305E-01 a       417     0    28     1    12
 -1.6306892727415656E-01 a       418     0    28     1    13
  1.1077587332618684E+00 a       419     0    28     1    14
 -2.1875599231330667E-01 a       420     0    28     1    15
 -8.9811225659959304E-01 a       421     0    29     1     1
 -1.1940616687808179E+00 a       422     0    29     1     2
  4.3762981724198330E-01 a       423     0    29     1     3
 -2.6986993388662456E-01 a       424     0    29     1     4
  9.1739104782022118E-01 a       425     0    29     1     5
 -2.0130952073269106E+00 a       426     0    29     1     6
 -7.2400391110063389E-01 a       427     0    29     1     7
  1.0661996806365996E+00 a       428     0    29     1     8
 -7.5158386892796458E-01 a       429     0    29     1     9
 -1.0064459983641698E+00 a       430     0    29     1    10
  3.3868163560132686E-01 a       431     0    29     1    11
  2.8516617807386802E-01 a       432     0    29     1    12
  8.0712612661753624E-01 a       433     0    29     1    13
 -2.1851309670000504E-01 a       434     0    29     1    14
 -2.1089291564393195E-02 a       435     0    29     1    15
 -6.7277796100428300E-01 a       436     0    30     1     1
 -2.3171300865473271E-01 a       437     0    30     1     2
  9.8557058127152902E-02 a       438     0    30     1     3
 -4.4621815522518427E-01 a       439     0    30     1     4
 -2.9057664786199983E-01 a       440     0    30     1     5
 -6.4516617459082015E-01 a       441     0    30     1     6
  2.0678175310501989E-01 a       442     0    30     1     7
  1.8543360776996731E-01 a       443     0    30     1     8
 -4.1601647783956186E-01 a       444     0    30     1     9
  3.5632771264940388E-01 a       445     0    30     1    10
  6.2367786357134802E-01 a       446     0    30     1    11
  3.7296731165709557E-01 a       447     0    30     1    12
 -4.3202623177284044E-01 a       448     0    30     1    13
  9.6380997444366701E-01 a       449     0    30     1    14
  1.0725248531735123E+00 a       450     0    30     1    15
  8.0642439299238977E-02 a       451     0    31     1     1
 -9.4929418786154785E-03 a       452     0    31     1     2
 -1.5749061799561517E-01 a       453     0    31     1     3
 -9.0453001337663574E-01 a       454     0    31     1     4
 -5.4298618248950070E-01 a       455     0    31     1     5
  3.7921226989811352E-01 a       456     0    31     1     6
 -1.4803436165863615E+00 a       457     0    31     1     7
  3.3982820699099475E-01 a       458     0    31     1     8
  1.8334037663296315E-01 a       459     0    31     1     9
 -1.0675421427395004E+00 a       460     0    31     1    10
 -7.9266375893055907E-01 a       461     0    31     1    11
  3.0791056503209618E-01 a       462     0    31     1    12
  9.8543511319849897E-02 a       463     0    31     1    13
  1.1117058119047252E+00 a       464     0    31     1    14
 -3.2573110380709169E-01 a       465     0    31     1    15
 -9.2833015872316382E-01 a       466     0    32     1     1
 -2.3520585505541355E-01 a       467     0    32     1     2
 -5.0586030794930563E-03 a       468     0    32     1     3
 -7.2177571364172161E-02 a       469     0    32     1     4
 -1.0822478811120311E+00 a       470     0    32     1     5
  1.3460338920876169E+00 a       471     0    32     1     6
  1.0642724374990489E+00 a       472     0    32     1     7
 -7.1797755498169150E-02 a       473     0    32     1     8
 -2.2151236693600229E-01 a       474     0    32     1     9
  1.5180508026692794E+00 a       475     0    32     1    10
 -1.3566059156228616E-01 a       476     0    32     1    11
  2.8833829049679566E-01 a       477     0    32     1    12
  1.5291629278150007E+00 a       478     0    32     1    13
 -2.4136606829494037E-01 a       479     0    32     1    14
  2.6328530688701901E-01 a       480     0    32     1    15
  3.0474905722357618E-02 a       481     0    33     1     1
 -7.4607544455140493E-03 a       482     0    33     1     2
  1.2657481002025786E-01 a       483     0    33     1     3
 -3.2353926139065298E-01 a       484     0    33     1     4
 -1.0329814463779290E+00 a       485     0    33     1     5
  9.1824907392955180E-01 a       486     0    33     1     6
  6.0769616694896189E-01 a       487     0    33     1     7
  5.5097194560843765E-01 a       488     0    33     1     8
 -8.7021641750283463E-01 a       489     0    33     1     9
 -2.6338048851819973E-01 a       490     0    33     1    10
  7.7979827963506287E-01 a       491     0    33     1    11
  7.6432786470361502E-01 a       492     0    33     1    12
 -7.2848282368417297E-02 a       493     0    33     1    13
 -8.5730437946467419E-01 a       494     0    33     1    14
 -8.4858923179344103E-01 a       495     0    33     1    15
 -4.4653761891013088E-01 a       496     0    34     1     1
  1.1851705001466353E+00 a       497     0    34     1     2
  7.7075750974187629E-01 a       498     0    34     1     3
 -5.2739263729387664E-01 a       499     0    34     1     4
  7.3704615706137466E-01 a       500     0    34     1     5
 -7.7980011368042568E-01 a       501     0    34     1     6
 -7.3140050039583981E-01 a       502     0    34     1     7
 -1.0707244350522445E+00 a       503     0    34     1     8
 -1.1492389655761585E-01 a       504     0    34     1     9
  2.3672592631933775E-01 a       505     0    34     1    10
  5.1903717578959174E-02 a       506     0    34     1    11
 -7.6659748566074815E-01 a       507     0    34     1    12
 -1.8652579202219824E-01 a       508     0    34     1    13
 -3.7216091065508528E-01 a       509     0    34     1    14
  1.4372606102180305E+00 a       510     0    34     1    15
  4.0310759608941804E-01 a       511     0    35     1     1
  3.2085478888975932E-01 a       512     0    35     1     2
 -2.0569198079761433E-01 a       513     0    35     1     3
 -4.3252335326203867E-01 a       514     0    35     1     4
 -3.7199457745116399E-01 a       515     0    35     1     5
  1.6754761829576081E-01 a       516     0    35     1     6
 -4.2940868387525044E-01 a       517     0    35     1     7
 -6.6925212811029777E-01 a       518     0    35     1     8
 -1.1537710487949335E-01 a       519     0    35     1     9
  7.3058204020602258E-02 a       520     0    35     1    10
 -3.9404768793239159E-01 a       521     0    35     1    11
 -6.6234438224869119E-01 a       522     0    35     1    12
 -2.5764512348758689E-01 a       523     0    35     1    13
 -4.3648410136563776E-01 a       524     0    35     1    14
  1.6448663206845529E-02 a       525     0    35     1    15
  2.7195208479013322E-01 a       526     0    36     1     1
 -6.6723301680918745E-01 a       527     0    36     1     2
 -3.7252568523812403E-02 a       528     0    36     1     3
 -7.6325129402371450E-01 a       529     0    36     1     4
