################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  7.6703696175785674E-01 a        96     0     7     1     6
 -1.5706672793904944E-01 a        97     0     7     1     7
 -3.6518675283345053E-01 a        98     0     7     1     8
 -2.6300432869533719E-01 a        99     0     7     1     9
  1.1706978134868777E-01 a       100     0     7     1    10
 -1.8307946766432623E-01 a       101     0     7     1    11
 -2.2634735253424337E-02 a       102     0     7     1    12
 -9.8743933081060420E-01 a       103     0     7     1    13
 -1.3320244090031164E+00 a       104     0     7     1    14
  1.1594650293070510E+00 a       105     0     7     1    15
 -4.7602945525957010E-03 a       106     0     8     1     1
  3.5934277362554830E+00 a       107     0     8     1     2
 -2.8936280393451379E+00 a       108     0     8     1     3
  2.0066233436173255E+00 a       109     0     8     1     4
 -3.7540299132065198E+00 a       110     0     8     1     5
 -3.0934233187723037E+00 a       111     0     8     1     6
  1.4212468333091000E+00 a       112     0     8     1     7
 -1.4943174646886974E+00 a       113     0     8     1     8
  2.4077101253257975E+00 a       114     0     8     1     9
  1.0663982108155665E+00 a       115     0     8     1    10
  3.5351382455337816E+00 a       116     0     8     1    11
  2.7768741192488061E-01 a       117     0     8     1    12
 -6.6668561903475676E-01 a       118     0     8     1    13
 -1.8474089427356355E+00 a       119     0     8     1    14
 -1.0871572425768783E+00 a       120     0     8     1    15
 -8.3726550379970144E-01 a       121     0     9     1     1
 -5.3043553278856341E-02 a       122     0     9     1     2
  5.7186248407942830E-01 a       123     0     9     1     3
  7.9027738858628804E-01 a       124     0     9     1     4
 -2.2331039907579714E-01 a       125     0     9     1     5
 -3.6409089827717411E-01 a       126     0     9     1     6
 -3.6412999801745038E-01 a       127     0     9     1     7
  4.9093769615396743E-01 a       128     0     9     1     8
 -5.5632606124004147E-01 a       129     0     9     1     9
  4.6196009931261392E-03 a       130     0     9     1    10
  2.1368113975819742E+00 a       131     0     9     1    11
 -5.3139540005641195E-01 a       132     0     9     1    12
 -4.9398183290761055E-01 a       133     0     9     1    13
  8.3731599795495626E-01 a       134     0     9     1    14
  4.8917367416680341E-01 a       135     0     9     1    15
  2.1740339812265312E+00 a       136     0    10     1     1
 -3.4259304802621569E+00 a       137     0    10     1     2
  1.3119597068950590E+00 a       138     0    10     1     3
 -1.1790618951121297E+00 a       139     0    10     1     4
  2.1327260238129564E+00 a       140     0    10     1     5
  3.5051359249035707E+00 a       141     0    10     1     6
 -4.2483875637892798E-01 a       142     0    10     1     7
  1.4811849487722755E+00 a       143     0    10     1     8
  1.0915414419839933E+00 a       144     0    10     1     9
  9.8906597980369537E-01 a       145     0    10     1    10
 -2.4539165391620559E+00 a       146     0    10     1    11
 -8.9421166658315698E-01 a       147     0    10     1    12
  1.2174591754120847E+00 a       148     0    10     1    13
  7.0217469452968517E-01 a       149     0    10     1    14
 -4.6522470238881358E-01 a       150     0    10     1    15
  5.4671377016161171E-01 a       151     0    11     1     1
 -3.8039719620046830E-01 a       152     0    11     1     2
 -1.7157436207808536E+00 a       153     0    11     1     3
 -1.0953043319806836E-01 a       154     0    11     1     4
  2.3332211828429414E-01 a       155     0    11     1     5
 -2.5749313524296946E-01 a       156     0    11     1     6
  6.6748588410807741E-01 a       157     0    11     1     7
  6.9383470653519264E-01 a       158     0    11     1     8
  1.0258217719963567E+00 a       159     0    11     1     9
 -7.6126225299307071E-01 a       160     0    11     1    10
 -2.8156366991567439E-01 a       161     0    11     1    11
  1.8999520801737932E-01 a       162     0    11     1    12
  3.8263849884844964E-01 a       163     0    11     1    13
  1.1854747718603258E+00 a       164     0    11     1    14
 -1.5376570551217178E-01 a       165     0    11     1    15
 -2.1120417081014926E+00 a       166     0    12     1     1
  8.8521250684131214E-01 a       167     0    12     1     2
 -3.2379405976332437E-01 a       168     0    12     1     3
  7.1681884666805440E-01 a       169     0    12     1     4
 -1.8009241633463411E+00 a       170     0    12     1     5
 -2.1100198354326913E+00 a       171     0    12     1     6
 -7.3903877836369403E-01 a       172     0    12     1     7
  2.4861811844794555E+00 a       173     0    12     1     8
 -2.2548477170562773E+00 a       174     0    12     1     9
 -1.9095717603311881E+00 a       175     0    12     1    10
 -5.5281356968954931E-01 a       176     0    12     1    11
  1.5979892518648653E-01 a       177     0    12     1    12
 -1.1205313846916292E+00 a       178     0    12     1    13
 -1.5713363615797560E+00 a       179     0    12     1    14
 -1.8893055064430666E+00 a       180     0    12     1    15
  5.4138772373521382E-02 a       181     0    13     1     1
 -1.2289837629976208E-01 a       182     0    13     1     2
  8.0602167088396992E-01 a       183     0    13     1     3
 -5.3731888358073343E-01 a       184     0    13     1     4
  1.4083237736105589E-01 a       185     0    13     1     5
  1.5592864753945235E-01 a       186     0    13     1     6
 -8.0167672851800498E-01 a       187     0    13     1     7
  6.6132579513189449E-01 a       188     0    13     1     8
  3.4677565538448102E-01 a       189     0    13     1     9
  1.3546784802577361E+00 a       190     0    13     1    10
 -5.5601565098224404E-01 a       191     0    13     1    11
 -5.9342641022638609E-01 a       192     0    13     1    12
 -4.1194769679842369E-01 a       193     0    13     1    13
  2.3932518912172568E-01 a       194     0    13     1    14
 -5.4171488205165341E-01 a       195     0    13     1    15
  7.2054382235620384E-01 a       196     0    14     1     1
  7.6669702801789488E-02 a       197     0    14     1     2
 -3.0581768437023621E-01 a       198     0    14     1     3
 -4.3417166022527587E-01 a       199     0    14     1     4
  4.0306375942906664E-01 a       200     0    14     1     5
  2.7834124407185284E-01 a       201     0    14     1     6
  5.6094712691558812E-01 a       202     0    14     1     7
 -1.3684617080430070E-01 a       203     0    14     1     8
  2.0903501840440444E-01 a       204     0    14     1     9
  8.3937369619075808E-01 a       205     0    14     1    10
  2.3781685888385917E-01 a       206     0    14     1    11
 -9.3361484052941882E-02 a       207     0    14     1    12
  4.8360782724960966E-01 a       208     0    14     1    13
  7.0301531276156903E-01 a       209     0    14     1    14
  1.2969656270881742E+00 a       210     0    14     1    15
 -3.1639174001421258E-02 a       211     0    15     1     1
  1.0309129747198281E-01 a       212     0    15     1     2
 -1.2139844825437415E-01 a       213     0    15     1     3
  1.0614068637879656E-01 a       214     0    15     1     4
 -1.8900778558586931E-01 a       215     0    15     1     5
 -2.2139707294584293E-02 a       216     0    15     1     6
  3.2643775497199694E-03 a       217     0    15     1     7
 -2.2153548202535475E-01 a       218     0    15     1     8
 -2.5443183923230067E-01 a       219     0    15     1     9
 -3.9543653759020714E-01 a       220     0    15     1    10
  2.2555258523905945E-02 a       221     0    15     1    11
  1.6983873504874866E-01 a       222     0    15     1    12
  1.6740182143126475E-01 a       223     0    15     1    13
 -4.0338666674683853E-02 a       224     0    15     1    14
 -1.1301797169445860E-01 a       225     0    15     1    15
 -6.9753920925495844E-02 a       226     0    16     1     1
 -4.8507304816187369E-02 a       227     0    16     1     2
  1.6534212424337225E-02 a       228     0    16     1     3
 -8.8170272674237660E-02 a       229     0    16     1     4
 -3.6186526968129823E-01 a       230     0    16     1     5
  1.0255081332254055E-02 a       231     0    16     1     6
 -2.0574450496389560E-01 a       232     0    16     1     7
  6.2596900358563176E-02 a       233     0    16     1     8
 -5.2115900912051503E-02 a       234     0    16     1     9
 -3.8655352535536436E-01 a       235     0    16     1    10
 -1.1265454611480184E-02 a       236     0    16     1    11
 -7.7855659328545809E-02 a       237     0    16     1    12
 -4.6337009812114999E-02 a       238     0    16     1    13
 -1.2214021498421473E-01 a       239     0    16     1    14
 -5.4790634109515846E-01 a       240     0    16     1    15
 -7.1325014036673670E-02 a       241     0    17     1     1
  5.8383157125935590E-03 a       242     0    17     1     2
 -3.4165328010836249E-01 a       243     0    17     1     3
 -1.0774057066964873E-01 a       244     0    17     1     4
 -1.2946209970547906E-01 a       245     0    17     1     5
 -5.6653807330694181E-02 a       246     0    17     1     6
 -2.7922821464576010E-02 a       247     0    17     1     7
 -5.5563899914331938E-01 a       248     0    17     1     8
 -1.0646448607825469E-01 a       249     0    17     1     9
 -2.9738271190515325E-01 a       250     0    17     1    10
 -1.1404704378637001E-01 a       251     0    17     1    11
 -6.1242218787803442E-02 a       252     0    17     1    12
  2.5875081570647840E-01 a       253     0    17     1    13
  7.0198043637384563E-02 a       254     0    17     1    14
 -3.9922156855726548E-01 a       255     0    17     1    15
 -2.5239113576897376E-01 a       256     0    18     1     1
 -3.7568416139505689E-01 a       257     0    18     1     2
 -3.6867020420719271E-01 a       258     0    18     1     3
  6.5343102788997620E-01 a       259     0    18     1     4
  5.5796895814718783E-01 a       260     0    18     1     5
 -5.0398485884695188E-01 a       261     0    18     1     6
  4.3468755397099873E-01 a       262     0    18     1     7
  3.2474294908137918E-01 a       263     0    18     1     8
 -9.4183445298349078E-01 a       264     0    18     1     9
  8.4686413019178919E-01 a       265     0    18     1    10
  8.3134535237465623E-01 a       266     0    18     1    11
  2.5691318307499811E-01 a       267     0    18     1    12
 -3.6255755586529576E-02 a       268     0    18     1    13
  7.8537618576718193E-01 a       269     0    18     1    14
 -1.0645572503011828E-01 a       270     0    18     1    15
 -6.7324555409666687E-01 a       271     0    19     1     1
  1.7436256906869427E-02 a       272     0    19     1     2
  7.6087995116463036E-01 a       273     0    19     1     3
  1.3717980828450729E+00 a       274     0    19     1     4
 -2.6642653100514608E+00 a       275     0    19     1     5
 -1.9422506885324298E+00 a       276     0    19     1     6
  9.1068773011977444E-01 a       277     0    19     1     7
  8.9367537059461843E-01 a       278     0    19     1     8
 -2.1105339578143137E-01 a       279     0    19     1     9
 -8.6071929901148048E-01 a       280     0    19     1    10
  3.0345329824766776E-01 a       281     0    19     1    11
  2.1269886544203409E+00 a       282     0    19     1    12
  2.6760048801023726E+00 a       283     0    19     1    13
  2.7424008014873618E+00 a       284     0    19     1    14
 -1.4016525825749682E+00 a       285     0    19     1    15
  2.5833831170480642E-01 a       286     0    20     1     1
 -1.5917687836962244E-01 a       287     0    20     1     2
  3.8504416795724988E-01 a       288     0    20     1     3
  4.5321305156664615E-01 a       289     0    20     1     4
  1.5732005385657574E-01 a       290     0    20     1     5
  7.0142773458569507E-02 a       291     0    20     1     6
  2.9280783310178204E-01 a       292     0    20     1     7
 -1.2704413557414257E-03 a       293     0    20     1     8
 -3.9612104033976508E-01 a       294     0    20     1     9
  1.0546967311245914E+00 a       295     0    20     1    10
  6.1678185904606297E-01 a       296     0    20     1    11
  4.9088568616587391E-01 a       297     0    20     1    12
 -1.1442943401537817E-02 a       298     0    20     1    13
  5.5896629665180927E-02 a       299     0    20     1    14
  1.4670428754713696E-01 a       300     0    20     1    15
 -8.3062071186154296E-01 a       301     0    21     1     1
  3.9993561751637452E-01 a       302     0    21     1     2
  6.1587872502297980E-01 a       303     0    21     1     3
  1.0361943368073683E+00 a       304     0    21     1     4
 -2.2734262100109040E-01 a       305     0    21     1     5
  3.1559718599038700E-01 a       306     0    21     1     6
 -6.0766251604018295E-01 a       307     0    21     1     7
 -6.4373994025431203E-01 a       308     0    21     1     8
 -7.2401056480735290E-02 a       309     0    21     1     9
 -6.7105648719834343E-01 a       310     0    21     1    10
  4.5538399287450032E-01 a       311     0    21     1    11
 -3.3629940712651873E-01 a       312     0    21     1    12
 -8.9337421882486434E-01 a       313     0    21     1    13
  1.0522977992541743E-01 a       314     0    21     1    14
 -1.6184298384070464E-01 a       315     0    21     1    15
  3.9307192773655776E-02 a       316     0    22     1     1
 -1.3144929901476252E+00 a       317     0    22     1     2
 -8.3925323685957443E-01 a       318     0    22     1     3
 -1.3940969510497732E+00 a       319     0    22     1     4
 -1.6325623744982105E+00 a       320     0    22     1     5
  2.4071939344890776E+00 a       321     0    22     1     6
  1.2169156997610922E+00 a       322     0    22     1     7
  1.1799507322531986E+00 a       323     0    22     1     8
 -1.9742029733400461E+00 a       324     0    22     1     9
 -8.4457776790017358E-01 a       325     0    22     1    10
 -6.2430210328965208E-01 a       326     0    22     1    11
 -2.5092754758978932E+00 a       327     0    22     1    12
 -2.1390469182181913E+00 a       328     0    22     1    13
 -1.4286454838432625E+00 a       329     0    22     1    14
  7.6078791744879737E-01 a       330     0    22     1    15
  6.6061056751677436E-02 a       331     0    23     1     1
 -5.1302334124174363E-02 a       332     0    23     1     2
  1.3380987617788448E-01 a       333     0    23     1     3
 -1.0547638614034441E-01 a       334     0    23     1     4
 -4.6674419287796975E-02 a       335     0    23     1     5
  4.5996377119751158E-02 a       336     0    23     1     6
  2.0902744174889465E-01 a       337     0    23     1     7
  2.9191688170790597E-01 a       338     0    23     1     8
  2.9863041375662897E-01 a       339     0    23     1     9
  8.9077762948938419E-02 a       340     0    23     1    10
 -8.2311648300171861E-02 a       341     0    23     1    11
 -8.9303985630375814E-04 a       342     0    23     1    12
 -1.8608749096852520E-01 a       343     0    23     1    13
 -3.0666104549300618E-02 a       344     0    23     1    14
  2.4752074770621749E-01 a       345     0    23     1    15
  3.6170143110331798E-01 a       346     0    24     1     1
  1.9073693304115596E-01 a       347     0    24     1     2
  6.0362874330582128E-02 a       348     0    24     1     3
 -5.6676323331236722E-01 a       349     0    24     1     4
 -5.4464758130517443E-01 a       350     0    24     1     5
  6.0887193104054516E-01 a       351     0    24     1     6
 -6.3284676543715546E-01 a       352     0    24     1     7
  1.1082600763449626E+00 a       353     0    24     1     8
 -5.0084623071030725E-02 a       354     0    24     1     9
 -6.6981971270240970E-01 a       355     0    24     1    10
 -3.2960207911075545E-01 a       356     0    24     1    11
 -3.2782965005805170E-01 a       357     0    24     1    12
  2.3028990580295985E-01 a       358     0    24     1    13
 -6.2621536241523212E-01 a       359     0    24     1    14
 -9.2381184202384337E-02 a       360     0    24     1    15
 -1.3408211926829401E+00 a       361     0    25     1     1
  8.2122627822208805E-01 a       362     0    25     1     2
  2.1584406889627327E-02 a       363     0    25     1     3
 -6.2917998143564147E-01 a       364     0    25     1     4
  2.5264399914128157E+00 a       365     0    25     1     5
  5.8842560187846626E-01 a       366     0    25     1     6
 -1.1972323405179663E+00 a       367     0    25     1     7
  4.5844691458673315E-01 a       368     0    25     1     8
  2.2372380780250675E-01 a       369     0    25     1     9
 -5.9050665061235752E-01 a       370     0    25     1    10
  3.8628571917300125E-01 a       371     0    25     1    11
 -1.1006793471517364E+00 a       372     0    25     1    12
 -1.4757002316218506E+00 a       373     0    25     1    13
 -1.1734503771448674E+00 a       374     0    25     1    14
  1.8012013167111196E+00 a       375     0    25     1    15
 -3.9574666812386305E-01 a       376     0    26     1     1
  1.4674890596251836E-01 a       377     0    26     1     2
 -7.9210764783124402E-02 a       378     0    26     1     3
 -6.0308177667873553E-01 a       379     0    26     1     4
  5.4118886990705918E-02 a       380     0    26     1     5
 -4.4912474837359384E-02 a       381     0    26     1     6
 -1.8453583667444973E-01 a       382     0    26     1     7
  1.0752889250823844E-01 a       383     0    26     1     8
  5.3849576028527779E-01 a       384     0    26     1     9
 -7.2411112048545778E-01 a       385     0    26     1    10
 -6.2731653905008644E-01 a       386     0    26     1    11
 -4.8105606888989128E-01 a       387     0    26     1    12
 -2.7080244056608205E-01 a       388     0    26     1    13
  3.0630348963957717E-02 a       389     0    26     1    14
 -8.4375829735964636E-02 a       390     0    26     1    15
 -6.1770753584741533E-01 a       391     0    27     1     1
  3.2686798817527984E-01 a       392     0    27     1     2
  3.4777550584355976E-01 a       393     0    27     1     3
 -8.1727626542646070E-01 a       394     0    27     1     4
  1.0526334601784106E+00 a       395     0    27     1     5
 -2.1613069248318401E-01 a       396     0    27     1     6
 -1.2585061052369781E-01 a       397     0    27     1     7
 -8.5843694698459469E-02 a       398     0    27     1     8
  2.3977059289392760E-01 a       399     0    27     1     9
 -3.5112041198835747E-01 a       400     0    27     1    10
  2.1420999937186200E-01 a       401     0    27     1    11
  4.9273767467325585E-01 a       402     0    27     1    12
  9.4793061008921264E-02 a       403     0    27     1    13
 -5.2780837306170125E-01 a       404     0    27     1    14
  2.8786798366816913E-01 a       405     0    27     1    15
  8.0863704743165443E-01 a       406     0    28     1     1
 -1.2612776848777008E+00 a       407     0    28     1     2
  9.4089861880708170E-01 a       408     0    28     1     3
 -1.3370501101471206E+00 a       409     0    28     1     4
  2.6227318726725962E-01 a       410     0    28     1     5
 -1.7461749394783959E+00 a       411     0    28     1     6
 -6.7973745723291978E-01 a       412     0    28     1     7
 -2.7569397399075224E-01 a       413     0    28     1     8
  2.8679053466517237E+00 a       414     0    28     1     9
  8.3710981104016147E-01 a       415     0    28     1    10
 -4.5269805903037252E-01 a       416     0    28     1    11
  1.9016267827866104E-01 a       417     0    28     1    12
 -7.1245579842178819E-01 a       418     0    28     1    13
 -7.5790253566673194E-01 a       419     0    28     1    14
 -5.0288171813000542E+00 a       420     0    28     1    15
  1.5988444387685297E-01 a       421     0    29     1     1
  1.4854235316073272E-01 a       422     0    29     1     2
  5.5998390681339061E-01 a       423     0    29     1     3
 -2.0613199189583054E-01 a       424     0    29     1     4
  4.2568346949269292E-01 a       425     0    29     1     5
 -5.5170688429976383E-02 a       426     0    29     1     6
 -3.0663350257227162E-01 a       427     0    29     1     7
 -1.0001628732533775E-01 a       428     0    29     1     8
 -3.0818327086622627E-01 a       429     0    29     1     9
 -4.8566288289722342E-02 a       430     0    29     1    10
 -1.9560922580909790E-02 a       431     0    29     1    11
 -9.7046643261584298E-02 a       432     0    29     1    12
 -4.1367040899085905E-01 a       433     0    29     1    13
 -3.1398898554440424E-01 a       434     0    29     1    14
  5.1878334199741638E-01 a       435     0    29     1    15
 -5.2892365782403727E-01 a       436     0    30     1     1
  7.0538281387131740E-01 a       437     0    30     1     2
  5.4577197828781387E-01 a       438     0    30     1     3
 -4.8427481783722243E-01 a       439     0    30     1     4
  4.3649276057807090E-01 a       440     0    30     1     5
 -1.9842678113925777E-01 a       441     0    30     1     6
  1.0041376805804543E-01 a       442     0    30     1     7
  1.1719442312396144E+00 a       443     0    30     1     8
  2.1585126608827651E-01 a       444     0    30     1     9
 -1.8557094603477653E-01 a       445     0    30     1    10
  2.3183981133651579E-01 a       446     0    30     1    11
 -2.8054976642624574E-01 a       447     0    30     1    12
 -2.9855723072350336E-03 a       448     0    30     1    13
  7.1224108591598101E-01 a       449     0    30     1    14
 -5.6617860777948092E-01 a       450     0    30     1    15
  1.5954466688973343E+00 a       451     0    31     1     1
 -3.8976740554430400E-01 a       452     0    31     1     2
 -3.6365821295414891E-01 a       453     0    31     1     3
  1.6997678404715522E-01 a       454     0    31     1     4
  3.8661725225820680E+00 a       455     0    31     1     5
  1.0674214183607138E+00 a       456     0    31     1     6
  9.9977506133978822E-01 a       457     0    31     1     7
 -1.0156088844761602E+00 a       458     0    31     1     8
 -3.3522806940677863E-01 a       459     0    31     1     9
  9.8849650266886446E-01 a       460     0    31     1    10
  2.2727525460154774E+00 a       461     0    31     1    11
  4.1999118179542966E-01 a       462     0    31     1    12
 -2.1188028992059280E+00 a       463     0    31     1    13
 -1.8483395945821163E-01 a       464     0    31     1    14
 -4.4443025322010206E+00 a       465     0    31     1    15
  6.2129719958925092E-02 a       466     0    32     1     1
  6.7147686918125034E-03 a       467     0    32     1     2
 -6.2699387588431577E-01 a       468     0    32     1     3
 -4.0238824695754838E-01 a       469     0    32     1     4
 -3.3061926160714067E-01 a       470     0    32     1     5
  1.9075325576417082E-01 a       471     0    32     1     6
 -1.3917859239187561E-01 a       472     0    32     1     7
  4.2581852047386082E-01 a       473     0    32     1     8
  3.2984661872344723E-01 a       474     0    32     1     9
 -8.4748042397484491E-01 a       475     0    32     1    10
 -6.1370788559481326E-01 a       476     0    32     1    11
  1.1300499615528993E-01 a       477     0    32     1    12
  5.5709950151092213E-01 a       478     0    32     1    13
 -4.2386150459681698E-01 a       479     0    32     1    14
 -5.2984427581535720E-01 a       480     0    32     1    15
  2.4126203154098677E-01 a       481     0    33     1     1
 -4.0304731534931426E-01 a       482     0    33     1     2
 -5.7615571093647489E-01 a       483     0    33     1     3
 -7.4311919069468091E-01 a       484     0    33     1     4
  8.2909856277546476E-02 a       485     0    33     1     5
  1.9344320559115938E-01 a       486     0    33     1     6
 -6.2472693569006710E-01 a       487     0    33     1     7
  2.2910061614391239E-01 a       488     0    33     1     8
 -2.9043915233591133E-01 a       489     0    33     1     9
 -2.4468160581397125E-01 a       490     0    33     1    10
 -1.1144792443251088E+00 a       491     0    33     1    11
  1.6431111107002935E-01 a       492     0    33     1    12
  1.0409693289748718E+00 a       493     0    33     1    13
 -6.1559091817371803E-01 a       494     0    33     1    14
 -1.0211724932720583E+00 a       495     0    33     1    15
  2.8484296365625510E+00 a       496     0    34     1     1
  4.8212130710995682E-01 a       497     0    34     1     2
 -5.0276130787674445E-01 a       498     0    34     1     3
  1.1965286332016076E+00 a       499     0    34     1     4
 -2.4962514888734870E+00 a       500     0    34     1     5
  6.3372947086799181E-01 a       501     0    34     1     6
 -1.1350796270307739E+00 a       502     0    34     1     7
 -1.3705989818176882E+00 a       503     0    34     1     8
  1.1996862583256822E+00 a       504     0    34     1     9
 -9.8413630259293505E-01 a       505     0    34     1    10
  3.3800117519135919E-02 a       506     0    34     1    11
 -9.8741524065573016E-01 a       507     0    34     1    12
  3.7089850768235888E-01 a       508     0    34     1    13
 -5.7970098610129186E-03 a       509     0    34     1    14
  1.3616992968429444E+00 a       510     0    34     1    15
 -6.5772842763296382E-02 a       511     0    35     1     1
  3.3730654845004794E-02 a       512     0    35     1     2
 -2.7430565348114239E-01 a       513     0    35     1     3
  2.3933998496977499E-01 a       514     0    35     1     4
 -5.5995231661580103E-02 a       515     0    35     1     5
 -3.5503198885743409E-02 a       516     0    35     1     6
 -2.2356503433260222E-01 a       517     0    35     1     7
  2.5774858405402971E-03 a       518     0    35     1     8
 -9.6683922054089294E-02 a       519     0    35     1     9
  8.1276572346010975E-02 a       520     0    35     1    10
  1.2443281838314503E-01 a       521     0    35     1    11
  4.3676896452281601E-03 a       522     0    35     1    12
  2.4619243965155371E-01 a       523     0    35     1    13
  5.0731475054445058E-02 a       524     0    35     1    14
 -1.0672180111118254E-01 a       525     0    35     1    15
  6.1431972122019030E-01 a       526     0    36     1     1
 -1.8273112477678125E-01 a       527     0    36     1     2
 -2.9446719339212651E-02 a       528     0    36     1     3
  1.1100411501785341E-01 a       529     0    36     1     4
