################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  5.2340617472570161E-01 a       105     0     7     1    15
  4.0727068997617494E-01 a       106     0     8     1     1
 -7.4947667354079750E-01 a       107     0     8     1     2
 -3.4317575612420374E-02 a       108     0     8     1     3
  6.7448279487618745E-01 a       109     0     8     1     4
  2.9963455215240126E-01 a       110     0     8     1     5
 -5.0058783867230519E-02 a       111     0     8     1     6
 -6.9994264706964224E-02 a       112     0     8     1     7
 -5.6601987905225049E-01 a       113     0     8     1     8
  8.5583596121973704E-01 a       114     0     8     1     9
  5.9902793502656371E-01 a       115     0     8     1    10
  7.8948768873114894E-01 a       116     0     8     1    11
 -1.1278185995810824E-01 a       117     0     8     1    12
  5.4054791935001933E-01 a       118     0     8     1    13
  2.2765504892993796E-01 a       119     0     8     1    14
 -2.7413517378333985E-01 a       120     0     8     1    15
  1.0911208314955854E+00 a       121     0     9     1     1
 -4.8829176185610446E-01 a       122     0     9     1     2
 -8.2328533939489590E-01 a       123     0     9     1     3
  1.1557495789930368E+00 a       124     0     9     1     4
 -3.7210639738018580E-01 a       125     0     9     1     5
  3.4206044383000123E-01 a       126     0     9     1     6
  2.7198943840454354E-01 a       127     0     9     1     7
 -3.1664448161879793E-01 a       128     0     9     1     8
  9.5330942795546025E-01 a       129     0     9     1     9
 -3.8938061015152764E-02 a       130     0     9     1    10
  2.6841096980542817E-01 a       131     0     9     1    11
 -4.6965636176420894E-01 a       132     0     9     1    12
  4.3107335693464877E-01 a       133     0     9     1    13
  1.7436213787664423E-01 a       134     0     9     1    14
 -4.9418979271940378E-01 a       135     0     9     1    15
 -5.9914406839342260E-01 a       136     0    10     1     1
  2.3769164623015934E-01 a       137     0    10     1     2
 -1.4745408653447772E-01 a       138     0    10     1     3
 -7.2358936949833697E-01 a       139     0    10     1     4
  8.3738997649714514E-02 a       140     0    10     1     5
  3.2463047530526723E-01 a       141     0    10     1     6
 -6.8666717857643900E-01 a       142     0    10     1     7
 -5.4140569602444599E-01 a       143     0    10     1     8
  1.1859579844287180E+00 a       144     0    10     1     9
 -7.6507821432302792E-01 a       145     0    10     1    10
  1.7241884916932709E-01 a       146     0    10     1    11
 -5.8693115001818319E-01 a       147     0    10     1    12
 -8.0787658668077122E-01 a       148     0    10     1    13
  3.5393324730824166E-01 a       149     0    10     1    14
  2.5377516646613663E-01 a       150     0    10     1    15
 -9.2916920411240123E-01 a       151     0    11     1     1
 -3.7112429228868998E-01 a       152     0    11     1     2
  1.0488265966117620E+00 a       153     0    11     1     3
 -1.3630211623029265E+00 a       154     0    11     1     4
 -5.7599423431974583E-01 a       155     0    11     1     5
 -1.2212802887183241E+00 a       156     0    11     1     6
 -2.0257447980354484E+00 a       157     0    11     1     7
 -1.0766913734965771E+00 a       158     0    11     1     8
  8.1115253230455187E-01 a       159     0    11     1     9
  4.0092969516651833E-01 a       160     0    11     1    10
 -8.1894937129203271E-01 a       161     0    11     1    11
  7.6472345925447738E-01 a       162     0    11     1    12
  2.7111760351166819E-01 a       163     0    11     1    13
 -8.5378948047317016E-01 a       164     0    11     1    14
  5.0070959922894842E-01 a       165     0    11     1    15
  2.9286108120889942E-01 a       166     0    12     1     1
 -1.0585641365469307E-01 a       167     0    12     1     2
 -8.9468427218949709E-01 a       168     0    12     1     3
  2.2095484042922078E-01 a       169     0    12     1     4
 -4.9673215596121595E-01 a       170     0    12     1     5
 -2.9628931916990736E-01 a       171     0    12     1     6
  2.8184226858785238E-01 a       172     0    12     1     7
 -1.2997753574900384E-01 a       173     0    12     1     8
  1.1888397858066762E+00 a       174     0    12     1     9
  2.4922676795335211E-01 a       175     0    12     1    10
  9.5791735421976298E-01 a       176     0    12     1    11
 -1.0914981328665236E+00 a       177     0    12     1    12
  1.0768417428080990E+00 a       178     0    12     1    13
  8.2378743196116511E-01 a       179     0    12     1    14
  4.4611124335777935E-01 a       180     0    12     1    15
  4.6782168191685847E-01 a       181     0    13     1     1
  3.2778938338139235E-01 a       182     0    13     1     2
 -1.5002333716771081E+00 a       183     0    13     1     3
 -2.9240389082057694E-01 a       184     0    13     1     4
 -1.4508975044059302E-01 a       185     0    13     1     5
 -1.6766178801569169E+00 a       186     0    13     1     6
 -6.7307731824377715E-01 a       187     0    13     1     7
  4.1918414423180668E+00 a       188     0    13     1     8
 -9.4497624243967249E-01 a       189     0    13     1     9
 -1.6922230404944849E-01 a       190     0    13     1    10
 -4.2823047251254537E-01 a       191     0    13     1    11
  1.3019721317718349E+00 a       192     0    13     1    12
 -7.1254215739221138E-01 a       193     0    13     1    13
 -3.0564335728410619E-01 a       194     0    13     1    14
  8.1689516006315216E-02 a       195     0    13     1    15
  2.1930809802558654E-01 a       196     0    14     1     1
 -7.3457994434087481E-01 a       197     0    14     1     2
  2.8462362177188688E-01 a       198     0    14     1     3
 -1.5892607383740820E-01 a       199     0    14     1     4
 -5.8193713316689621E-01 a       200     0    14     1     5
 -3.2459550475563242E-01 a       201     0    14     1     6
 -1.5402847368320383E-01 a       202     0    14     1     7
 -1.5784244114484769E+00 a       203     0    14     1     8
  1.6393600465586431E+00 a       204     0    14     1     9
 -8.0552645164013037E-01 a       205     0    14     1    10
 -1.1047581879106787E-01 a       206     0    14     1    11
 -1.7499574870442030E+00 a       207     0    14     1    12
 -6.0022249643472497E-02 a       208     0    14     1    13
 -5.4748141587347132E-01 a       209     0    14     1    14
 -1.2493336260162691E+00 a       210     0    14     1    15
 -4.3628005621132049E-01 a       211     0    15     1     1
 -9.7447297752004902E-01 a       212     0    15     1     2
  1.2857484762508751E+00 a       213     0    15     1     3
  5.2712294550304717E-01 a       214     0    15     1     4
  1.2827244858471032E+00 a       215     0    15     1     5
  1.1529306224683558E+00 a       216     0    15     1     6
  8.7280493256618930E-01 a       217     0    15     1     7
 -3.3727376239206315E+00 a       218     0    15     1     8
  7.0701246937186679E-01 a       219     0    15     1     9
 -1.8704613721781982E-01 a       220     0    15     1    10
 -7.0342602694913270E-01 a       221     0    15     1    11
 -5.6611536295252929E-01 a       222     0    15     1    12
  8.8491471840718305E-01 a       223     0    15     1    13
  6.6789914941581796E-01 a       224     0    15     1    14
 -4.8056333978778115E-01 a       225     0    15     1    15
 -2.7792316308203607E-01 a       226     0    16     1     1
  2.7503931138110405E-01 a       227     0    16     1     2
  4.8128778692017843E-02 a       228     0    16     1     3
  1.9542915337427658E-01 a       229     0    16     1     4
 -1.4159133772149080E-01 a       230     0    16     1     5
  2.7102967341893947E-01 a       231     0    16     1     6
 -5.2979738700098228E-02 a       232     0    16     1     7
  4.8862187725693301E-01 a       233     0    16     1     8
 -5.5217874017566471E-01 a       234     0    16     1     9
  1.3410651819106145E-01 a       235     0    16     1    10
  1.8094426040663573E-02 a       236     0    16     1    11
  3.8539324938195874E-01 a       237     0    16     1    12
  1.5286288563311259E-01 a       238     0    16     1    13
  1.6434220805539440E-01 a       239     0    16     1    14
  6.8952258669056499E-01 a       240     0    16     1    15
 -3.2863441669856519E-01 a       241     0    17     1     1
 -2.0849292096025671E-01 a       242     0    17     1     2
  1.0953995242652691E-01 a       243     0    17     1     3
 -2.0434673860362304E-01 a       244     0    17     1     4
  6.7184158884512146E-01 a       245     0    17     1     5
  1.1172131622880364E-02 a       246     0    17     1     6
 -2.2301407954188840E-01 a       247     0    17     1     7
  1.5423754469175810E-01 a       248     0    17     1     8
  4.6627049151943906E-01 a       249     0    17     1     9
  8.9025530496724825E-01 a       250     0    17     1    10
  7.6104768692068969E-01 a       251     0    17     1    11
  6.3064206580654869E-01 a       252     0    17     1    12
  1.2207052035271064E-01 a       253     0    17     1    13
 -5.9560168963267568E-01 a       254     0    17     1    14
 -1.2975395358381647E+00 a       255     0    17     1    15
 -2.3855583687255638E-01 a       256     0    18     1     1
  6.0951188811136883E-02 a       257     0    18     1     2
  2.6870907865838119E-02 a       258     0    18     1     3
 -2.2482124614153533E-02 a       259     0    18     1     4
 -2.4953516716113336E-01 a       260     0    18     1     5
  1.1387154749196768E+00 a       261     0    18     1     6
 -1.3970302934940565E-01 a       262     0    18     1     7
 -6.8448408313599174E-01 a       263     0    18     1     8
  3.7732738762974671E-01 a       264     0    18     1     9
  1.4876386841279951E-01 a       265     0    18     1    10
  1.9980151664814878E-02 a       266     0    18     1    11
 -2.0216845457588908E-01 a       267     0    18     1    12
 -3.3864829128519192E-01 a       268     0    18     1    13
 -3.9915147856303612E-01 a       269     0    18     1    14
 -1.1353835422847248E-02 a       270     0    18     1    15
 -2.2775529348359225E-01 a       271     0    19     1     1
  1.0134550746298534E+00 a       272     0    19     1     2
  8.6859174775707004E-01 a       273     0    19     1     3
 -2.1141111920603950E-01 a       274     0    19     1     4
 -9.4222311593221642E-01 a       275     0    19     1     5
 -2.9450900675150637E-01 a       276     0    19     1     6
  6.4083498920805770E-01 a       277     0    19     1     7
  1.0848521048676500E+00 a       278     0    19     1     8
 -4.4145581544630369E-01 a       279     0    19     1     9
 -1.0823885501058483E+00 a       280     0    19     1    10
  8.0693917094776968E-01 a       281     0    19     1    11
 -8.8986758187140902E-01 a       282     0    19     1    12
  4.2107742459506387E-01 a       283     0    19     1    13
  3.3628132527817817E-01 a       284     0    19     1    14
 -5.4176740147405733E-01 a       285     0    19     1    15
  6.6368275349968675E-01 a       286     0    20     1     1
 -4.8523262995916278E-01 a       287     0    20     1     2
 -7.7103228370465893E-01 a       288     0    20     1     3
 -1.1747211512039897E+00 a       289     0    20     1     4
 -2.7942020184409050E-01 a       290     0    20     1     5
  3.1741272334579559E-02 a       291     0    20     1     6
  4.3284416636746592E-01 a       292     0    20     1     7
  3.4280836372751161E-01 a       293     0    20     1     8
  6.5931351533556548E-01 a       294     0    20     1     9
  5.6156986795314656E-01 a       295     0    20     1    10
 -6.3130409118865405E-01 a       296     0    20     1    11
 -6.2185255518505533E-01 a       297     0    20     1    12
  2.4552068126159435E-01 a       298     0    20     1    13
  2.4461764746899156E-01 a       299     0    20     1    14
 -4.2579009044302635E-01 a       300     0    20     1    15
  4.5049117629322638E-01 a       301     0    21     1     1
 -5.7745313330668613E-01 a       302     0    21     1     2
  3.5204172846937859E-01 a       303     0    21     1     3
  1.1950095888959524E+00 a       304     0    21     1     4
  1.7458306067665491E-01 a       305     0    21     1     5
  1.2039525158669451E+00 a       306     0    21     1     6
 -4.7223716155295248E-01 a       307     0    21     1     7
 -1.8175107477315675E-01 a       308     0    21     1     8
 -7.6029385493768975E-02 a       309     0    21     1     9
 -2.6335891805398554E-01 a       310     0    21     1    10
  3.5636172012019324E-01 a       311     0    21     1    11
 -9.4001630871342473E-03 a       312     0    21     1    12
  1.2590094306299068E-01 a       313     0    21     1    13
  7.1654334008260057E-01 a       314     0    21     1    14
  2.9308084497750037E-01 a       315     0    21     1    15
 -4.7195918286501742E-01 a       316     0    22     1     1
  6.9644042721170851E-01 a       317     0    22     1     2
 -2.7609116346473939E-01 a       318     0    22     1     3
 -1.0146235108090225E+00 a       319     0    22     1     4
 -1.2420359116035844E+00 a       320     0    22     1     5
  9.4754502732609225E-01 a       321     0    22     1     6
 -5.5092721520373555E-01 a       322     0    22     1     7
  5.5041137397945450E-01 a       323     0    22     1     8
 -1.4023883644100521E+00 a       324     0    22     1     9
  2.8479610290496932E-01 a       325     0    22     1    10
 -4.8163012164759816E-01 a       326     0    22     1    11
  1.1740625897853786E-01 a       327     0    22     1    12
  5.1557313317836895E-01 a       328     0    22     1    13
 -1.8396820706052992E+00 a       329     0    22     1    14
 -4.0065167035908678E-02 a       330     0    22     1    15
  1.8769854764623914E-01 a       331     0    23     1     1
  3.6401855164404284E-01 a       332     0    23     1     2
  2.5273462674000252E-01 a       333     0    23     1     3
  3.6247310570731722E-01 a       334     0    23     1     4
 -4.1244765431782571E-01 a       335     0    23     1     5
 -5.6378923953951565E-01 a       336     0    23     1     6
 -8.7784948557050504E-02 a       337     0    23     1     7
  1.2042275772664861E-01 a       338     0    23     1     8
 -2.6403771476370524E-01 a       339     0    23     1     9
  3.7339925861275665E-02 a       340     0    23     1    10
 -1.0393353802403327E+00 a       341     0    23     1    11
 -2.4787363541548210E-01 a       342     0    23     1    12
 -8.7120759311163046E-02 a       343     0    23     1    13
  5.6610890427450843E-02 a       344     0    23     1    14
  6.5592846000950777E-01 a       345     0    23     1    15
  3.0745386457333882E-02 a       346     0    24     1     1
 -5.0713015714481036E-01 a       347     0    24     1     2
  1.5603652574309093E+00 a       348     0    24     1     3
  7.8568808406651569E-01 a       349     0    24     1     4
 -2.1930903690356010E-01 a       350     0    24     1     5
  1.4250493195097733E-01 a       351     0    24     1     6
  1.0893151572000883E+00 a       352     0    24     1     7
  7.6659428177514122E-01 a       353     0    24     1     8
 -2.9442438101016905E-01 a       354     0    24     1     9
 -6.7390555798936869E-01 a       355     0    24     1    10
 -3.5510399966477313E-01 a       356     0    24     1    11
  3.6171376160510021E-01 a       357     0    24     1    12
  2.5650814163629376E-01 a       358     0    24     1    13
  2.3383414945120359E-01 a       359     0    24     1    14
  3.3668111348214807E-03 a       360     0    24     1    15
  1.1660214221399193E-01 a       361     0    25     1     1
 -7.6616943832201545E-01 a       362     0    25     1     2
  3.9359785948121551E-01 a       363     0    25     1     3
  3.8699039152759990E-01 a       364     0    25     1     4
  1.5443962364089678E-01 a       365     0    25     1     5
  2.9125308336718464E-01 a       366     0    25     1     6
  1.2256019685876957E-01 a       367     0    25     1     7
 -8.8986864684295242E-01 a       368     0    25     1     8
  1.2528018877323308E-01 a       369     0    25     1     9
  6.4714266966164169E-02 a       370     0    25     1    10
  7.4056075543031241E-01 a       371     0    25     1    11
  3.1561254029610714E-01 a       372     0    25     1    12
 -8.8124363234237502E-01 a       373     0    25     1    13
  1.2886134688054698E-01 a       374     0    25     1    14
  1.9550749482571572E-01 a       375     0    25     1    15
 -6.3112961908815779E-01 a       376     0    26     1     1
 -1.0979103993380612E+00 a       377     0    26     1     2
 -1.1506938759387575E-02 a       378     0    26     1     3
 -8.6737668500765497E-01 a       379     0    26     1     4
 -1.0347932977485748E+00 a       380     0    26     1     5
 -7.8077724899382539E-01 a       381     0    26     1     6
  2.2497709804664112E-01 a       382     0    26     1     7
 -2.7177856728227479E-01 a       383     0    26     1     8
 -7.5328865129362288E-01 a       384     0    26     1     9
  1.1872219847836347E+00 a       385     0    26     1    10
 -3.5626609676530246E-01 a       386     0    26     1    11
  6.8112709519308270E-02 a       387     0    26     1    12
 -3.4361436694108244E-01 a       388     0    26     1    13
  3.8493160008127802E-01 a       389     0    26     1    14
 -1.7130208049538229E-01 a       390     0    26     1    15
 -1.6469154827195578E-01 a       391     0    27     1     1
 -2.4036528832623263E-01 a       392     0    27     1     2
  4.7368185712743927E-01 a       393     0    27     1     3
  2.6111360440838078E-02 a       394     0    27     1     4
  4.7773165794044603E-01 a       395     0    27     1     5
  5.7451376613408256E-01 a       396     0    27     1     6
 -9.4552839031531253E-03 a       397     0    27     1     7
  2.0864734488692541E-01 a       398     0    27     1     8
  1.3535055003689869E-01 a       399     0    27     1     9
 -1.0965103453523255E+00 a       400     0    27     1    10
  3.5490971069143673E-01 a       401     0    27     1    11
  4.4232599818693624E-01 a       402     0    27     1    12
 -1.6617049497752326E-01 a       403     0    27     1    13
 -2.4849481971775395E-01 a       404     0    27     1    14
  1.2013013711422486E-01 a       405     0    27     1    15
  1.4841688101494955E-02 a       406     0    28     1     1
 -1.9140403136081799E-01 a       407     0    28     1     2
 -5.4916314127435195E-01 a       408     0    28     1     3
 -3.5923052481729240E-01 a       409     0    28     1     4
 -9.0543272928828211E-01 a       410     0    28     1     5
 -8.2175252977484758E-01 a       411     0    28     1     6
  2.7975183851816154E-01 a       412     0    28     1     7
  2.9255410000273058E-01 a       413     0    28     1     8
  3.4962506375341172E-02 a       414     0    28     1     9
  6.1093179657490537E-01 a       415     0    28     1    10
 -9.6135741656921947E-01 a       416     0    28     1    11
  7.2852376618273790E-02 a       417     0    28     1    12
 -2.2222610851693048E-01 a       418     0    28     1    13
  4.9338194709149874E-01 a       419     0    28     1    14
 -2.6431273372473785E-01 a       420     0    28     1    15
  1.7697116266777460E-01 a       421     0    29     1     1
  2.0164463259092469E+00 a       422     0    29     1     2
 -4.9709988541353756E-01 a       423     0    29     1     3
  5.1246854341606929E-01 a       424     0    29     1     4
 -3.3526691978202328E-01 a       425     0    29     1     5
  4.7803871510984314E-01 a       426     0    29     1     6
  1.0331721674204233E+00 a       427     0    29     1     7
 -6.7893793796659074E-01 a       428     0    29     1     8
 -8.9897710882617277E-01 a       429     0    29     1     9
  1.0334027952845306E+00 a       430     0    29     1    10
  8.5944037290590414E-01 a       431     0    29     1    11
 -4.2613228748763124E-02 a       432     0    29     1    12
 -8.1450880652236457E-01 a       433     0    29     1    13
  2.5477437574539352E-01 a       434     0    29     1    14
  3.3012921418033325E-01 a       435     0    29     1    15
  4.5593050742205915E-01 a       436     0    30     1     1
  9.8608625588664089E-01 a       437     0    30     1     2
 -3.4856759032538487E-01 a       438     0    30     1     3
 -8.8897723823401342E-01 a       439     0    30     1     4
  2.1423342250820876E-01 a       440     0    30     1     5
 -9.3216623755694439E-01 a       441     0    30     1     6
 -1.7546544672299808E-01 a       442     0    30     1     7
  9.3059111457045093E-03 a       443     0    30     1     8
  1.8493966955819960E-01 a       444     0    30     1     9
 -7.9685616516231794E-01 a       445     0    30     1    10
  3.9338749303093962E-01 a       446     0    30     1    11
 -2.3307307723277562E-01 a       447     0    30     1    12
  9.6310163556089012E-01 a       448     0    30     1    13
  1.4273215345131166E-01 a       449     0    30     1    14
 -1.0074310190765616E+00 a       450     0    30     1    15
  4.8993593092066322E-02 a       451     0    31     1     1
  6.7297200488340578E-02 a       452     0    31     1     2
 -9.0759052692607900E-01 a       453     0    31     1     3
  7.7745639261718824E-01 a       454     0    31     1     4
 -8.7118810740401864E-01 a       455     0    31     1     5
 -7.3259881514607728E-01 a       456     0    31     1     6
  1.0581592291641702E+00 a       457     0    31     1     7
  2.4617108647385899E-01 a       458     0    31     1     8
 -2.1954509561784744E-01 a       459     0    31     1     9
  2.9100311268901091E-01 a       460     0    31     1    10
 -5.8150968079581700E-01 a       461     0    31     1    11
 -5.0599149877716609E-01 a       462     0    31     1    12
  2.1063469392449116E-01 a       463     0    31     1    13
  8.0246009420220943E-01 a       464     0    31     1    14
 -6.1054077614285462E-01 a       465     0    31     1    15
 -5.0699433148220918E-01 a       466     0    32     1     1
  2.5027645818291339E-01 a       467     0    32     1     2
 -3.0693249273976660E-02 a       468     0    32     1     3
 -2.6793203066696414E-01 a       469     0    32     1     4
 -1.2225242775743290E+00 a       470     0    32     1     5
 -1.1693480084955721E+00 a       471     0    32     1     6
 -2.1153487263629533E+00 a       472     0    32     1     7
  1.8602185167305799E-01 a       473     0    32     1     8
 -4.4726747982803843E-02 a       474     0    32     1     9
  2.2901677305919488E-01 a       475     0    32     1    10
 -1.1228402582825305E-01 a       476     0    32     1    11
  5.9925831512785899E-01 a       477     0    32     1    12
  3.2678996150391509E-01 a       478     0    32     1    13
 -4.5132687417942557E-01 a       479     0    32     1    14
  8.5361506106795815E-01 a       480     0    32     1    15
 -8.1024259916351260E-01 a       481     0    33     1     1
  7.3743055921786249E-01 a       482     0    33     1     2
 -1.4499057078899688E-01 a       483     0    33     1     3
 -1.2113738956888973E+00 a       484     0    33     1     4
 -1.9774864945248252E-01 a       485     0    33     1     5
 -1.5268480100872406E-01 a       486     0    33     1     6
 -3.1961894317086703E-01 a       487     0    33     1     7
  1.1461429962408021E+00 a       488     0    33     1     8
  2.3267699157517210E-01 a       489     0    33     1     9
 -8.7058536269288431E-02 a       490     0    33     1    10
  8.2457245382076838E-01 a       491     0    33     1    11
  9.2719764406539312E-02 a       492     0    33     1    12
 -8.1734658112502134E-01 a       493     0    33     1    13
 -9.1726476761290687E-01 a       494     0    33     1    14
  3.0614705651865537E-01 a       495     0    33     1    15
  7.5614888537347014E-01 a       496     0    34     1     1
 -2.6689172861710669E-01 a       497     0    34     1     2
 -5.1122801598835865E-01 a       498     0    34     1     3
 -8.0408158118414130E-01 a       499     0    34     1     4
 -3.7193763459410434E-01 a       500     0    34     1     5
 -5.2695359626552307E-01 a       501     0    34     1     6
  9.7096620343781503E-01 a       502     0    34     1     7
 -2.0356118853153643E-01 a       503     0    34     1     8
  6.0036173007195770E-01 a       504     0    34     1     9
 -1.4103836129924301E+00 a       505     0    34     1    10
  1.1175311977712624E-01 a       506     0    34     1    11
  1.8269038549825781E-01 a       507     0    34     1    12
  6.7323105389417903E-01 a       508     0    34     1    13
  9.5866631671929337E-01 a       509     0    34     1    14
  9.4400235156338580E-02 a       510     0    34     1    15
 -1.8844807183230852E-01 a       511     0    35     1     1
 -6.9293877465071441E-01 a       512     0    35     1     2
  2.1571342989090930E-01 a       513     0    35     1     3
  5.0000709476091688E-03 a       514     0    35     1     4
  6.8592716519742780E-01 a       515     0    35     1     5
  6.4323697450980222E-01 a       516     0    35     1     6
 -1.7561128187019165E-01 a       517     0    35     1     7
 -8.5347448600886736E-02 a       518     0    35     1     8
  1.3587554162176901E-01 a       519     0    35     1     9
 -1.1152940017840911E+00 a       520     0    35     1    10
  5.9000465011585246E-01 a       521     0    35     1    11
 -4.4101772790425897E-01 a       522     0    35     1    12
  2.2073251852267256E-01 a       523     0    35     1    13
  4.5619518628784661E-01 a       524     0    35     1    14
  1.4789270902517376E-01 a       525     0    35     1    15
  3.3468937083750455E-02 a       526     0    36     1     1
  2.4698698563224178E-01 a       527     0    36     1     2
 -1.0638307423520463E+00 a       528     0    36     1     3
  3.6590265509099745E-01 a       529     0    36     1     4
 -6.6402954594954777E-01 a       530     0    36     1     5
