################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.3412657283795817E+00 a        33     0     3     1     3
 -1.2227769609826677E+00 a        34     0     3     1     4
  1.9043365508452165E-01 a        35     0     3     1     5
 -4.0414685986088045E-01 a        36     0     3     1     6
 -7.6418515639792628E-02 a        37     0     3     1     7
 -5.4935798184643343E-02 a        38     0     3     1     8
  6.0790329958298039E-01 a        39     0     3     1     9
 -4.3089959636027247E-01 a        40     0     3     1    10
  9.5726770509475700E-02 a        41     0     3     1    11
  1.5430555106374089E-01 a        42     0     3     1    12
 -3.9398196218228626E-01 a        43     0     3     1    13
 -8.9612375795184229E-01 a        44     0     3     1    14
  1.7815793158979878E-01 a        45     0     3     1    15
  2.6222918559571822E+00 a        46     0     4     1     1
  6.2397141506465625E-01 a        47     0     4     1     2
  3.4127675526582568E-01 a        48     0     4     1     3
 -1.6219230140921062E+00 a        49     0     4     1     4
 -5.3181402228171470E-01 a        50     0     4     1     5
  6.1302855517100363E-01 a        51     0     4     1     6
 -4.4773490203174093E+00 a        52     0     4     1     7
 -6.8780652753066640E-01 a        53     0     4     1     8
 -6.6058095231988601E-01 a        54     0     4     1     9
  1.0224426053100906E-01 a        55     0     4     1    10
  1.3070266669386179E+00 a        56     0     4     1    11
  2.3054200147074959E+00 a        57     0     4     1    12
  3.1751842421796039E-01 a        58     0     4     1    13
 -2.2677055086614746E+00 a        59     0     4     1    14
 -6.9687744675697783E-01 a        60     0     4     1    15
 -6.5099998299408679E-01 a        61     0     5     1     1
  8.7108912882945366E-01 a        62     0     5     1     2
  9.0064949414083006E-01 a        63     0     5     1     3
 -4.5791817291874543E-01 a        64     0     5     1     4
  1.2380836091269341E-01 a        65     0     5     1     5
 -5.8720130804548654E-01 a        66     0     5     1     6
 -6.2412232699489911E-01 a        67     0     5     1     7
  5.4753292071415405E-01 a        68     0     5     1     8
 -1.3934830256426518E+00 a        69     0     5     1     9
 -6.1249543882045857E-02 a        70     0     5     1    10
  1.0834852520498268E+00 a        71     0     5     1    11
 -3.8821295034295378E-01 a        72     0     5     1    12
  4.2736253571748506E-01 a        73     0     5     1    13
  1.5427601508333739E+00 a        74     0     5     1    14
  7.8401277835486768E-02 a        75     0     5     1    15
  1.0253614081876157E+00 a        76     0     6     1     1
 -1.0884166803030459E-01 a        77     0     6     1     2
 -3.5063713322501566E-01 a        78     0     6     1     3
 -6.1211687081936272E-01 a        79     0     6     1     4
  1.5743511437026414E-01 a        80     0     6     1     5
  1.7189025648784972E+00 a        81     0     6     1     6
 -2.5933393374594762E+00 a        82     0     6     1     7
  4.5958139695970079E-01 a        83     0     6     1     8
  4.4723212686215763E-01 a        84     0     6     1     9
 -4.0065203450284720E-01 a        85     0     6     1    10
  1.7598250570020093E+00 a        86     0     6     1    11
  2.4168163341999991E+00 a        87     0     6     1    12
 -1.4235267556816971E+00 a        88     0     6     1    13
 -3.3241298853582406E+00 a        89     0     6     1    14
 -5.9797269384456941E-01 a        90     0     6     1    15
  2.3886578343516379E-01 a        91     0     7     1     1
 -1.1503721479610036E-01 a        92     0     7     1     2
  1.6336986016768285E+00 a        93     0     7     1     3
 -2.5583989782884792E-01 a        94     0     7     1     4
  5.8975244082116995E-01 a        95     0     7     1     5
  6.2246252442975025E-01 a        96     0     7     1     6
  5.5204845747262965E-01 a        97     0     7     1     7
  1.8724605869448493E-01 a        98     0     7     1     8
 -3.4339420849437857E-01 a        99     0     7     1     9
  9.8480395700397416E-01 a       100     0     7     1    10
  1.0629658605857173E+00 a       101     0     7     1    11
 -8.3279039414847622E-01 a       102     0     7     1    12
 -9.1025677547001402E-02 a       103     0     7     1    13
  6.5368166805791772E-02 a       104     0     7     1    14
 -3.9482439733116009E-01 a       105     0     7     1    15
 -3.8378982965139938E+00 a       106     0     8     1     1
 -3.1204950668623016E-01 a       107     0     8     1     2
  2.3300915891251259E-01 a       108     0     8     1     3
  8.2915520656618191E-01 a       109     0     8     1     4
  7.8469250291051362E-01 a       110     0     8     1     5
 -2.5279073303615589E+00 a       111     0     8     1     6
  5.9208947567638788E+00 a       112     0     8     1     7
  1.5952832430812983E-01 a       113     0     8     1     8
  2.0824177207140053E+00 a       114     0     8     1     9
  2.8203092697236493E-01 a       115     0     8     1    10
  2.2753149708222908E-01 a       116     0     8     1    11
 -4.7011877842222631E+00 a       117     0     8     1    12
 -1.0437284257607671E+00 a       118     0     8     1    13
  8.4545327248270519E-01 a       119     0     8     1    14
 -1.5099027373635818E+00 a       120     0     8     1    15
 -2.3859072391916275E-01 a       121     0     9     1     1
  9.1450111904386788E-01 a       122     0     9     1     2
  1.0298182977102637E+00 a       123     0     9     1     3
  8.0255309469748159E-01 a       124     0     9     1     4
 -4.6272100305152136E-01 a       125     0     9     1     5
 -5.3189005314663362E-02 a       126     0     9     1     6
  1.6977867304744793E-01 a       127     0     9     1     7
  6.1195604612838828E-01 a       128     0     9     1     8
  1.3200150085788216E+00 a       129     0     9     1     9
 -3.7502826226570884E-01 a       130     0     9     1    10
 -7.8182732130660981E-01 a       131     0     9     1    11
 -3.6847051491892613E-01 a       132     0     9     1    12
 -1.9214602771943898E-01 a       133     0     9     1    13
 -8.8244445016726814E-01 a       134     0     9     1    14
 -9.0363025126317098E-01 a       135     0     9     1    15
  5.9821902202687727E-01 a       136     0    10     1     1
 -6.3696834327972118E-01 a       137     0    10     1     2
  4.1897653554258953E+00 a       138     0    10     1     3
 -1.6214656691407456E+00 a       139     0    10     1     4
 -8.9338272775138483E-01 a       140     0    10     1     5
  1.0211234526006610E+00 a       141     0    10     1     6
 -3.9242221484267743E+00 a       142     0    10     1     7
  1.4438611783691682E+00 a       143     0    10     1     8
  2.0530019213040993E+00 a       144     0    10     1     9
 -1.3431604385547089E+00 a       145     0    10     1    10
 -8.3470644983731135E-01 a       146     0    10     1    11
  2.2198411227166002E+00 a       147     0    10     1    12
  4.1372505303372153E-01 a       148     0    10     1    13
  3.5481967496160488E-01 a       149     0    10     1    14
 -3.8552486181733353E-01 a       150     0    10     1    15
 -5.6650518871610389E-01 a       151     0    11     1     1
  1.1995339618007415E-01 a       152     0    11     1     2
 -1.2757672108260257E-01 a       153     0    11     1     3
  8.0066881737713658E-01 a       154     0    11     1     4
 -9.9551506119005573E-01 a       155     0    11     1     5
  1.7127246645668329E-01 a       156     0    11     1     6
 -4.2250616848458267E-01 a       157     0    11     1     7
  1.5780288822811916E-01 a       158     0    11     1     8
 -4.1413297375254510E-01 a       159     0    11     1     9
 -6.1297149940975681E-01 a       160     0    11     1    10
 -2.4579299545902708E-01 a       161     0    11     1    11
 -8.3923572512276434E-01 a       162     0    11     1    12
 -1.6675197906456843E-01 a       163     0    11     1    13
 -2.9161916037597863E-01 a       164     0    11     1    14
 -8.3980412633974610E-01 a       165     0    11     1    15
  1.6662971104727486E+00 a       166     0    12     1     1
  7.2677205198001316E-01 a       167     0    12     1     2
 -3.4545762374550071E+00 a       168     0    12     1     3
  2.1066574705299317E+00 a       169     0    12     1     4
 -1.0730886160500464E+00 a       170     0    12     1     5
  4.4794169176899745E-01 a       171     0    12     1     6
  1.4405941251711583E+00 a       172     0    12     1     7
  1.0831043321820202E+00 a       173     0    12     1     8
 -5.0166586156176897E-02 a       174     0    12     1     9
  1.9847624675715139E-01 a       175     0    12     1    10
 -1.6169938078813384E+00 a       176     0    12     1    11
 -1.9992749951542017E+00 a       177     0    12     1    12
  9.7087201913844823E-01 a       178     0    12     1    13
 -3.3385953306464669E+00 a       179     0    12     1    14
 -2.3614020215322912E-01 a       180     0    12     1    15
  7.0971879031196061E-01 a       181     0    13     1     1
 -1.0414078530496971E+00 a       182     0    13     1     2
 -5.3403605065966464E-01 a       183     0    13     1     3
 -5.9165230360596544E-01 a       184     0    13     1     4
  2.2268678174076287E-01 a       185     0    13     1     5
 -1.5280066465100847E-01 a       186     0    13     1     6
  3.3727430014445357E-02 a       187     0    13     1     7
  2.4605580338845523E-01 a       188     0    13     1     8
 -2.2780218247688322E-01 a       189     0    13     1     9
 -4.1323196461963030E-01 a       190     0    13     1    10
  1.0425187942904172E-02 a       191     0    13     1    11
  7.3593570997875335E-01 a       192     0    13     1    12
  9.9228935441652691E-02 a       193     0    13     1    13
  3.3184761387614986E-01 a       194     0    13     1    14
 -3.9174529843210681E-01 a       195     0    13     1    15
 -1.0637388680393640E+00 a       196     0    14     1     1
  8.2360235765102885E-01 a       197     0    14     1     2
  1.2086570443056737E+00 a       198     0    14     1     3
 -8.5191378652750716E-01 a       199     0    14     1     4
  1.3837330869819178E+00 a       200     0    14     1     5
 -4.4037625517293016E-01 a       201     0    14     1     6
 -1.3735831001690749E-01 a       202     0    14     1     7
 -3.4228993286500364E-01 a       203     0    14     1     8
  3.4325332269959069E-01 a       204     0    14     1     9
  1.2944607976401636E+00 a       205     0    14     1    10
  8.0466974332146834E-01 a       206     0    14     1    11
  1.4286888294777839E-01 a       207     0    14     1    12
 -7.5011711762471089E-01 a       208     0    14     1    13
  1.5528138940884169E+00 a       209     0    14     1    14
 -2.7899869708833475E-01 a       210     0    14     1    15
 -1.8335440840793121E-01 a       211     0    15     1     1
 -4.8824377163892756E-02 a       212     0    15     1     2
  1.3529875301567323E-01 a       213     0    15     1     3
 -2.5765357610310978E-02 a       214     0    15     1     4
 -2.4833487926931663E-01 a       215     0    15     1     5
  3.8394803553216103E-02 a       216     0    15     1     6
  6.6724160678577754E-02 a       217     0    15     1     7
 -2.7902088019425286E-01 a       218     0    15     1     8
  2.0924644898167122E-01 a       219     0    15     1     9
  3.1591289360032926E-01 a       220     0    15     1    10
  8.7484642392479856E-02 a       221     0    15     1    11
 -1.3125112648845841E-01 a       222     0    15     1    12
 -6.8271600826172937E-02 a       223     0    15     1    13
  1.3750877263578234E-02 a       224     0    15     1    14
 -1.0340673917734405E-01 a       225     0    15     1    15
  7.5232271686007834E-01 a       226     0    16     1     1
 -5.2392606553988708E-01 a       227     0    16     1     2
 -2.4649803123329767E-01 a       228     0    16     1     3
 -1.6073922095491175E-01 a       229     0    16     1     4
 -1.7742682588650732E-01 a       230     0    16     1     5
  2.9071898914173014E-02 a       231     0    16     1     6
  6.4353074207046432E-02 a       232     0    16     1     7
  3.2420641236706314E-02 a       233     0    16     1     8
 -1.4316527532125628E-01 a       234     0    16     1     9
 -1.5424552872597755E-01 a       235     0    16     1    10
 -3.5427050418353756E-02 a       236     0    16     1    11
  2.2934764541219094E-01 a       237     0    16     1    12
  7.5249250300735343E-02 a       238     0    16     1    13
 -2.5184734726554539E-02 a       239     0    16     1    14
 -8.2043104116904658E-02 a       240     0    16     1    15
  5.0852033360868332E-01 a       241     0    17     1     1
 -3.2526554537104879E-01 a       242     0    17     1     2
  5.2651575659659622E-01 a       243     0    17     1     3
 -3.2155352189193698E-01 a       244     0    17     1     4
 -1.8673908901395527E-02 a       245     0    17     1     5
  1.1425253049534234E-01 a       246     0    17     1     6
 -1.3482914970638329E-02 a       247     0    17     1     7
  8.0592628389543647E-02 a       248     0    17     1     8
  3.3674880699464960E-01 a       249     0    17     1     9
 -3.0408068756208578E-02 a       250     0    17     1    10
  2.0946779909475594E-02 a       251     0    17     1    11
  7.1417804903400905E-01 a       252     0    17     1    12
  1.5463198111003901E-01 a       253     0    17     1    13
  7.3897654743340602E-01 a       254     0    17     1    14
  2.2551087506082354E-01 a       255     0    17     1    15
  8.0663092332802666E-02 a       256     0    18     1     1
 -7.8090584612220471E-01 a       257     0    18     1     2
 -1.3344480542124615E-01 a       258     0    18     1     3
  9.7235661892535896E-01 a       259     0    18     1     4
 -6.4878236371499987E-01 a       260     0    18     1     5
 -2.8557733628736626E-01 a       261     0    18     1     6
  8.9899632373798832E-02 a       262     0    18     1     7
  2.5167082759353016E-01 a       263     0    18     1     8
  5.2934239553699280E-01 a       264     0    18     1     9
  9.2072622328142528E-01 a       265     0    18     1    10
  3.2756974348990209E-01 a       266     0    18     1    11
  4.0871837530262589E-01 a       267     0    18     1    12
  3.8048905878356037E-01 a       268     0    18     1    13
 -3.2038494097249426E-01 a       269     0    18     1    14
  1.2779279420507064E+00 a       270     0    18     1    15
 -1.4146225450968586E+00 a       271     0    19     1     1
  1.3134514711882312E+00 a       272     0    19     1     2
 -2.9608968540843417E-01 a       273     0    19     1     3
  2.4113668994600514E+00 a       274     0    19     1     4
  1.5006840003389894E+00 a       275     0    19     1     5
 -8.8155669938708281E-01 a       276     0    19     1     6
  4.7279573307202583E-01 a       277     0    19     1     7
  3.2116171080295014E-01 a       278     0    19     1     8
 -2.1258561748042137E-01 a       279     0    19     1     9
  1.2333852282956175E+00 a       280     0    19     1    10
 -1.0238555493706476E+00 a       281     0    19     1    11
 -2.4674968121715097E+00 a       282     0    19     1    12
 -3.5544926433758228E-01 a       283     0    19     1    13
 -9.7019560830699880E-01 a       284     0    19     1    14
  1.7872171253059255E+00 a       285     0    19     1    15
 -4.5688430785666417E-01 a       286     0    20     1     1
 -1.3968817890118379E-01 a       287     0    20     1     2
 -8.4762926578667663E-01 a       288     0    20     1     3
  5.8478729254298423E-01 a       289     0    20     1     4
  6.6018925738832335E-02 a       290     0    20     1     5
 -2.3940190478638096E-01 a       291     0    20     1     6
  3.0446079689039125E-02 a       292     0    20     1     7
  3.0701740958208146E-01 a       293     0    20     1     8
 -3.6011046904933876E-02 a       294     0    20     1     9
 -5.8212175091412532E-01 a       295     0    20     1    10
  2.9798813988395772E-02 a       296     0    20     1    11
 -7.1435236840588001E-01 a       297     0    20     1    12
  1.8785576536716492E-01 a       298     0    20     1    13
 -8.7134380413777046E-01 a       299     0    20     1    14
  8.9968283754107856E-02 a       300     0    20     1    15
 -4.4305330243065960E-01 a       301     0    21     1     1
 -1.4228905233195346E-01 a       302     0    21     1     2
 -5.5574569952548980E-01 a       303     0    21     1     3
  7.9237077078130880E-02 a       304     0    21     1     4
  9.2721006246968340E-01 a       305     0    21     1     5
  1.8254092306199612E-01 a       306     0    21     1     6
  1.2383850489937499E-01 a       307     0    21     1     7
 -5.1629419537216936E-01 a       308     0    21     1     8
 -4.3169932441314318E-01 a       309     0    21     1     9
  4.2921859545985225E-01 a       310     0    21     1    10
  1.0092590099479525E-01 a       311     0    21     1    11
 -7.8862159825476597E-01 a       312     0    21     1    12
  4.9833722327650493E-01 a       313     0    21     1    13
  4.1647897606127371E-01 a       314     0    21     1    14
 -6.5564329161927981E-01 a       315     0    21     1    15
  4.6319702421336867E-01 a       316     0    22     1     1
  4.4613221604106995E-01 a       317     0    22     1     2
  1.9348938206965798E+00 a       318     0    22     1     3
 -1.9889371842253711E-01 a       319     0    22     1     4
 -5.3737384529291676E-01 a       320     0    22     1     5
  1.2368224588917416E+00 a       321     0    22     1     6
  3.6032342392881561E-01 a       322     0    22     1     7
 -1.0186484412956858E+00 a       323     0    22     1     8
  1.1092872498451884E+00 a       324     0    22     1     9
  3.2906099883064797E+00 a       325     0    22     1    10
  8.4161824133003171E-01 a       326     0    22     1    11
  3.5899257708624459E+00 a       327     0    22     1    12
 -1.2375853954438809E+00 a       328     0    22     1    13
  1.3728960515510911E+00 a       329     0    22     1    14
  1.8508076432962766E+00 a       330     0    22     1    15
 -1.6439479360247061E-01 a       331     0    23     1     1
  3.0123656696556522E-01 a       332     0    23     1     2
 -1.2944708209583591E-01 a       333     0    23     1     3
  1.1074900965378480E-01 a       334     0    23     1     4
 -7.6406932373126443E-02 a       335     0    23     1     5
 -2.8766463494087544E-02 a       336     0    23     1     6
  1.8548303537875390E-03 a       337     0    23     1     7
 -6.8963446712775503E-02 a       338     0    23     1     8
 -2.2540242426934123E-01 a       339     0    23     1     9
 -9.8597234879885913E-03 a       340     0    23     1    10
 -1.7392182720368580E-02 a       341     0    23     1    11
 -2.7908073183399551E-01 a       342     0    23     1    12
 -2.0654342539061843E-01 a       343     0    23     1    13
 -1.6825928960919959E-01 a       344     0    23     1    14
 -9.9355414155612026E-02 a       345     0    23     1    15
  2.3395741788921542E-01 a       346     0    24     1     1
 -1.5682488709276668E-01 a       347     0    24     1     2
  1.2793888304226959E+00 a       348     0    24     1     3
 -5.9300397306015204E-02 a       349     0    24     1     4
  8.4339535808228716E-01 a       350     0    24     1     5
  1.8901700073323585E-01 a       351     0    24     1     6
 -8.4617574131431533E-02 a       352     0    24     1     7
  6.3669059171848374E-01 a       353     0    24     1     8
 -7.3465287735089146E-02 a       354     0    24     1     9
  5.4086004177997071E-01 a       355     0    24     1    10
 -3.3465541142424599E-01 a       356     0    24     1    11
  2.9045677507765322E-01 a       357     0    24     1    12
  2.0655881959483127E-01 a       358     0    24     1    13
  1.0078787229427919E+00 a       359     0    24     1    14
 -9.8530417158061934E-01 a       360     0    24     1    15
  6.3010986595212459E-01 a       361     0    25     1     1
  1.3299598462619635E+00 a       362     0    25     1     2
  2.4258125687043313E+00 a       363     0    25     1     3
 -1.5902174281011647E+00 a       364     0    25     1     4
  1.3534810913680722E+00 a       365     0    25     1     5
  5.9882438109507119E-01 a       366     0    25     1     6
 -2.6279127368203586E-01 a       367     0    25     1     7
  1.8770196775905876E+00 a       368     0    25     1     8
 -1.3623278951267757E+00 a       369     0    25     1     9
 -7.0807112821838314E-01 a       370     0    25     1    10
  3.3303734392344730E-01 a       371     0    25     1    11
  1.4502980962382939E+00 a       372     0    25     1    12
 -3.7300467119868946E-01 a       373     0    25     1    13
 -8.9877625378731429E-01 a       374     0    25     1    14
 -1.1840115899351872E-01 a       375     0    25     1    15
  2.1242610048702487E-01 a       376     0    26     1     1
  4.8877038223921943E-01 a       377     0    26     1     2
  7.3025456357768970E-01 a       378     0    26     1     3
 -4.3315361609989456E-01 a       379     0    26     1     4
 -9.7222331437692391E-02 a       380     0    26     1     5
  2.2779191665065646E-01 a       381     0    26     1     6
 -5.0029725391596030E-02 a       382     0    26     1     7
 -1.0739729749245949E-01 a       383     0    26     1     8
  2.7029369512150264E-01 a       384     0    26     1     9
  1.8401806947468152E-01 a       385     0    26     1    10
  7.1582035175164149E-02 a       386     0    26     1    11
  3.0553648262757777E-01 a       387     0    26     1    12
 -1.9157624189422979E-02 a       388     0    26     1    13
  6.3058864798050895E-01 a       389     0    26     1    14
 -2.1584014585783959E-01 a       390     0    26     1    15
  2.7811117312140904E-01 a       391     0    27     1     1
  2.9704987694634277E-01 a       392     0    27     1     2
  4.5172119972074037E-01 a       393     0    27     1     3
  3.7037415802248203E-01 a       394     0    27     1     4
 -2.2988069314459424E-02 a       395     0    27     1     5
  1.4406218903011830E-01 a       396     0    27     1     6
 -1.7230267637584185E-01 a       397     0    27     1     7
 -5.7152745900151136E-01 a       398     0    27     1     8
 -1.3779734623733646E+00 a       399     0    27     1     9
 -1.1746806590595467E+00 a       400     0    27     1    10
 -7.6107315247372564E-01 a       401     0    27     1    11
  1.7570986481863099E-01 a       402     0    27     1    12
  5.7530909541915387E-01 a       403     0    27     1    13
 -4.5518873148470551E-01 a       404     0    27     1    14
  9.9028412363205601E-02 a       405     0    27     1    15
 -2.1498752278209760E-01 a       406     0    28     1     1
 -1.0089716453814250E+00 a       407     0    28     1     2
 -1.0116016744930654E+00 a       408     0    28     1     3
  1.0048644464519993E+00 a       409     0    28     1     4
 -1.9653153974691846E+00 a       410     0    28     1     5
 -3.0337121225387720E-01 a       411     0    28     1     6
 -1.2095482613668189E-01 a       412     0    28     1     7
  1.5786686108537928E+00 a       413     0    28     1     8
  7.5254275686916072E-01 a       414     0    28     1     9
 -2.9268834068522613E+00 a       415     0    28     1    10
  7.3784740242535252E-01 a       416     0    28     1    11
 -1.6650565553448229E+00 a       417     0    28     1    12
  1.3914425506902655E+00 a       418     0    28     1    13
  5.3376318163639268E-02 a       419     0    28     1    14
 -1.6289820284339618E+00 a       420     0    28     1    15
 -1.2590014436317393E-01 a       421     0    29     1     1
 -7.8952405702283512E-02 a       422     0    29     1     2
 -2.2940508521061012E-01 a       423     0    29     1     3
 -2.2077891006269448E-01 a       424     0    29     1     4
  8.6140477171667475E-03 a       425     0    29     1     5
 -2.2454638584585312E-01 a       426     0    29     1     6
 -2.6116893041362485E-02 a       427     0    29     1     7
 -3.1319882861094306E-01 a       428     0    29     1     8
  2.9337318229120196E-01 a       429     0    29     1     9
  1.4323319708069490E-01 a       430     0    29     1    10
 -1.4375114170003961E-01 a       431     0    29     1    11
 -7.4006234999384513E-01 a       432     0    29     1    12
 -3.5228582435008898E-01 a       433     0    29     1    13
 -5.7977620786294493E-01 a       434     0    29     1    14
 -4.4617479732502768E-01 a       435     0    29     1    15
  4.4813119754214042E-01 a       436     0    30     1     1
 -4.0409901812802618E-01 a       437     0    30     1     2
  7.1888633948199776E-01 a       438     0    30     1     3
  1.2011729382523801E+00 a       439     0    30     1     4
 -8.1197729937428798E-01 a       440     0    30     1     5
 -6.0987556783891583E-01 a       441     0    30     1     6
 -5.7434022588025165E-02 a       442     0    30     1     7
 -2.4818899532086883E-01 a       443     0    30     1     8
 -3.8289525303239219E-01 a       444     0    30     1     9
 -1.4057746627329025E-02 a       445     0    30     1    10
 -7.2203481516695966E-01 a       446     0    30     1    11
  1.4474249454013122E-01 a       447     0    30     1    12
 -5.2237291195183544E-01 a       448     0    30     1    13
  2.7902667425237261E-02 a       449     0    30     1    14
  1.2326949315468525E+00 a       450     0    30     1    15
  7.3881827765826569E-01 a       451     0    31     1     1
 -3.2996380716565843E-01 a       452     0    31     1     2
 -8.9117024100349918E-01 a       453     0    31     1     3
  3.7058073315836064E+00 a       454     0    31     1     4
 -2.9995455765606482E-01 a       455     0    31     1     5
 -2.1364800404209081E+00 a       456     0    31     1     6
 -6.2977126155946783E-01 a       457     0    31     1     7
  6.1016663136521576E-01 a       458     0    31     1     8
 -4.3454762062919633E-01 a       459     0    31     1     9
  2.4879646705246497E-01 a       460     0    31     1    10
  2.0926006593155702E+00 a       461     0    31     1    11
  6.7349654067871167E-01 a       462     0    31     1    12
  1.0856654248093098E+00 a       463     0    31     1    13
 -6.4364587446881194E-01 a       464     0    31     1    14
 -1.2480428334653892E+00 a       465     0    31     1    15
 -7.1357740446654966E-02 a       466     0    32     1     1
 -4.2756820273478424E-01 a       467     0    32     1     2
  9.0450105976524398E-01 a       468     0    32     1     3
 -1.6602630090792259E-02 a       469     0    32     1     4
 -1.7269437791552739E-01 a       470     0    32     1     5
  4.3667824273087441E-01 a       471     0    32     1     6
 -1.7926047454715033E-02 a       472     0    32     1     7
 -5.8544874542998038E-01 a       473     0    32     1     8
 -4.8790022699925534E-01 a       474     0    32     1     9
  3.8625205852761352E-01 a       475     0    32     1    10
 -9.8874162850147856E-02 a       476     0    32     1    11
  7.5515830086509572E-01 a       477     0    32     1    12
  2.5847320620280390E-01 a       478     0    32     1    13
  3.8453506215172650E-01 a       479     0    32     1    14
 -3.1209712115780719E-01 a       480     0    32     1    15
  1.8202517969331330E-01 a       481     0    33     1     1
  6.2081262220709466E-01 a       482     0    33     1     2
 -1.2959586112710555E+00 a       483     0    33     1     3
 -4.9483698052937108E-01 a       484     0    33     1     4
 -7.0975642560860164E-01 a       485     0    33     1     5
  2.5732561037450147E-01 a       486     0    33     1     6
 -1.0662131782453618E-01 a       487     0    33     1     7
  6.5447123605330793E-01 a       488     0    33     1     8
  2.7265365641980710E-01 a       489     0    33     1     9
 -7.4343693225713525E-01 a       490     0    33     1    10
  2.0468400060449234E-02 a       491     0    33     1    11
  1.5929423514906926E+00 a       492     0    33     1    12
  1.3173622038515631E-01 a       493     0    33     1    13
  1.0242015645023617E+00 a       494     0    33     1    14
 -1.0077427276168540E+00 a       495     0    33     1    15
 -2.1653509556728658E+00 a       496     0    34     1     1
  2.1987016816035532E-01 a       497     0    34     1     2
  1.0819012926424463E+00 a       498     0    34     1     3
  1.4212679399033326E+00 a       499     0    34     1     4
  4.6222275546516123E-01 a       500     0    34     1     5
  1.6940229891708252E+00 a       501     0    34     1     6
  6.7335985840367951E-01 a       502     0    34     1     7
  4.8003983425995994E-01 a       503     0    34     1     8
  4.7050410371228846E-01 a       504     0    34     1     9
  2.0631777762612544E+00 a       505     0    34     1    10
  2.9846872918167020E+00 a       506     0    34     1    11
  1.8241937512259485E+00 a       507     0    34     1    12
 -1.9675115997531556E+00 a       508     0    34     1    13
  6.5432252182671782E+00 a       509     0    34     1    14
  5.3217086385182544E-01 a       510     0    34     1    15
 -1.6150872922255650E-02 a       511     0    35     1     1
 -7.1271887232477482E-01 a       512     0    35     1     2
  1.6653970481851904E-01 a       513     0    35     1     3
  9.1857122446382874E-02 a       514     0    35     1     4
  2.7000088476127448E-01 a       515     0    35     1     5
  4.4600989632895736E-02 a       516     0    35     1     6
  1.4908963565770339E-02 a       517     0    35     1     7
  3.7152997951106509E-01 a       518     0    35     1     8
  2.8449168765986077E-01 a       519     0    35     1     9
 -1.0769023868439084E-01 a       520     0    35     1    10
  1.7114370806332665E-01 a       521     0    35     1    11
  3.1080753672827910E-01 a       522     0    35     1    12
  3.7541583811376122E-01 a       523     0    35     1    13
  1.5686255155158657E-01 a       524     0    35     1    14
  4.8437690998097782E-01 a       525     0    35     1    15
 -4.4045894725492857E-01 a       526     0    36     1     1
 -1.1492139961882708E+00 a       527     0    36     1     2
 -5.7563643186045255E-01 a       528     0    36     1     3
 -1.1299105199632377E-02 a       529     0    36     1     4
 -1.6862788680649393E-01 a       530     0    36     1     5
