################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0467493269112376E+00 a       196     0    14     1     1
 -1.1682192412361097E+00 a       197     0    14     1     2
  5.1827723030359685E-01 a       198     0    14     1     3
  3.3593023186596643E-01 a       199     0    14     1     4
  3.8638112833322309E-02 a       200     0    14     1     5
  4.9787255016630161E-01 a       201     0    14     1     6
  4.3055451487513013E-01 a       202     0    14     1     7
  1.0620366073543053E+00 a       203     0    14     1     8
  8.3090758974928058E-01 a       204     0    14     1     9
  1.5553852847572642E+00 a       205     0    14     1    10
 -3.5896459145956106E-01 a       206     0    14     1    11
 -2.5992236135962943E-01 a       207     0    14     1    12
 -4.9538778074134099E-01 a       208     0    14     1    13
 -2.4024319838835510E-02 a       209     0    14     1    14
 -1.4100217079972968E-01 a       210     0    14     1    15
  1.3205497937748634E-01 a       211     0    15     1     1
 -5.5195979289774447E-02 a       212     0    15     1     2
  1.4468405532792558E-01 a       213     0    15     1     3
  6.3464301570117079E-02 a       214     0    15     1     4
  3.5817665792143107E-02 a       215     0    15     1     5
 -1.9696431526952607E-01 a       216     0    15     1     6
 -4.0963711959455577E-02 a       217     0    15     1     7
 -5.9766229615861408E-02 a       218     0    15     1     8
 -5.3311204380300070E-01 a       219     0    15     1     9
 -4.9906917634443729E-02 a       220     0    15     1    10
  2.0752343582778349E-01 a       221     0    15     1    11
 -2.5372856950245857E-02 a       222     0    15     1    12
 -9.0918164508900487E-02 a       223     0    15     1    13
 -1.4786946531143558E-01 a       224     0    15     1    14
 -9.1575480707739715E-02 a       225     0    15     1    15
  4.4952403628630552E-02 a       226     0    16     1     1
  1.4570831092461650E-01 a       227     0    16     1     2
 -1.1826113491138143E-01 a       228     0    16     1     3
 -8.5143402625158612E-02 a       229     0    16     1     4
 -1.7223188088108790E-01 a       230     0    16     1     5
 -1.0049455243038094E-01 a       231     0    16     1     6
 -2.2700148627490372E-02 a       232     0    16     1     7
 -3.9774710044472400E-01 a       233     0    16     1     8
 -6.4694489076841599E-01 a       234     0    16     1     9
 -1.3256752290986840E-01 a       235     0    16     1    10
 -1.2781215204120036E-01 a       236     0    16     1    11
  5.9124840983438752E-02 a       237     0    16     1    12
  6.3977467778011735E-02 a       238     0    16     1    13
  3.1827491831884958E-01 a       239     0    16     1    14
  7.1150370787402981E-02 a       240     0    16     1    15
  2.9368211473731964E-01 a       241     0    17     1     1
  2.2478094844358559E-01 a       242     0    17     1     2
  7.7095095179972106E-01 a       243     0    17     1     3
  1.9280061972149970E-01 a       244     0    17     1     4
 -1.2113243115231892E-01 a       245     0    17     1     5
  2.3437766559142845E-01 a       246     0    17     1     6
 -2.2434884888342238E-01 a       247     0    17     1     7
 -2.1724006413361618E-01 a       248     0    17     1     8
 -1.3520156597637914E-01 a       249     0    17     1     9
 -1.9661424520133550E-01 a       250     0    17     1    10
  2.3490250025041237E-01 a       251     0    17     1    11
  1.5491377073253029E-01 a       252     0    17     1    12
  1.8745996832401030E-01 a       253     0    17     1    13
  1.3428808531572026E-01 a       254     0    17     1    14
  4.2791862900747030E-01 a       255     0    17     1    15
  4.7614781897860559E-01 a       256     0    18     1     1
  8.3933567280490085E-01 a       257     0    18     1     2
  1.2988567234396216E+00 a       258     0    18     1     3
 -8.9506211784656986E-01 a       259     0    18     1     4
  2.7402186768300713E-01 a       260     0    18     1     5
 -4.3959212065460102E-01 a       261     0    18     1     6
  7.5916541526315007E-01 a       262     0    18     1     7
  2.5668172302559256E-01 a       263     0    18     1     8
  2.5560952163130096E-01 a       264     0    18     1     9
 -4.6978311550493823E-01 a       265     0    18     1    10
  9.3721927925666443E-02 a       266     0    18     1    11
 -3.7072586349052955E-01 a       267     0    18     1    12
 -1.2608123813136347E+00 a       268     0    18     1    13
  6.5644453279665060E-01 a       269     0    18     1    14
 -2.2848877476071003E-01 a       270     0    18     1    15
  3.6418581471494582E-01 a       271     0    19     1     1
  2.5094082343040941E-01 a       272     0    19     1     2
 -1.7577475164142108E-02 a       273     0    19     1     3
 -3.4952854178973318E+00 a       274     0    19     1     4
 -2.3109071149826725E+00 a       275     0    19     1     5
  3.3583090520449421E-01 a       276     0    19     1     6
  1.4456596195110016E+00 a       277     0    19     1     7
  5.1039713483324678E-01 a       278     0    19     1     8
  1.3284678913267898E+00 a       279     0    19     1     9
  1.3952418349775160E+00 a       280     0    19     1    10
  2.0220718258058260E-01 a       281     0    19     1    11
 -3.6682416252565093E+00 a       282     0    19     1    12
 -2.2766115656143753E+00 a       283     0    19     1    13
 -8.1060806192419166E-01 a       284     0    19     1    14
  7.0707809158293805E-02 a       285     0    19     1    15
  6.4426053269062922E-01 a       286     0    20     1     1
 -2.9101637394520136E-01 a       287     0    20     1     2
 -8.2027385701951561E-01 a       288     0    20     1     3
 -5.2813524586442152E-02 a       289     0    20     1     4
  5.0419063368823414E-01 a       290     0    20     1     5
 -7.2411336406095683E-01 a       291     0    20     1     6
  2.6548612862659138E-01 a       292     0    20     1     7
  2.7445838575028575E-01 a       293     0    20     1     8
 -6.8669190698794125E-01 a       294     0    20     1     9
 -7.0916294089457566E-01 a       295     0    20     1    10
 -3.9444414338018735E-01 a       296     0    20     1    11
 -1.3987068338913411E-01 a       297     0    20     1    12
  9.0592106438816863E-02 a       298     0    20     1    13
  2.8539485862521297E-01 a       299     0    20     1    14
  1.4507846152078671E-01 a       300     0    20     1    15
 -4.6536282658829214E-01 a       301     0    21     1     1
  9.3858915291081568E-01 a       302     0    21     1     2
 -1.0563243882098852E+00 a       303     0    21     1     3
 -6.5310010303864874E-01 a       304     0    21     1     4
  2.7864780381571008E-01 a       305     0    21     1     5
  2.7453018372820933E-02 a       306     0    21     1     6
 -5.2687002265034488E-01 a       307     0    21     1     7
 -3.2870915215797297E-01 a       308     0    21     1     8
  6.1718453827730405E-02 a       309     0    21     1     9
  1.5444543014732889E-01 a       310     0    21     1    10
  3.9120172460341790E-01 a       311     0    21     1    11
  2.3179454328856941E-01 a       312     0    21     1    12
 -4.7135239894589870E-01 a       313     0    21     1    13
  9.3448897206879311E-01 a       314     0    21     1    14
 -1.0436772994233139E+00 a       315     0    21     1    15
 -3.0866776181069489E-01 a       316     0    22     1     1
  1.7494221744757874E+00 a       317     0    22     1     2
 -1.2104335146515135E+00 a       318     0    22     1     3
  2.7200800524490929E+00 a       319     0    22     1     4
 -1.5626319780277316E+00 a       320     0    22     1     5
  2.3300191639103325E+00 a       321     0    22     1     6
 -6.5472489718584881E-01 a       322     0    22     1     7
  1.0719355281677888E-01 a       323     0    22     1     8
  8.2835521555112757E-01 a       324     0    22     1     9
  1.9999085208223579E+00 a       325     0    22     1    10
 -5.2248673773100651E-01 a       326     0    22     1    11
  2.9283939435463915E+00 a       327     0    22     1    12
  6.0109077349225692E-01 a       328     0    22     1    13
 -1.0153415652835438E+00 a       329     0    22     1    14
  1.7679536235028521E+00 a       330     0    22     1    15
 -1.2923485780521640E-01 a       331     0    23     1     1
 -9.9904080053910216E-02 a       332     0    23     1     2
 -2.3579184519950500E-01 a       333     0    23     1     3
 -2.1093578536359603E-01 a       334     0    23     1     4
 -8.3650240995740352E-03 a       335     0    23     1     5
 -1.3071481361356052E-01 a       336     0    23     1     6
  2.8784222883035428E-02 a       337     0    23     1     7
  5.7988992502447469E-02 a       338     0    23     1     8
 -1.0974232016384323E-01 a       339     0    23     1     9
  7.9258721830193694E-04 a       340     0    23     1    10
 -8.0249839834165240E-02 a       341     0    23     1    11
 -4.4227050319939565E-02 a       342     0    23     1    12
 -4.1038655966191703E-02 a       343     0    23     1    13
 -2.7353548386603872E-02 a       344     0    23     1    14
 -2.2437249330111764E-01 a       345     0    23     1    15
  3.3011199740976865E-01 a       346     0    24     1     1
 -8.2494031942565604E-01 a       347     0    24     1     2
 -8.4593018801425255E-04 a       348     0    24     1     3
  4.3110491328477535E-01 a       349     0    24     1     4
 -4.2232269215247908E-01 a       350     0    24     1     5
  6.2192448330414385E-01 a       351     0    24     1     6
 -7.8345240240166147E-01 a       352     0    24     1     7
 -4.8144734809198536E-01 a       353     0    24     1     8
  1.7162789214568405E-01 a       354     0    24     1     9
  6.5771602973387933E-01 a       355     0    24     1    10
 -6.6045431570736590E-01 a       356     0    24     1    11
  4.4744214503570780E-02 a       357     0    24     1    12
  7.1633022391516710E-01 a       358     0    24     1    13
  3.7075691686718981E-01 a       359     0    24     1    14
  1.2959618828176447E+00 a       360     0    24     1    15
 -7.8729063455321380E-01 a       361     0    25     1     1
 -1.4742240649818057E+00 a       362     0    25     1     2
 -7.2511699308381006E-01 a       363     0    25     1     3
  1.0391226641718185E+00 a       364     0    25     1     4
  1.4811600870857098E+00 a       365     0    25     1     5
 -7.2770111388127234E-01 a       366     0    25     1     6
 -3.5888061686589218E-01 a       367     0    25     1     7
 -2.1528108441309729E-01 a       368     0    25     1     8
 -1.6407579747014713E+00 a       369     0    25     1     9
 -2.1223021340880539E+00 a       370     0    25     1    10
 -1.2249236840725473E+00 a       371     0    25     1    11
  2.2763241030058583E+00 a       372     0    25     1    12
 -1.1085180528460992E+00 a       373     0    25     1    13
  7.5210008608646772E-01 a       374     0    25     1    14
 -5.7904377759695247E-01 a       375     0    25     1    15
 -7.3335390713879656E-01 a       376     0    26     1     1
  4.9728139815564987E-01 a       377     0    26     1     2
  6.7874189401358073E-02 a       378     0    26     1     3
  4.0425240829191145E-01 a       379     0    26     1     4
 -2.2934240062992947E-01 a       380     0    26     1     5
 -1.3002751605349366E-01 a       381     0    26     1     6
 -1.6501625112696733E-02 a       382     0    26     1     7
 -9.2520330192073327E-02 a       383     0    26     1     8
  2.7964098843775842E-01 a       384     0    26     1     9
  1.0201896865421420E-01 a       385     0    26     1    10
 -2.1093894749055819E-01 a       386     0    26     1    11
  1.1437915264586350E-01 a       387     0    26     1    12
 -3.8865764546712006E-01 a       388     0    26     1    13
 -3.8373218590830510E-01 a       389     0    26     1    14
 -4.8830418210383747E-01 a       390     0    26     1    15
 -8.8000067176446256E-04 a       391     0    27     1     1
  3.4520675163604464E-01 a       392     0    27     1     2
  4.4475232376187407E-01 a       393     0    27     1     3
  5.9101294327419562E-01 a       394     0    27     1     4
  6.3121336624676694E-01 a       395     0    27     1     5
 -4.4392787577118481E-01 a       396     0    27     1     6
  6.1883729926955344E-01 a       397     0    27     1     7
  4.7997635143638823E-01 a       398     0    27     1     8
 -8.6999602210486016E-01 a       399     0    27     1     9
 -2.4617879735914089E-01 a       400     0    27     1    10
  1.1211312614437531E-01 a       401     0    27     1    11
 -7.8526410881256670E-02 a       402     0    27     1    12
 -3.1206203657955839E-01 a       403     0    27     1    13
 -1.0542012737813695E+00 a       404     0    27     1    14
 -3.0425644661156143E-01 a       405     0    27     1    15
  1.2081372053649038E+00 a       406     0    28     1     1
 -4.6546735031927972E-01 a       407     0    28     1     2
  1.9916046468487183E+00 a       408     0    28     1     3
 -6.4973498687732112E-01 a       409     0    28     1     4
  1.6897088974416981E+00 a       410     0    28     1     5
 -1.6385330364582786E+00 a       411     0    28     1     6
 -1.8214948857010604E-01 a       412     0    28     1     7
 -1.0878710744418880E+00 a       413     0    28     1     8
  3.4746555438368226E-01 a       414     0    28     1     9
 -1.1539929954742414E+00 a       415     0    28     1    10
  2.2261734410338033E-02 a       416     0    28     1    11
 -5.2538747658507512E-01 a       417     0    28     1    12
 -3.3698695561858466E-01 a       418     0    28     1    13
  2.5781220980331434E+00 a       419     0    28     1    14
 -2.5271825347822213E-01 a       420     0    28     1    15
  1.6787507890872302E-01 a       421     0    29     1     1
  2.0334828065744495E-01 a       422     0    29     1     2
  1.6560744699846652E-01 a       423     0    29     1     3
  2.4181222904205485E-01 a       424     0    29     1     4
  2.0549784576294375E-01 a       425     0    29     1     5
  4.5399378372478261E-02 a       426     0    29     1     6
  2.9899007769956548E-01 a       427     0    29     1     7
  2.7920767079361564E-01 a       428     0    29     1     8
  3.9504571130383082E-01 a       429     0    29     1     9
  4.9542016230719471E-01 a       430     0    29     1    10
  1.3695903039395692E-02 a       431     0    29     1    11
 -2.3633995004792858E-02 a       432     0    29     1    12
 -3.1094129343042409E-01 a       433     0    29     1    13
 -4.6375107661682380E-01 a       434     0    29     1    14
 -1.9778733274575334E-02 a       435     0    29     1    15
  7.3943183645237409E-01 a       436     0    30     1     1
  4.0405882928542625E-01 a       437     0    30     1     2
 -7.5544633812255596E-02 a       438     0    30     1     3
 -7.2478407980523019E-01 a       439     0    30     1     4
  4.6857168642434771E-01 a       440     0    30     1     5
 -4.9831638501094638E-01 a       441     0    30     1     6
  1.6977010059449874E-01 a       442     0    30     1     7
  3.2885544827338592E-01 a       443     0    30     1     8
 -2.0318436061218123E-01 a       444     0    30     1     9
 -5.4182158282471105E-01 a       445     0    30     1    10
  3.3451240343296662E-01 a       446     0    30     1    11
 -3.8286006433150249E-01 a       447     0    30     1    12
 -3.9978369912094419E-01 a       448     0    30     1    13
 -1.5402146422336793E+00 a       449     0    30     1    14
 -1.1878292389593252E+00 a       450     0    30     1    15
  6.8054560482044668E-01 a       451     0    31     1     1
 -1.3393708614571123E+00 a       452     0    31     1     2
  1.1627585647677734E+00 a       453     0    31     1     3
 -1.7969173391038449E+00 a       454     0    31     1     4
  2.1673989909102769E+00 a       455     0    31     1     5
 -9.3011130158074529E-01 a       456     0    31     1     6
 -2.7353973800205207E+00 a       457     0    31     1     7
  1.8631700413699853E-01 a       458     0    31     1     8
  1.4856628708787705E+00 a       459     0    31     1     9
 -4.1319171166932750E-01 a       460     0    31     1    10
  1.9757166868560676E+00 a       461     0    31     1    11
  1.8073150180508679E+00 a       462     0    31     1    12
 -5.6991154714394887E-01 a       463     0    31     1    13
  2.4894234917629023E+00 a       464     0    31     1    14
 -1.5734329379849616E+00 a       465     0    31     1    15
 -1.2413416623753410E+00 a       466     0    32     1     1
  2.5498715944641454E-01 a       467     0    32     1     2
  2.9526460662952658E-01 a       468     0    32     1     3
 -4.5448955789998557E-01 a       469     0    32     1     4
 -9.1311035933956131E-01 a       470     0    32     1     5
  1.2026837805071184E+00 a       471     0    32     1     6
 -1.6143527769144454E-02 a       472     0    32     1     7
 -2.7128919053179273E-01 a       473     0    32     1     8
 -7.1840553723805944E-01 a       474     0    32     1     9
  9.2418901457634151E-02 a       475     0    32     1    10
 -2.5146909476426293E-01 a       476     0    32     1    11
  4.3306972834842666E-02 a       477     0    32     1    12
 -7.1365773970925594E-01 a       478     0    32     1    13
  5.0765829501761262E-01 a       479     0    32     1    14
  2.2259077810129238E-01 a       480     0    32     1    15
 -6.1884647275006388E-01 a       481     0    33     1     1
  1.0470080066719218E+00 a       482     0    33     1     2
  1.2405132670422860E-01 a       483     0    33     1     3
  1.1070135121081004E+00 a       484     0    33     1     4
 -6.7291027660950931E-01 a       485     0    33     1     5
  4.2356872221070463E-01 a       486     0    33     1     6
 -1.9673311258917799E-02 a       487     0    33     1     7
 -2.4649838465639853E-01 a       488     0    33     1     8
  1.0072238825303781E+00 a       489     0    33     1     9
 -1.0757321937450566E+00 a       490     0    33     1    10
 -2.9914171391070554E-01 a       491     0    33     1    11
  1.2226783055441469E-01 a       492     0    33     1    12
 -6.5832940083145705E-02 a       493     0    33     1    13
  6.7079945840279720E-01 a       494     0    33     1    14
  8.3320004659342750E-01 a       495     0    33     1    15
 -6.3296220233632428E-01 a       496     0    34     1     1
  1.6442389640922355E+00 a       497     0    34     1     2
 -1.1548568400439738E+00 a       498     0    34     1     3
  4.1916031699536935E+00 a       499     0    34     1     4
  2.7350989083882182E+00 a       500     0    34     1     5
 -1.3654439483265313E-01 a       501     0    34     1     6
  1.5598863656664423E+00 a       502     0    34     1     7
 -3.5760548510501963E-02 a       503     0    34     1     8
  1.4275812545245092E+00 a       504     0    34     1     9
  3.0874852775619277E+00 a       505     0    34     1    10
 -2.1381927892323955E+00 a       506     0    34     1    11
 -1.2020096442650963E+00 a       507     0    34     1    12
  1.6954889386295375E+00 a       508     0    34     1    13
 -1.9023239141678031E-01 a       509     0    34     1    14
  2.1610578288720879E+00 a       510     0    34     1    15
  2.7576293823665571E-01 a       511     0    35     1     1
 -2.1627751494115521E-01 a       512     0    35     1     2
  3.2992421395245219E-02 a       513     0    35     1     3
  1.0599030207543871E-01 a       514     0    35     1     4
 -8.3816214558351559E-02 a       515     0    35     1     5
  2.5933635711210340E-01 a       516     0    35     1     6
 -2.9224421813309937E-02 a       517     0    35     1     7
 -8.5034937532921184E-02 a       518     0    35     1     8
 -2.3218729898235987E-01 a       519     0    35     1     9
 -7.7145051797141984E-02 a       520     0    35     1    10
  2.0071930958446013E-01 a       521     0    35     1    11
 -3.7494081027234887E-02 a       522     0    35     1    12
  1.9690488329466743E-01 a       523     0    35     1    13
  1.2922005715262769E-01 a       524     0    35     1    14
  2.5821116770835989E-01 a       525     0    35     1    15
 -7.8007968126517280E-01 a       526     0    36     1     1
 -3.4648889430134844E-01 a       527     0    36     1     2
 -1.7506888780433477E-01 a       528     0    36     1     3
  4.0369961494266048E-02 a       529     0    36     1     4
  5.9898415721701148E-01 a       530     0    36     1     5
