################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -3.9902783027106703E-01 a       264     0    18     1     9
  2.6391111754167867E-01 a       265     0    18     1    10
  2.5061691173426903E-01 a       266     0    18     1    11
 -2.8045366648965520E-01 a       267     0    18     1    12
 -3.6007637940836057E-01 a       268     0    18     1    13
  7.1624649271400165E-01 a       269     0    18     1    14
 -4.3146773695109435E-02 a       270     0    18     1    15
 -1.9368571946389881E+00 a       271     0    19     1     1
  1.2024732307673056E-01 a       272     0    19     1     2
 -1.3894913941160603E+00 a       273     0    19     1     3
 -9.1183124867665633E-01 a       274     0    19     1     4
  3.0930565176335212E+00 a       275     0    19     1     5
 -1.8906358871548892E+00 a       276     0    19     1     6
  2.8678722143966578E-02 a       277     0    19     1     7
  2.9734932390105029E-01 a       278     0    19     1     8
  2.7809668428152778E-01 a       279     0    19     1     9
 -4.8256457077661019E-01 a       280     0    19     1    10
 -1.8094678699270637E+00 a       281     0    19     1    11
  1.7963773519326132E+00 a       282     0    19     1    12
 -5.1154437579436240E-01 a       283     0    19     1    13
 -2.3953183172560236E-01 a       284     0    19     1    14
  2.5015114089971200E+00 a       285     0    19     1    15
 -2.5410593888850314E-01 a       286     0    20     1     1
  5.7078787704294837E-02 a       287     0    20     1     2
 -6.2732949921624459E-01 a       288     0    20     1     3
  2.7488691452371629E-02 a       289     0    20     1     4
  5.0558688996110612E-01 a       290     0    20     1     5
 -4.5977008979879896E-01 a       291     0    20     1     6
  3.9255353993540681E-01 a       292     0    20     1     7
  5.2554426813959401E-02 a       293     0    20     1     8
  6.0306805857466683E-01 a       294     0    20     1     9
 -1.1005251367465796E-01 a       295     0    20     1    10
 -3.4407934829119571E-03 a       296     0    20     1    11
  1.7134549857990938E-02 a       297     0    20     1    12
 -9.8844734078603869E-01 a       298     0    20     1    13
  3.8657815936386430E-01 a       299     0    20     1    14
 -5.7328976434736251E-02 a       300     0    20     1    15
 -1.0028194915315923E-01 a       301     0    21     1     1
 -2.6731179175092934E-01 a       302     0    21     1     2
  2.1013436107282607E-01 a       303     0    21     1     3
 -3.2275576972703390E-01 a       304     0    21     1     4
  8.8525992911447493E-01 a       305     0    21     1     5
 -5.7042973476052206E-01 a       306     0    21     1     6
 -2.6260104613528668E-01 a       307     0    21     1     7
  6.2235663165203119E-02 a       308     0    21     1     8
  5.3943223684896746E-01 a       309     0    21     1     9
 -3.9003103455519017E-01 a       310     0    21     1    10
  3.9069162646457906E-01 a       311     0    21     1    11
 -1.0781572138494697E-01 a       312     0    21     1    12
 -1.0687618462726605E+00 a       313     0    21     1    13
  8.2142889541112252E-01 a       314     0    21     1    14
 -3.4798118401528431E-02 a       315     0    21     1    15
  2.7694335344454344E+00 a       316     0    22     1     1
 -4.2643620655433828E-01 a       317     0    22     1     2
 -1.3251914618980585E+00 a       318     0    22     1     3
 -5.0694524136219288E-01 a       319     0    22     1     4
 -1.8305310989738821E+00 a       320     0    22     1     5
  9.2099020275531562E-01 a       321     0    22     1     6
 -1.4874216338780297E+00 a       322     0    22     1     7
  6.1257357948612912E-01 a       323     0    22     1     8
  1.5378654793208473E+00 a       324     0    22     1     9
 -3.8789481888588434E-01 a       325     0    22     1    10
 -2.1965311270179639E+00 a       326     0    22     1    11
 -1.8898324443043777E+00 a       327     0    22     1    12
  2.5052643830971355E-01 a       328     0    22     1    13
 -1.9783187050494462E+00 a       329     0    22     1    14
  2.8412534717851701E-01 a       330     0    22     1    15
  4.4801584617594328E-02 a       331     0    23     1     1
 -7.5494695282063359E-03 a       332     0    23     1     2
  6.1419840790874813E-01 a       333     0    23     1     3
 -2.6597207925747701E-01 a       334     0    23     1     4
  2.5249772318502556E-01 a       335     0    23     1     5
 -6.0658928879298170E-02 a       336     0    23     1     6
  1.4424851002621208E-01 a       337     0    23     1     7
 -1.1766088585095249E-02 a       338     0    23     1     8
  2.0912681807075009E-01 a       339     0    23     1     9
  1.1483724057605728E-01 a       340     0    23     1    10
  6.0381153674535348E-01 a       341     0    23     1    11
  2.5411483061742849E-02 a       342     0    23     1    12
  4.2650414489362309E-01 a       343     0    23     1    13
  1.9642107354513369E-01 a       344     0    23     1    14
 -1.3180297632622098E-02 a       345     0    23     1    15
  6.2687112020478863E-01 a       346     0    24     1     1
 -1.5791261803815596E-01 a       347     0    24     1     2
 -4.5628056297054265E-01 a       348     0    24     1     3
 -1.0073003691736587E-01 a       349     0    24     1     4
  1.3507107498820783E-01 a       350     0    24     1     5
  4.3090775836329487E-01 a       351     0    24     1     6
 -1.0964072074375898E-01 a       352     0    24     1     7
  3.2379505036923079E-01 a       353     0    24     1     8
  5.5329972504150338E-01 a       354     0    24     1     9
 -2.6189626452866499E-01 a       355     0    24     1    10
 -5.6913953463250955E-01 a       356     0    24     1    11
  5.0413346028814886E-02 a       357     0    24     1    12
  7.6420478344368425E-01 a       358     0    24     1    13
 -7.7844882510554425E-01 a       359     0    24     1    14
  2.4975753486878405E-01 a       360     0    24     1    15
 -8.0535788136853068E-02 a       361     0    25     1     1
 -9.9897023541843444E-01 a       362     0    25     1     2
  1.5235879822029663E+00 a       363     0    25     1     3
  4.3767549459046551E-01 a       364     0    25     1     4
 -4.1577598759968493E-01 a       365     0    25     1     5
  2.2378476319917557E+00 a       366     0    25     1     6
 -1.3393179534038924E+00 a       367     0    25     1     7
 -7.4527324876134809E-02 a       368     0    25     1     8
 -2.5027819150596814E-01 a       369     0    25     1     9
 -3.4037321672369886E-01 a       370     0    25     1    10
 -1.3103787859461917E+00 a       371     0    25     1    11
 -5.1178509144909023E-01 a       372     0    25     1    12
 -5.6303801072858317E-01 a       373     0    25     1    13
  1.3734869527616553E+00 a       374     0    25     1    14
 -6.4414286309890423E-01 a       375     0    25     1    15
  2.1867263384354813E-01 a       376     0    26     1     1
  1.3068434784883567E-01 a       377     0    26     1     2
  2.3993842158735559E-01 a       378     0    26     1     3
  1.6216866708091138E-02 a       379     0    26     1     4
 -5.1807119799942647E-01 a       380     0    26     1     5
  2.1416707478960351E-01 a       381     0    26     1     6
 -1.6051385193472342E-01 a       382     0    26     1     7
 -1.1383220139859253E-01 a       383     0    26     1     8
 -3.7824554415264833E-01 a       384     0    26     1     9
  6.1589952108971481E-02 a       385     0    26     1    10
 -1.4511232834594162E-02 a       386     0    26     1    11
 -2.9689313994835020E-01 a       387     0    26     1    12
  6.6656104025883134E-01 a       388     0    26     1    13
 -5.0271571047112817E-01 a       389     0    26     1    14
  8.9988519645708767E-03 a       390     0    26     1    15
  1.7960990252543979E-01 a       391     0    27     1     1
  1.6016086028500240E-01 a       392     0    27     1     2
 -2.3844656076334497E-01 a       393     0    27     1     3
  3.6347009906279132E-01 a       394     0    27     1     4
 -8.7882295430780533E-01 a       395     0    27     1     5
 -8.6498468896903741E-02 a       396     0    27     1     6
  1.5106374135509532E-01 a       397     0    27     1     7
 -2.1833991746645792E-01 a       398     0    27     1     8
 -3.9358010228373985E-01 a       399     0    27     1     9
  1.1036378133046989E+00 a       400     0    27     1    10
  2.6585523809489991E-01 a       401     0    27     1    11
  7.3658381048209128E-03 a       402     0    27     1    12
 -5.0417554415496313E-01 a       403     0    27     1    13
  2.3351081145043620E-01 a       404     0    27     1    14
 -5.4988973444526849E-02 a       405     0    27     1    15
 -4.4223602438470305E-01 a       406     0    28     1     1
  1.2803263833580400E-01 a       407     0    28     1     2
  5.2528585755347879E-01 a       408     0    28     1     3
  1.7406217977153300E+00 a       409     0    28     1     4
  4.9121379507090041E-01 a       410     0    28     1     5
 -4.1029661426294434E-01 a       411     0    28     1     6
  2.2178968434202662E-01 a       412     0    28     1     7
 -1.5976835533508182E+00 a       413     0    28     1     8
 -1.4821888709652300E+00 a       414     0    28     1     9
  6.3876461641815985E-01 a       415     0    28     1    10
  8.9812731497310772E-01 a       416     0    28     1    11
  7.7918589584428211E-01 a       417     0    28     1    12
  1.2011857544855917E+00 a       418     0    28     1    13
  1.4055755268890482E+00 a       419     0    28     1    14
 -6.2655856092846873E-01 a       420     0    28     1    15
  4.7457102875680321E-02 a       421     0    29     1     1
 -1.2120051209185478E-02 a       422     0    29     1     2
 -5.2271960200526146E-01 a       423     0    29     1     3
  5.5398689311795792E-02 a       424     0    29     1     4
  9.4287147116373371E-01 a       425     0    29     1     5
 -4.5590860861292382E-01 a       426     0    29     1     6
  5.9984616638264665E-01 a       427     0    29     1     7
  1.1988744933252454E-01 a       428     0    29     1     8
  5.2351034709238464E-01 a       429     0    29     1     9
  1.2412049717432594E+00 a       430     0    29     1    10
  2.8582662965749909E-02 a       431     0    29     1    11
  1.6723969738129452E-01 a       432     0    29     1    12
  4.2574433630215658E-01 a       433     0    29     1    13
 -2.0958834026662057E-01 a       434     0    29     1    14
  1.8043366233504096E-01 a       435     0    29     1    15
 -6.1167252543659519E-02 a       436     0    30     1     1
 -5.4270349047336519E-01 a       437     0    30     1     2
 -3.0078809015132163E-01 a       438     0    30     1     3
  7.8154092731491975E-01 a       439     0    30     1     4
 -6.3428036083252970E-01 a       440     0    30     1     5
  6.9843172721154270E-02 a       441     0    30     1     6
 -3.4605276885380143E-01 a       442     0    30     1     7
  1.6350829166450401E-01 a       443     0    30     1     8
 -5.7975019563911401E-01 a       444     0    30     1     9
  3.8316366590288775E-01 a       445     0    30     1    10
  4.4951308439874155E-01 a       446     0    30     1    11
  9.1673968929764726E-01 a       447     0    30     1    12
 -5.6037174665980516E-01 a       448     0    30     1    13
 -6.6727591386790530E-01 a       449     0    30     1    14
  3.7835399771627887E-01 a       450     0    30     1    15
  1.6648344617875768E-01 a       451     0    31     1     1
  6.3155534288448389E-01 a       452     0    31     1     2
  6.4470322057076104E-02 a       453     0    31     1     3
  2.5181430735367307E+00 a       454     0    31     1     4
 -2.0939175741380787E+00 a       455     0    31     1     5
  8.3863123218177094E-01 a       456     0    31     1     6
 -1.5003427398730111E+00 a       457     0    31     1     7
  3.6546478360177059E-01 a       458     0    31     1     8
 -1.2054172130312024E+00 a       459     0    31     1     9
  1.1920354590670497E+00 a       460     0    31     1    10
  6.5370630892048975E-01 a       461     0    31     1    11
  1.7952877065592987E+00 a       462     0    31     1    12
 -7.1382914538930187E-01 a       463     0    31     1    13
 -2.7221447861423392E-01 a       464     0    31     1    14
 -3.7952753034249413E+00 a       465     0    31     1    15
  1.6712106518037792E-01 a       466     0    32     1     1
 -2.7571795375112729E-01 a       467     0    32     1     2
  1.8276952265075111E-01 a       468     0    32     1     3
  6.1427699568508842E-01 a       469     0    32     1     4
 -8.2767025738371225E-01 a       470     0    32     1     5
  1.0945178103859607E+00 a       471     0    32     1     6
 -4.3090667500664548E-01 a       472     0    32     1     7
 -1.2708839896789154E-01 a       473     0    32     1     8
 -5.8033896889034542E-01 a       474     0    32     1     9
 -1.2081623122695093E-01 a       475     0    32     1    10
 -7.6454182919678682E-01 a       476     0    32     1    11
 -2.6656127239389682E-01 a       477     0    32     1    12
 -1.7829175978300704E-01 a       478     0    32     1    13
 -4.2464250740280246E-01 a       479     0    32     1    14
  4.5815107979258213E-01 a       480     0    32     1    15
  1.3131285725891575E+00 a       481     0    33     1     1
  1.8065689807730734E-01 a       482     0    33     1     2
 -1.4587582032801567E+00 a       483     0    33     1     3
 -2.7198314722398942E-01 a       484     0    33     1     4
 -2.3314883151977425E-01 a       485     0    33     1     5
  9.6049119410982220E-01 a       486     0    33     1     6
  6.0018146477176559E-01 a       487     0    33     1     7
  3.6689054537510829E-01 a       488     0    33     1     8
  2.7855260344715932E-01 a       489     0    33     1     9
 -6.5433815128863138E-01 a       490     0    33     1    10
 -1.5208853558293695E-01 a       491     0    33     1    11
  1.5860701330581026E-01 a       492     0    33     1    12
  7.5660514185632521E-01 a       493     0    33     1    13
 -4.6898456116551704E-02 a       494     0    33     1    14
  4.5289718317879346E-01 a       495     0    33     1    15
  1.2458584841220612E+00 a       496     0    34     1     1
  1.8846199057702814E-01 a       497     0    34     1     2
  6.2638937467642186E-01 a       498     0    34     1     3
 -1.8969934471596517E+00 a       499     0    34     1     4
 -2.7430692403698670E-01 a       500     0    34     1     5
 -8.7054244363146593E-01 a       501     0    34     1     6
  2.8796016459729743E+00 a       502     0    34     1     7
  1.0353424545038032E+00 a       503     0    34     1     8
  1.2136246738948453E-01 a       504     0    34     1     9
 -1.4773892854564075E+00 a       505     0    34     1    10
 -2.5608595946595281E-01 a       506     0    34     1    11
 -1.3093140109685446E+00 a       507     0    34     1    12
 -6.6422460454136900E-01 a       508     0    34     1    13
 -8.8186502398225863E-01 a       509     0    34     1    14
  8.2856977085677996E-01 a       510     0    34     1    15
  6.1634263226292970E-03 a       511     0    35     1     1
  1.8776628556624309E-01 a       512     0    35     1     2
 -4.3072898423541067E-01 a       513     0    35     1     3
  1.2588245311781618E-01 a       514     0    35     1     4
 -3.9495934903070179E-01 a       515     0    35     1     5
  1.8772334673601920E-01 a       516     0    35     1     6
 -2.5585982886256492E-01 a       517     0    35     1     7
 -4.3686334013545176E-03 a       518     0    35     1     8
 -2.1475323512228345E-01 a       519     0    35     1     9
 -2.8330901366379951E-01 a       520     0    35     1    10
  4.7741208832267505E-02 a       521     0    35     1    11
 -1.5820811914858662E-01 a       522     0    35     1    12
 -2.1741306767907148E-01 a       523     0    35     1    13
 -1.1320514218976067E-01 a       524     0    35     1    14
 -2.2314551896689069E-01 a       525     0    35     1    15
 -7.3685153500644573E-01 a       526     0    36     1     1
 -1.1535992972036831E-01 a       527     0    36     1     2
  7.2287778338042778E-03 a       528     0    36     1     3
  2.6237112155647335E-01 a       529     0    36     1     4
 -1.0163451590495358E-02 a       530     0    36     1     5
