################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -6.4979737518626013E-01 a       285     0    19     1    15
  6.3923171253087341E-01 a       286     0    20     1     1
 -2.1722321964214816E-01 a       287     0    20     1     2
  7.5875877522409518E-01 a       288     0    20     1     3
 -4.7147947584957384E-01 a       289     0    20     1     4
 -1.5244251881169857E+00 a       290     0    20     1     5
 -9.3997584493909006E-02 a       291     0    20     1     6
  4.4582359186096415E-01 a       292     0    20     1     7
 -6.9156349900402070E-01 a       293     0    20     1     8
  1.7387452583603225E-01 a       294     0    20     1     9
  5.2232736138709590E-01 a       295     0    20     1    10
  6.4280714416421847E-01 a       296     0    20     1    11
 -4.1348567456236734E-01 a       297     0    20     1    12
  1.1577659970795846E+00 a       298     0    20     1    13
  7.8998519800800315E-01 a       299     0    20     1    14
 -1.4117911433312973E+00 a       300     0    20     1    15
  6.8581297041596490E-02 a       301     0    21     1     1
  4.3781712970170567E-01 a       302     0    21     1     2
 -1.5075432621494630E-01 a       303     0    21     1     3
 -1.7073033615823555E-01 a       304     0    21     1     4
  8.1428666443110465E-01 a       305     0    21     1     5
  9.3058795535251232E-02 a       306     0    21     1     6
  3.5613867744916294E-01 a       307     0    21     1     7
  2.6121388756385694E-01 a       308     0    21     1     8
 -3.9487340242029167E-01 a       309     0    21     1     9
  5.5760027316276783E-01 a       310     0    21     1    10
 -2.2445761829108518E-01 a       311     0    21     1    11
  7.2127853734009217E-01 a       312     0    21     1    12
  6.0351723230279264E-01 a       313     0    21     1    13
 -1.0166578835557143E+00 a       314     0    21     1    14
  1.1029030228061183E+00 a       315     0    21     1    15
 -7.1160395397677356E-01 a       316     0    22     1     1
  2.4013485112602059E-01 a       317     0    22     1     2
 -1.2030295647693094E-01 a       318     0    22     1     3
 -2.5495352935861981E-01 a       319     0    22     1     4
  2.3182488762160355E-01 a       320     0    22     1     5
 -1.0903043720769698E+00 a       321     0    22     1     6
  8.3991053774724533E-01 a       322     0    22     1     7
 -8.3165113374104638E-01 a       323     0    22     1     8
  6.8337048820073443E-01 a       324     0    22     1     9
 -4.7958981961712438E-01 a       325     0    22     1    10
  1.0955793172092820E-01 a       326     0    22     1    11
  1.3735594112450972E-01 a       327     0    22     1    12
 -7.7951485061675774E-01 a       328     0    22     1    13
 -4.4186876871361197E-01 a       329     0    22     1    14
 -6.3718774753548890E-01 a       330     0    22     1    15
  2.9477764208908813E-01 a       331     0    23     1     1
 -5.2862785083499986E-01 a       332     0    23     1     2
 -2.7369587433513132E-01 a       333     0    23     1     3
  4.7561366673325745E-01 a       334     0    23     1     4
  5.9241347051097970E-01 a       335     0    23     1     5
  7.3722714510824872E-01 a       336     0    23     1     6
  1.4294545661466823E-01 a       337     0    23     1     7
  9.5659077734534859E-02 a       338     0    23     1     8
 -1.7213938794754310E-01 a       339     0    23     1     9
 -2.5376587968545034E-01 a       340     0    23     1    10
 -6.8385254698238129E-01 a       341     0    23     1    11
 -5.8287590547461654E-01 a       342     0    23     1    12
 -9.0374170244092777E-02 a       343     0    23     1    13
  6.6241377910072607E-01 a       344     0    23     1    14
  2.8563603918497521E-01 a       345     0    23     1    15
 -1.5319429548769375E-01 a       346     0    24     1     1
 -4.0829555343647038E-02 a       347     0    24     1     2
 -9.3498915894166035E-01 a       348     0    24     1     3
 -1.7163225462111351E-01 a       349     0    24     1     4
  1.5354487975554895E-01 a       350     0    24     1     5
 -8.4364665962299606E-02 a       351     0    24     1     6
  1.2191321114836098E+00 a       352     0    24     1     7
 -8.0642576550500378E-01 a       353     0    24     1     8
 -2.9417396618691710E-01 a       354     0    24     1     9
  7.2797745742799874E-02 a       355     0    24     1    10
 -5.8006421721335993E-02 a       356     0    24     1    11
 -3.3387281738341834E-01 a       357     0    24     1    12
 -4.1770689786412074E-01 a       358     0    24     1    13
  5.9228584796251937E-01 a       359     0    24     1    14
  5.9940326707878910E-01 a       360     0    24     1    15
  2.7356856184764683E-01 a       361     0    25     1     1
  3.2148641098013866E-02 a       362     0    25     1     2
 -1.9248100958147007E-01 a       363     0    25     1     3
  7.4980988365688062E-01 a       364     0    25     1     4
 -1.1658198327189835E+00 a       365     0    25     1     5
  1.1397078263592701E-01 a       366     0    25     1     6
 -1.2053965623429370E+00 a       367     0    25     1     7
  6.2466201871514171E-01 a       368     0    25     1     8
 -5.5804087476463726E-01 a       369     0    25     1     9
 -9.5764467954402310E-01 a       370     0    25     1    10
 -1.2217248784585135E-02 a       371     0    25     1    11
 -1.4788693706419907E-02 a       372     0    25     1    12
  1.6660745314749559E-01 a       373     0    25     1    13
  3.7577444215376327E-01 a       374     0    25     1    14
  5.1654865562036678E-01 a       375     0    25     1    15
 -4.7651405529675067E-01 a       376     0    26     1     1
 -2.3060615016716327E-01 a       377     0    26     1     2
 -7.6990497463006624E-01 a       378     0    26     1     3
  4.8985777380539985E-01 a       379     0    26     1     4
  3.0014070018358224E-01 a       380     0    26     1     5
  1.1692592373180324E+00 a       381     0    26     1     6
  1.6649303571540761E+00 a       382     0    26     1     7
  2.5265644495268014E-01 a       383     0    26     1     8
  2.5510691512677230E-01 a       384     0    26     1     9
  1.3258204297195757E+00 a       385     0    26     1    10
  6.0973745659416607E-02 a       386     0    26     1    11
  1.0848020708288064E-01 a       387     0    26     1    12
  1.7198796410999501E-01 a       388     0    26     1    13
 -3.8893014182230090E-01 a       389     0    26     1    14
 -1.3210510206409953E-01 a       390     0    26     1    15
 -1.0749241053086057E-01 a       391     0    27     1     1
 -1.2215792512166157E-01 a       392     0    27     1     2
  1.1587642938969371E-01 a       393     0    27     1     3
 -3.2292103753176032E-01 a       394     0    27     1     4
 -2.8857906306331382E-01 a       395     0    27     1     5
  5.2950941912932870E-01 a       396     0    27     1     6
 -5.8844159759518777E-01 a       397     0    27     1     7
 -7.8061888531155599E-01 a       398     0    27     1     8
 -3.4144908483118144E-02 a       399     0    27     1     9
 -8.0078224493605341E-02 a       400     0    27     1    10
  2.8830873010016272E-01 a       401     0    27     1    11
 -4.3752042231771662E-02 a       402     0    27     1    12
 -1.7121146574372654E-02 a       403     0    27     1    13
  1.9664740968821512E-01 a       404     0    27     1    14
 -2.0567311516891859E-01 a       405     0    27     1    15
 -6.4896074633026246E-01 a       406     0    28     1     1
 -1.1259488640246036E+00 a       407     0    28     1     2
  6.8981405238729643E-01 a       408     0    28     1     3
 -1.4420030144205664E-01 a       409     0    28     1     4
  8.7073734267940212E-02 a       410     0    28     1     5
  6.9567790774023475E-01 a       411     0    28     1     6
  7.1458794904195200E-01 a       412     0    28     1     7
 -5.9445452012339606E-01 a       413     0    28     1     8
 -5.5408148364311383E-01 a       414     0    28     1     9
 -5.5634113028361049E-02 a       415     0    28     1    10
  1.5307637418132183E-01 a       416     0    28     1    11
 -1.0444705362403219E+00 a       417     0    28     1    12
  2.8288798893485340E-01 a       418     0    28     1    13
  1.9246839322428369E-01 a       419     0    28     1    14
  9.4036453503548792E-02 a       420     0    28     1    15
 -1.0410900106715892E+00 a       421     0    29     1     1
  8.8017694445917050E-01 a       422     0    29     1     2
  7.4038216814931523E-01 a       423     0    29     1     3
  7.9699798219050255E-01 a       424     0    29     1     4
 -3.1085402013928576E-01 a       425     0    29     1     5
 -1.5213476850827721E+00 a       426     0    29     1     6
 -5.4852995820065364E-01 a       427     0    29     1     7
  2.0189159909926452E-01 a       428     0    29     1     8
  1.6849951517657296E+00 a       429     0    29     1     9
  2.1989490658267336E-01 a       430     0    29     1    10
 -4.5334871396604727E-02 a       431     0    29     1    11
  2.1764498530916929E-01 a       432     0    29     1    12
 -2.6022961690827962E-01 a       433     0    29     1    13
 -5.7253617400528733E-01 a       434     0    29     1    14
  3.2247826049157924E-01 a       435     0    29     1    15
  1.3418390291113985E-01 a       436     0    30     1     1
  1.8521136489492160E-01 a       437     0    30     1     2
  6.7648785950094925E-01 a       438     0    30     1     3
  2.1312861053684601E-01 a       439     0    30     1     4
 -4.5330161708476463E-01 a       440     0    30     1     5
  1.0948129727522339E-01 a       441     0    30     1     6
 -1.5961430870559082E-01 a       442     0    30     1     7
  8.9427362129687926E-01 a       443     0    30     1     8
  5.0635669439855391E-01 a       444     0    30     1     9
 -4.1341498521008124E-01 a       445     0    30     1    10
  9.6573010149825118E-03 a       446     0    30     1    11
 -1.5949979657861774E-01 a       447     0    30     1    12
 -7.6811696136530594E-01 a       448     0    30     1    13
  1.3047754737327173E+00 a       449     0    30     1    14
  7.8476754913940727E-01 a       450     0    30     1    15
 -2.4935966729214340E-01 a       451     0    31     1     1
  6.1355035854431472E-01 a       452     0    31     1     2
 -1.2653237731867081E-01 a       453     0    31     1     3
 -7.0174494702429757E-01 a       454     0    31     1     4
  3.7147178373233047E-01 a       455     0    31     1     5
  1.2502533824801729E-01 a       456     0    31     1     6
 -9.6139892471908028E-01 a       457     0    31     1     7
 -8.9338643560806941E-01 a       458     0    31     1     8
 -4.4768441450485696E-01 a       459     0    31     1     9
  2.1509261101121216E-01 a       460     0    31     1    10
 -4.6699408926713060E-01 a       461     0    31     1    11
  9.7124581372772689E-02 a       462     0    31     1    12
  1.3672600153868539E+00 a       463     0    31     1    13
  4.0756741033478344E-01 a       464     0    31     1    14
  1.1578064340272920E-01 a       465     0    31     1    15
 -2.6191681927875098E-02 a       466     0    32     1     1
  5.4456816080721748E-01 a       467     0    32     1     2
  6.3910505079360802E-02 a       468     0    32     1     3
 -5.8031671503136775E-02 a       469     0    32     1     4
  1.1823028244822069E+00 a       470     0    32     1     5
  3.1299913845144917E-01 a       471     0    32     1     6
  1.5086088343556501E+00 a       472     0    32     1     7
  7.3109734257251002E-01 a       473     0    32     1     8
 -5.4935557922453526E-01 a       474     0    32     1     9
 -5.9220523403388214E-01 a       475     0    32     1    10
 -5.9561894950268268E-01 a       476     0    32     1    11
  3.2811306704599735E-01 a       477     0    32     1    12
  1.3272463251656236E-01 a       478     0    32     1    13
  2.7563181964034589E-01 a       479     0    32     1    14
 -2.1507046021036696E-01 a       480     0    32     1    15
 -2.4338597976846202E-01 a       481     0    33     1     1
 -5.2643435218994794E-01 a       482     0    33     1     2
 -6.3748409421454891E-02 a       483     0    33     1     3
  3.6411102759209546E-01 a       484     0    33     1     4
 -8.5182462798405301E-01 a       485     0    33     1     5
 -2.2556832411470923E-01 a       486     0    33     1     6
  8.5168411783731068E-01 a       487     0    33     1     7
  1.5613837402312131E-01 a       488     0    33     1     8
  6.4683690302666741E-01 a       489     0    33     1     9
  3.1525835430670029E-01 a       490     0    33     1    10
  1.9624851964770748E-01 a       491     0    33     1    11
 -6.6223576675459905E-01 a       492     0    33     1    12
 -9.8995135624970615E-02 a       493     0    33     1    13
 -5.5522253867194926E-01 a       494     0    33     1    14
 -8.8440663447427093E-01 a       495     0    33     1    15
  7.7109963150142413E-01 a       496     0    34     1     1
  1.7375253007190163E+00 a       497     0    34     1     2
 -5.9201023849065804E-01 a       498     0    34     1     3
  1.2032897505373087E-01 a       499     0    34     1     4
 -7.3440985239912826E-02 a       500     0    34     1     5
  4.0643379951032277E-01 a       501     0    34     1     6
 -1.1738240062219909E-02 a       502     0    34     1     7
  1.8239804745401819E-01 a       503     0    34     1     8
  6.4596196017353380E-01 a       504     0    34     1     9
  1.2730314580295659E+00 a       505     0    34     1    10
 -9.3306893903107410E-02 a       506     0    34     1    11
  2.4877136281577453E-01 a       507     0    34     1    12
 -1.7916978967481489E-01 a       508     0    34     1    13
  5.1868701501125747E-01 a       509     0    34     1    14
  3.1998870925506179E-01 a       510     0    34     1    15
 -4.7717942033715760E-01 a       511     0    35     1     1
  6.7198647761922703E-01 a       512     0    35     1     2
  7.5874421101823486E-01 a       513     0    35     1     3
 -3.7241768293081517E-01 a       514     0    35     1     4
 -6.0546220968747899E-01 a       515     0    35     1     5
 -2.1203887695239237E-01 a       516     0    35     1     6
  7.5968187972082291E-01 a       517     0    35     1     7
 -2.0024264357980212E-01 a       518     0    35     1     8
  4.3005354105619030E-02 a       519     0    35     1     9
 -2.6350518211605289E-01 a       520     0    35     1    10
  7.4064582391249301E-01 a       521     0    35     1    11
  5.4798268511444559E-01 a       522     0    35     1    12
 -2.9081494703045069E-01 a       523     0    35     1    13
 -6.1203979260040309E-01 a       524     0    35     1    14
 -1.7555460098345715E-01 a       525     0    35     1    15
 -6.6445661221517403E-03 a       526     0    36     1     1
  5.6735850938183918E-01 a       527     0    36     1     2
  7.9587166051475325E-02 a       528     0    36     1     3
  4.6495338239606371E-01 a       529     0    36     1     4
 -1.9891830395702312E-01 a       530     0    36     1     5
