################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.5453792456379252E-01 a       126     0     9     1     6
  1.1730935552395183E+00 a       127     0     9     1     7
  5.1083820667519153E-01 a       128     0     9     1     8
  7.9578632444438346E-01 a       129     0     9     1     9
 -2.1067329006864621E-01 a       130     0     9     1    10
 -1.1240965467247270E-01 a       131     0     9     1    11
 -8.9778990895019362E-01 a       132     0     9     1    12
  8.6857680956400851E-01 a       133     0     9     1    13
  8.0320675108649608E-01 a       134     0     9     1    14
 -7.2023273379635072E-02 a       135     0     9     1    15
  3.4645683867440064E-01 a       136     0    10     1     1
  6.5615896453478528E-01 a       137     0    10     1     2
 -6.2196572363757252E-01 a       138     0    10     1     3
 -3.5260782123488249E-01 a       139     0    10     1     4
 -2.3974606368911949E-01 a       140     0    10     1     5
  2.1234383705976292E-01 a       141     0    10     1     6
  7.2674448651717305E-01 a       142     0    10     1     7
 -8.4302552899646965E-01 a       143     0    10     1     8
 -8.4797759485987312E-01 a       144     0    10     1     9
  2.7293838209640775E-01 a       145     0    10     1    10
  1.5868935690851269E-01 a       146     0    10     1    11
  5.8839370689116932E-02 a       147     0    10     1    12
 -1.5348035225955619E+00 a       148     0    10     1    13
 -1.5764926969962363E+00 a       149     0    10     1    14
 -1.8125302697900048E+00 a       150     0    10     1    15
  2.0046099188402586E-02 a       151     0    11     1     1
 -1.4640146135598900E-01 a       152     0    11     1     2
  5.5732285506256918E-01 a       153     0    11     1     3
 -1.1013885419950300E+00 a       154     0    11     1     4
  4.3781592055397761E-01 a       155     0    11     1     5
  1.8851484964771217E+00 a       156     0    11     1     6
  5.2062207950921158E-01 a       157     0    11     1     7
  8.6520462177810353E-01 a       158     0    11     1     8
 -8.2915739788864118E-01 a       159     0    11     1     9
 -4.6725200909468351E-01 a       160     0    11     1    10
 -6.0833429682576357E-01 a       161     0    11     1    11
  5.3142329519159692E-01 a       162     0    11     1    12
 -5.7179962651089844E-01 a       163     0    11     1    13
  8.8589161830542329E-01 a       164     0    11     1    14
  1.9746513859555168E-01 a       165     0    11     1    15
 -1.9836697210508725E-01 a       166     0    12     1     1
  2.2991089216116087E-01 a       167     0    12     1     2
 -2.6714911706106148E-01 a       168     0    12     1     3
  2.7801276084325935E-02 a       169     0    12     1     4
 -1.4437785115537017E-02 a       170     0    12     1     5
  5.8065058501114919E-01 a       171     0    12     1     6
  4.2931292695913487E-01 a       172     0    12     1     7
 -9.6247096310344782E-01 a       173     0    12     1     8
 -1.1001606022551554E-01 a       174     0    12     1     9
 -6.0707932663973707E-01 a       175     0    12     1    10
 -1.5583872235764220E+00 a       176     0    12     1    11
  4.2761962310087320E-01 a       177     0    12     1    12
 -9.3097104095874628E-01 a       178     0    12     1    13
  1.3522675224532718E-01 a       179     0    12     1    14
  7.4529006608117288E-02 a       180     0    12     1    15
 -2.7418491471107947E-01 a       181     0    13     1     1
 -2.2984386739247076E+00 a       182     0    13     1     2
  8.8398423499988477E-01 a       183     0    13     1     3
 -1.0598954165434153E+00 a       184     0    13     1     4
  3.6231503418274733E+00 a       185     0    13     1     5
 -8.4230860302970789E-01 a       186     0    13     1     6
 -2.1232600956313417E+00 a       187     0    13     1     7
 -1.1638224796663166E+00 a       188     0    13     1     8
  1.1766952674077337E-01 a       189     0    13     1     9
  1.0526568597917150E+00 a       190     0    13     1    10
  9.4180586123913235E-01 a       191     0    13     1    11
  2.4886127669381271E+00 a       192     0    13     1    12
 -4.2514620580714507E-01 a       193     0    13     1    13
  4.1195580695762452E-01 a       194     0    13     1    14
 -6.4825217072756047E-01 a       195     0    13     1    15
 -4.4976935141029156E-01 a       196     0    14     1     1
 -7.3043269648148068E-01 a       197     0    14     1     2
  7.4213766895077382E-01 a       198     0    14     1     3
 -9.6111729268274004E-01 a       199     0    14     1     4
 -1.1181085309805538E+00 a       200     0    14     1     5
  3.1288206387869877E-01 a       201     0    14     1     6
 -2.1283051782794157E-01 a       202     0    14     1     7
  1.1090818641525475E-01 a       203     0    14     1     8
  2.6889467830080943E-01 a       204     0    14     1     9
 -2.7969788846126159E-01 a       205     0    14     1    10
 -9.4199061044638144E-01 a       206     0    14     1    11
  1.1579848034332116E-03 a       207     0    14     1    12
  1.8924924282802502E+00 a       208     0    14     1    13
  3.2924128121647418E-02 a       209     0    14     1    14
  1.7804131182290947E-01 a       210     0    14     1    15
  5.2307934966065761E-01 a       211     0    15     1     1
  1.6299941102576609E+00 a       212     0    15     1     2
 -1.4098883671768512E+00 a       213     0    15     1     3
 -5.8545604611059043E-01 a       214     0    15     1     4
 -3.5382942313784431E+00 a       215     0    15     1     5
  4.1504120160454772E-01 a       216     0    15     1     6
  2.1619248596167036E+00 a       217     0    15     1     7
  1.0183621796296529E+00 a       218     0    15     1     8
  4.8077993477122778E-02 a       219     0    15     1     9
  1.3206639189979903E+00 a       220     0    15     1    10
 -1.0755914962183057E+00 a       221     0    15     1    11
 -1.8959581005541799E+00 a       222     0    15     1    12
 -5.6349369552257644E-01 a       223     0    15     1    13
  7.0810181140720496E-01 a       224     0    15     1    14
  3.6549502857633848E-01 a       225     0    15     1    15
 -2.6400118050615795E-01 a       226     0    16     1     1
  9.7695729142620161E-02 a       227     0    16     1     2
 -2.4074608616142251E-01 a       228     0    16     1     3
  1.0884876203944246E-01 a       229     0    16     1     4
 -3.9759893538982287E-02 a       230     0    16     1     5
 -3.1134562161306356E-01 a       231     0    16     1     6
  2.4995956334792097E-01 a       232     0    16     1     7
 -1.5047310201315567E-01 a       233     0    16     1     8
 -1.4568859663716466E-01 a       234     0    16     1     9
 -4.8481016924219050E-01 a       235     0    16     1    10
  3.6754479318732380E-01 a       236     0    16     1    11
  2.5328915238655995E-02 a       237     0    16     1    12
 -4.3976673674083322E-01 a       238     0    16     1    13
 -2.1106721696907718E-01 a       239     0    16     1    14
  1.5867198401000546E-01 a       240     0    16     1    15
 -3.5130574407288023E-01 a       241     0    17     1     1
  6.8798196417941604E-02 a       242     0    17     1     2
 -2.8378822965727185E-01 a       243     0    17     1     3
  2.0431123115436123E-01 a       244     0    17     1     4
  1.6097915629102410E-02 a       245     0    17     1     5
  6.0539977773280995E-01 a       246     0    17     1     6
  4.3169992725374728E-01 a       247     0    17     1     7
  7.3650292245001159E-01 a       248     0    17     1     8
 -1.9391457495927314E-01 a       249     0    17     1     9
 -1.6804688768237545E-02 a       250     0    17     1    10
  1.5858076163288140E-01 a       251     0    17     1    11
  3.0429710753181294E-01 a       252     0    17     1    12
  4.1475256346287792E-01 a       253     0    17     1    13
  6.3240914071038901E-01 a       254     0    17     1    14
 -4.0498206552749977E-01 a       255     0    17     1    15
 -2.1586385990154014E-01 a       256     0    18     1     1
 -3.3926287532696942E-01 a       257     0    18     1     2
  3.0356730445250335E-01 a       258     0    18     1     3
 -1.0947304664427371E-01 a       259     0    18     1     4
 -3.4180391643932562E-01 a       260     0    18     1     5
 -4.7058402523150789E-01 a       261     0    18     1     6
 -2.5004041885130494E-02 a       262     0    18     1     7
 -2.3458981719456809E-01 a       263     0    18     1     8
  3.6433513171345334E-02 a       264     0    18     1     9
 -1.2261708814859563E-01 a       265     0    18     1    10
  5.7536579556389811E-01 a       266     0    18     1    11
  3.7454242221429146E-01 a       267     0    18     1    12
 -3.8502102290152151E-01 a       268     0    18     1    13
  3.3147123252261751E-01 a       269     0    18     1    14
 -5.6281146707543507E-02 a       270     0    18     1    15
 -7.3120210350656722E-01 a       271     0    19     1     1
  9.6494652663780683E-02 a       272     0    19     1     2
  4.4106217048278212E-01 a       273     0    19     1     3
 -5.1214987557851567E-02 a       274     0    19     1     4
 -6.5880395437574479E-01 a       275     0    19     1     5
 -3.6063065280962459E-01 a       276     0    19     1     6
  3.4678442553563660E-01 a       277     0    19     1     7
 -4.6197837915382411E-01 a       278     0    19     1     8
 -3.5728796227018805E-01 a       279     0    19     1     9
 -2.1976422588242839E-01 a       280     0    19     1    10
  3.9870140150097449E-01 a       281     0    19     1    11
  9.2164375317259295E-01 a       282     0    19     1    12
  6.6337991372039851E-01 a       283     0    19     1    13
  5.7862868240444021E-01 a       284     0    19     1    14
 -3.0047569360650145E-01 a       285     0    19     1    15
  1.3217545753432439E-01 a       286     0    20     1     1
 -1.1876360848675171E+00 a       287     0    20     1     2
 -3.5203545125396973E-01 a       288     0    20     1     3
 -8.3952703917990090E-01 a       289     0    20     1     4
 -2.5694499363442275E-01 a       290     0    20     1     5
 -8.3177126868305074E-01 a       291     0    20     1     6
  3.5841703134097846E-01 a       292     0    20     1     7
 -1.9161106309781822E-01 a       293     0    20     1     8
  3.0413878949161000E-01 a       294     0    20     1     9
  2.4432524241378043E-02 a       295     0    20     1    10
  1.1621257200682777E-01 a       296     0    20     1    11
 -9.5625450011325552E-01 a       297     0    20     1    12
 -5.7265275522116099E-01 a       298     0    20     1    13
  2.2084950700536068E-01 a       299     0    20     1    14
  3.5313892807262054E-01 a       300     0    20     1    15
  3.4648823816328111E-01 a       301     0    21     1     1
  5.4496859146162979E-01 a       302     0    21     1     2
  5.3984711291328369E-01 a       303     0    21     1     3
 -7.9847636430106550E-01 a       304     0    21     1     4
 -5.8504600933509725E-02 a       305     0    21     1     5
  4.1639078353233716E-01 a       306     0    21     1     6
 -4.5727122510043017E-02 a       307     0    21     1     7
  8.3865472204939107E-01 a       308     0    21     1     8
 -1.8548596436138931E-01 a       309     0    21     1     9
  5.8292479525606490E-02 a       310     0    21     1    10
 -2.7590431318799219E-01 a       311     0    21     1    11
 -7.1009035487828498E-01 a       312     0    21     1    12
  9.7321177690886029E-01 a       313     0    21     1    13
  1.1333757090666021E+00 a       314     0    21     1    14
 -2.9683339340109349E-01 a       315     0    21     1    15
 -1.5191292339178193E+00 a       316     0    22     1     1
 -3.9566001525000127E-01 a       317     0    22     1     2
  1.2611662807326426E-01 a       318     0    22     1     3
  1.3221123325888828E+00 a       319     0    22     1     4
  7.2927459513879922E-01 a       320     0    22     1     5
 -1.3661433384526076E+00 a       321     0    22     1     6
  7.2306336746013533E-01 a       322     0    22     1     7
 -1.7397384525751098E+00 a       323     0    22     1     8
  3.8547779246129282E-01 a       324     0    22     1     9
  1.6882233877395963E-01 a       325     0    22     1    10
 -6.0447979610909108E-01 a       326     0    22     1    11
  1.0091208016079440E+00 a       327     0    22     1    12
  4.5627421616730975E-03 a       328     0    22     1    13
 -5.0179514134630721E-01 a       329     0    22     1    14
  6.5019362859061203E-01 a       330     0    22     1    15
 -3.3968204801219576E-01 a       331     0    23     1     1
 -6.1523920287790856E-01 a       332     0    23     1     2
  1.0925400486440762E-01 a       333     0    23     1     3
 -9.1439335021287305E-01 a       334     0    23     1     4
  1.5004594221788065E-02 a       335     0    23     1     5
 -5.7642938995101950E-02 a       336     0    23     1     6
 -2.4396903893271770E-02 a       337     0    23     1     7
 -4.7042698688073210E-02 a       338     0    23     1     8
  5.7955917192816765E-02 a       339     0    23     1     9
 -5.5388267655803415E-03 a       340     0    23     1    10
  3.1058378609869458E-01 a       341     0    23     1    11
 -2.7443938223566772E-01 a       342     0    23     1    12
 -1.3589661429703470E+00 a       343     0    23     1    13
 -1.5340664881975941E-01 a       344     0    23     1    14
  1.3416966217840789E-01 a       345     0    23     1    15
  4.3098836402325247E-01 a       346     0    24     1     1
  7.7691540752064703E-01 a       347     0    24     1     2
  1.4153744941617527E-01 a       348     0    24     1     3
  1.0601712682419620E+00 a       349     0    24     1     4
 -6.5541228369829763E-01 a       350     0    24     1     5
  1.8917268106812579E-01 a       351     0    24     1     6
  3.3084672942996723E-01 a       352     0    24     1     7
  7.0348748104643621E-01 a       353     0    24     1     8
 -2.4910365222387168E-02 a       354     0    24     1     9
 -8.9646603936899924E-02 a       355     0    24     1    10
  2.8532513547601829E-01 a       356     0    24     1    11
  2.3301496559069354E-01 a       357     0    24     1    12
  5.3897887953779355E-01 a       358     0    24     1    13
  2.2507647208856707E-01 a       359     0    24     1    14
 -2.8276529072821810E-01 a       360     0    24     1    15
 -1.0699189831510181E+00 a       361     0    25     1     1
  1.0777146763674748E+00 a       362     0    25     1     2
 -1.1706168512481310E-01 a       363     0    25     1     3
 -1.3722513732999356E-03 a       364     0    25     1     4
 -8.4140494588654235E-01 a       365     0    25     1     5
 -1.7649659928848963E-01 a       366     0    25     1     6
  4.0895840588368293E-01 a       367     0    25     1     7
 -2.2692840166440328E-01 a       368     0    25     1     8
  1.9129283126716598E-01 a       369     0    25     1     9
 -1.9285830211581501E-01 a       370     0    25     1    10
  7.5373581633046827E-01 a       371     0    25     1    11
 -2.8615620564486888E-01 a       372     0    25     1    12
  2.0946527149935790E-01 a       373     0    25     1    13
 -5.0430119762257319E-01 a       374     0    25     1    14
 -4.3895056087357387E-01 a       375     0    25     1    15
 -5.9870938788211125E-01 a       376     0    26     1     1
  7.0530094197015047E-01 a       377     0    26     1     2
  5.0723422687459452E-01 a       378     0    26     1     3
 -4.2681883781776647E-01 a       379     0    26     1     4
  1.1816024183927745E-01 a       380     0    26     1     5
 -3.2140364548105683E-02 a       381     0    26     1     6
  3.8130001732500102E-01 a       382     0    26     1     7
  2.3373574341406120E-01 a       383     0    26     1     8
 -1.4087955640653022E-01 a       384     0    26     1     9
  5.6111060111180289E-01 a       385     0    26     1    10
 -1.5118326968244361E-01 a       386     0    26     1    11
  4.4968459975793196E-01 a       387     0    26     1    12
  1.8616981014857761E+00 a       388     0    26     1    13
 -1.6373403962673450E+00 a       389     0    26     1    14
  1.4004066650710392E-01 a       390     0    26     1    15
  6.8226058322514202E-02 a       391     0    27     1     1
  9.1804392589861772E-01 a       392     0    27     1     2
  3.4691814931881321E-01 a       393     0    27     1     3
  8.6544382180653290E-01 a       394     0    27     1     4
  2.5396783407214629E-01 a       395     0    27     1     5
  1.2030311522503769E-01 a       396     0    27     1     6
  3.7941995085325009E-01 a       397     0    27     1     7
 -7.2602059821427839E-02 a       398     0    27     1     8
  9.9101950212857295E-02 a       399     0    27     1     9
  2.7589012125632667E-01 a       400     0    27     1    10
  4.2364420205633135E-01 a       401     0    27     1    11
  1.8110650508123247E-01 a       402     0    27     1    12
 -1.2566217837830962E-01 a       403     0    27     1    13
 -1.1445812957186061E+00 a       404     0    27     1    14
  6.7352112902814371E-02 a       405     0    27     1    15
  4.1719219025955639E-01 a       406     0    28     1     1
 -1.7960535218329518E-01 a       407     0    28     1     2
 -8.4838165990419023E-01 a       408     0    28     1     3
  3.0169595097870244E-01 a       409     0    28     1     4
 -1.2631176444605058E-01 a       410     0    28     1     5
  1.6334688655175680E-01 a       411     0    28     1     6
 -8.6488325293837331E-01 a       412     0    28     1     7
  5.0188051796099802E-02 a       413     0    28     1     8
 -2.7639341671706220E-02 a       414     0    28     1     9
 -1.7970172255375096E+00 a       415     0    28     1    10
 -1.7721220067260093E-02 a       416     0    28     1    11
 -1.8277649665428183E-01 a       417     0    28     1    12
 -1.1401251235978618E+00 a       418     0    28     1    13
 -1.3006602617090018E-01 a       419     0    28     1    14
 -1.6260511653173057E-01 a       420     0    28     1    15
  1.2415490941585463E+00 a       421     0    29     1     1
  1.0571858880899354E+00 a       422     0    29     1     2
  1.2850282698490093E-01 a       423     0    29     1     3
  1.9378869568437163E+00 a       424     0    29     1     4
  2.0203355265143660E-02 a       425     0    29     1     5
  4.7821176949658900E-01 a       426     0    29     1     6
 -7.5518600534470903E-01 a       427     0    29     1     7
 -8.1286592677268643E-01 a       428     0    29     1     8
  2.8101069633451875E-01 a       429     0    29     1     9
  1.5146927725508021E-02 a       430     0    29     1    10
 -2.9742271492265487E-01 a       431     0    29     1    11
  3.8615483383064442E-01 a       432     0    29     1    12
  4.8135835513725622E-01 a       433     0    29     1    13
  6.9111876492067092E-01 a       434     0    29     1    14
  5.9870839611959725E-01 a       435     0    29     1    15
 -8.6434302466524865E-02 a       436     0    30     1     1
 -5.3981971821245012E-01 a       437     0    30     1     2
 -4.0049979496675225E-01 a       438     0    30     1     3
  3.7711493021005744E-02 a       439     0    30     1     4
 -3.7155945139370455E-01 a       440     0    30     1     5
  2.9017382787315055E-01 a       441     0    30     1     6
 -4.0085388366480096E-01 a       442     0    30     1     7
 -5.7350856593851229E-01 a       443     0    30     1     8
  1.1533187357711326E-01 a       444     0    30     1     9
  8.3372397776987475E-02 a       445     0    30     1    10
  8.0227887016446148E-02 a       446     0    30     1    11
  2.6692926987853818E-02 a       447     0    30     1    12
 -9.6772610579516660E-01 a       448     0    30     1    13
 -8.2827071179742973E-01 a       449     0    30     1    14
  4.7945857942340991E-01 a       450     0    30     1    15
  4.0399094821285952E-01 a       451     0    31     1     1
 -4.8002446089141737E-01 a       452     0    31     1     2
  1.1120544464116753E+00 a       453     0    31     1     3
  1.4156502031122381E-01 a       454     0    31     1     4
  3.0862084643375726E-01 a       455     0    31     1     5
  7.1147354588364264E-01 a       456     0    31     1     6
  3.1176052104485075E-01 a       457     0    31     1     7
 -1.3589687613474828E+00 a       458     0    31     1     8
  7.3463957804302327E-01 a       459     0    31     1     9
 -1.3259570814438537E+00 a       460     0    31     1    10
 -5.2700532100592379E-01 a       461     0    31     1    11
  1.3824630966630449E-02 a       462     0    31     1    12
 -5.5848856659225371E-03 a       463     0    31     1    13
 -6.6652912280409715E-01 a       464     0    31     1    14
  1.1333950847471934E+00 a       465     0    31     1    15
  3.0768338245814325E-01 a       466     0    32     1     1
 -3.5251380283947131E-01 a       467     0    32     1     2
  1.1985246231789255E+00 a       468     0    32     1     3
 -1.1568637847861956E+00 a       469     0    32     1     4
 -1.7462169011273565E-01 a       470     0    32     1     5
 -1.2258536047294394E-01 a       471     0    32     1     6
 -8.6544801596040100E-01 a       472     0    32     1     7
 -1.8541298987677474E-01 a       473     0    32     1     8
 -3.3017486496953319E-01 a       474     0    32     1     9
 -1.7371595553686897E-01 a       475     0    32     1    10
 -4.6752286286278555E-01 a       476     0    32     1    11
  8.7635816266015509E-01 a       477     0    32     1    12
 -8.5600761976935191E-01 a       478     0    32     1    13
 -5.1212401658300055E-01 a       479     0    32     1    14
 -2.1166444132589135E-01 a       480     0    32     1    15
 -3.8301271205752524E-02 a       481     0    33     1     1
 -1.3103947852441586E+00 a       482     0    33     1     2
  3.3122771134440004E-01 a       483     0    33     1     3
  2.3528088168773642E-01 a       484     0    33     1     4
  9.3018315580570621E-01 a       485     0    33     1     5
 -2.5992512787391819E-01 a       486     0    33     1     6
 -3.3591258506343774E-01 a       487     0    33     1     7
 -5.9366738788558041E-02 a       488     0    33     1     8
  4.2234620747309715E-02 a       489     0    33     1     9
  4.5053896350068867E-01 a       490     0    33     1    10
  2.5149092149584013E-01 a       491     0    33     1    11
 -1.0468077331052116E-01 a       492     0    33     1    12
  2.1624023495907543E-01 a       493     0    33     1    13
  1.1694171178992432E-01 a       494     0    33     1    14
  2.0847051186391255E-01 a       495     0    33     1    15
 -7.2503800971609533E-01 a       496     0    34     1     1
  7.5735626869459713E-02 a       497     0    34     1     2
 -1.2199070435409942E+00 a       498     0    34     1     3
 -8.3344121474108945E-01 a       499     0    34     1     4
  1.5657536205275668E-02 a       500     0    34     1     5
 -5.9405305986720691E-01 a       501     0    34     1     6
 -9.3920053691834801E-02 a       502     0    34     1     7
 -7.5902852400131171E-01 a       503     0    34     1     8
 -5.5262031422390234E-01 a       504     0    34     1     9
  5.2374931162179728E-01 a       505     0    34     1    10
 -1.1111240634204407E+00 a       506     0    34     1    11
 -1.3699235124588574E+00 a       507     0    34     1    12
  1.2537848941659768E+00 a       508     0    34     1    13
 -1.5096796489200887E-01 a       509     0    34     1    14
 -5.6631669420123665E-01 a       510     0    34     1    15
 -3.7964529847634892E-01 a       511     0    35     1     1
  1.5210588534193179E+00 a       512     0    35     1     2
 -3.4689694149485956E-01 a       513     0    35     1     3
  5.3916524903023166E-01 a       514     0    35     1     4
 -9.9714545122191120E-02 a       515     0    35     1     5
  1.0251357824897150E-01 a       516     0    35     1     6
  2.2681584819345130E-01 a       517     0    35     1     7
 -1.0448075062106876E-01 a       518     0    35     1     8
 -8.7406066757627812E-02 a       519     0    35     1     9
  2.1886961163762103E-01 a       520     0    35     1    10
 -5.6370065515693089E-02 a       521     0    35     1    11
  1.3142791072648324E-01 a       522     0    35     1    12
  1.0660590792261868E+00 a       523     0    35     1    13
  7.0449983303853669E-01 a       524     0    35     1    14
 -1.6775504510403189E-01 a       525     0    35     1    15
 -4.2631372248754358E-02 a       526     0    36     1     1
  1.0320864054376324E+00 a       527     0    36     1     2
 -4.1738297833532217E-01 a       528     0    36     1     3
 -5.2515227080174809E-01 a       529     0    36     1     4
  8.7448054528008268E-01 a       530     0    36     1     5
