################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0456472229675480E+00 a        74     0     5     1    14
 -4.4997411905862922E-01 a        75     0     5     1    15
 -1.5521858155958423E+00 a        76     0     6     1     1
  8.6856490534113340E-01 a        77     0     6     1     2
 -2.4855675185789647E+00 a        78     0     6     1     3
  3.4042201721655518E-01 a        79     0     6     1     4
  6.8915376071032741E-01 a        80     0     6     1     5
 -2.4927930320870688E+00 a        81     0     6     1     6
  3.2227574193838837E+00 a        82     0     6     1     7
  5.9446722644059777E+00 a        83     0     6     1     8
 -2.2439034995046545E+00 a        84     0     6     1     9
 -7.9883685422783435E-01 a        85     0     6     1    10
 -6.2921888215129906E-01 a        86     0     6     1    11
  3.2654334526870388E-01 a        87     0     6     1    12
  1.8079165155971426E+00 a        88     0     6     1    13
 -1.4240611075027351E-01 a        89     0     6     1    14
 -3.6831641426001943E-01 a        90     0     6     1    15
 -4.8496302970642575E-03 a        91     0     7     1     1
  1.0518379949584249E+00 a        92     0     7     1     2
 -8.0105723872154075E-02 a        93     0     7     1     3
 -7.0394229288808036E-02 a        94     0     7     1     4
  2.7196237466872847E-01 a        95     0     7     1     5
  3.6802983034093434E-01 a        96     0     7     1     6
  3.3419129443090487E-02 a        97     0     7     1     7
  1.9881577154004801E-01 a        98     0     7     1     8
  5.4931100699212942E-01 a        99     0     7     1     9
 -1.2422712987535354E+00 a       100     0     7     1    10
  9.5350719551115432E-02 a       101     0     7     1    11
  1.2665337286105309E+00 a       102     0     7     1    12
 -1.2083948855251530E+00 a       103     0     7     1    13
  1.3555965691376032E-01 a       104     0     7     1    14
 -6.5933975261619859E-01 a       105     0     7     1    15
 -2.3264333085117181E+00 a       106     0     8     1     1
 -1.8798518122843577E+00 a       107     0     8     1     2
  8.0077226248086097E-01 a       108     0     8     1     3
 -3.5745060246842684E+00 a       109     0     8     1     4
  1.7863505581842432E+00 a       110     0     8     1     5
 -2.7317772508058673E+00 a       111     0     8     1     6
 -2.7608446175707435E+00 a       112     0     8     1     7
 -9.2270652301465770E+00 a       113     0     8     1     8
 -4.6358122567441346E-01 a       114     0     8     1     9
 -3.1095939377656050E+00 a       115     0     8     1    10
  1.7356617197750726E+00 a       116     0     8     1    11
  9.9138680805795076E-01 a       117     0     8     1    12
 -4.1881767670009840E-01 a       118     0     8     1    13
 -1.2662587498769471E+00 a       119     0     8     1    14
  9.0315396291264827E-01 a       120     0     8     1    15
 -2.3226173045541237E-02 a       121     0     9     1     1
  7.8382698526553207E-01 a       122     0     9     1     2
 -1.2950771583302425E+00 a       123     0     9     1     3
  1.0458611285489405E-01 a       124     0     9     1     4
  2.2017739218741688E+00 a       125     0     9     1     5
 -1.2700778193577866E+00 a       126     0     9     1     6
 -7.0575394782895096E-01 a       127     0     9     1     7
 -3.5772096980955503E-01 a       128     0     9     1     8
 -1.9894385739002055E-01 a       129     0     9     1     9
  9.3433250284126107E-02 a       130     0     9     1    10
 -2.2995338383937018E-02 a       131     0     9     1    11
 -8.5721351185030625E-01 a       132     0     9     1    12
  1.0052541595403699E+00 a       133     0     9     1    13
  1.2699158185739416E+00 a       134     0     9     1    14
 -5.8252709055786452E-02 a       135     0     9     1    15
 -1.0822791698584948E+00 a       136     0    10     1     1
  1.1003534871863900E+00 a       137     0    10     1     2
 -3.4937814154303903E+00 a       138     0    10     1     3
  2.9098141335489656E+00 a       139     0    10     1     4
 -2.8144816470733045E+00 a       140     0    10     1     5
  1.6165062179705769E+00 a       141     0    10     1     6
 -4.3390654765833353E-01 a       142     0    10     1     7
  3.2607697818156400E+00 a       143     0    10     1     8
  7.8195790074597937E-01 a       144     0    10     1     9
  3.2142426077648074E+00 a       145     0    10     1    10
 -3.5462346128294536E-01 a       146     0    10     1    11
 -2.9545798197033326E+00 a       147     0    10     1    12
 -7.6373042064637520E-01 a       148     0    10     1    13
 -1.5964956469263369E+00 a       149     0    10     1    14
  1.5293319406607062E+00 a       150     0    10     1    15
 -1.5158716460082211E+00 a       151     0    11     1     1
 -3.7338925660161398E-01 a       152     0    11     1     2
  9.7615048339933297E-01 a       153     0    11     1     3
  5.5993945693685720E-01 a       154     0    11     1     4
 -1.4513919042589720E+00 a       155     0    11     1     5
  6.0062674485186773E-01 a       156     0    11     1     6
 -2.2845760481609553E-01 a       157     0    11     1     7
 -8.8759407621003505E-01 a       158     0    11     1     8
  4.9865975547995778E-01 a       159     0    11     1     9
  1.6882763258620334E-01 a       160     0    11     1    10
 -1.0028394634407709E+00 a       161     0    11     1    11
  1.6583741771319097E-01 a       162     0    11     1    12
 -2.9969316203703200E-01 a       163     0    11     1    13
 -5.6665730165501649E-01 a       164     0    11     1    14
 -1.0095867424364804E+00 a       165     0    11     1    15
 -1.0345116914047554E+00 a       166     0    12     1     1
 -2.2103713364545885E+00 a       167     0    12     1     2
  2.0806910783018946E+00 a       168     0    12     1     3
 -9.4136343798628208E-01 a       169     0    12     1     4
  2.6670717782010129E+00 a       170     0    12     1     5
 -1.3438348201853283E+00 a       171     0    12     1     6
  2.2195143134883328E+00 a       172     0    12     1     7
 -9.1270013479254364E-01 a       173     0    12     1     8
  6.4034004318985177E-02 a       174     0    12     1     9
 -1.1808596223680254E+00 a       175     0    12     1    10
 -6.7144105026522016E-02 a       176     0    12     1    11
  2.3876320205172457E+00 a       177     0    12     1    12
  1.0698702806937899E+00 a       178     0    12     1    13
  2.2970671261143893E+00 a       179     0    12     1    14
 -3.1283099050242416E+00 a       180     0    12     1    15
  6.0666133488205565E-01 a       181     0    13     1     1
  6.0906287190905489E-02 a       182     0    13     1     2
 -7.3580826950979772E-01 a       183     0    13     1     3
  3.4571510471037525E-01 a       184     0    13     1     4
  8.8780197058607924E-01 a       185     0    13     1     5
 -2.4286274161711011E-01 a       186     0    13     1     6
  3.4877426809940371E-01 a       187     0    13     1     7
  1.0365064195813033E-03 a       188     0    13     1     8
  1.3390298479885313E-01 a       189     0    13     1     9
  8.7578057902617601E-01 a       190     0    13     1    10
  4.3688250751992913E-01 a       191     0    13     1    11
 -2.0004229188130182E-01 a       192     0    13     1    12
  4.6776608398720015E-01 a       193     0    13     1    13
  5.9712452216702538E-01 a       194     0    13     1    14
  6.4425555536361312E-01 a       195     0    13     1    15
 -1.3357151443346702E+00 a       196     0    14     1     1
  1.2408380498642931E-01 a       197     0    14     1     2
  1.4506466176414282E-01 a       198     0    14     1     3
  3.7227155454248495E-01 a       199     0    14     1     4
 -4.3111988661990364E-01 a       200     0    14     1     5
  6.7190233421346512E-01 a       201     0    14     1     6
 -4.8668604467765458E-01 a       202     0    14     1     7
 -4.3602108808934427E-02 a       203     0    14     1     8
 -4.1724916103685028E-01 a       204     0    14     1     9
  5.6117903100580491E-01 a       205     0    14     1    10
 -3.6761943388705376E-01 a       206     0    14     1    11
 -6.5412970706683260E-01 a       207     0    14     1    12
 -1.7414492087967851E-01 a       208     0    14     1    13
 -9.3022898011804767E-01 a       209     0    14     1    14
  5.8625800304265918E-01 a       210     0    14     1    15
 -2.9894485853938707E-01 a       211     0    15     1     1
 -3.0259607895433110E-01 a       212     0    15     1     2
  1.3697268543562044E-01 a       213     0    15     1     3
 -1.5725445099311264E-01 a       214     0    15     1     4
 -2.4764965463564625E-01 a       215     0    15     1     5
  2.2699091924818358E-02 a       216     0    15     1     6
  4.5890630643933839E-02 a       217     0    15     1     7
  4.9349140078374827E-02 a       218     0    15     1     8
 -1.0121541248400391E-01 a       219     0    15     1     9
 -2.0402564067182336E-01 a       220     0    15     1    10
 -1.9791159049875426E-02 a       221     0    15     1    11
  9.8482909253402556E-02 a       222     0    15     1    12
 -1.3750293425311433E-01 a       223     0    15     1    13
 -2.2097380149945117E-01 a       224     0    15     1    14
 -1.9300075992489912E-01 a       225     0    15     1    15
  1.5852543013462855E-01 a       226     0    16     1     1
 -9.2166266957199899E-02 a       227     0    16     1     2
 -4.7813122708241375E-02 a       228     0    16     1     3
 -9.2713788563239308E-02 a       229     0    16     1     4
  5.4828520778724944E-02 a       230     0    16     1     5
 -8.4613179089060159E-02 a       231     0    16     1     6
  1.2753941509358727E-01 a       232     0    16     1     7
  2.0171430533189413E-02 a       233     0    16     1     8
  6.3172957416982783E-02 a       234     0    16     1     9
  9.9633819136607210E-02 a       235     0    16     1    10
  1.7255843786229949E-01 a       236     0    16     1    11
  4.2740159990868981E-01 a       237     0    16     1    12
 -6.0941273865285019E-04 a       238     0    16     1    13
  8.3050710795123620E-02 a       239     0    16     1    14
 -4.3208288669064460E-01 a       240     0    16     1    15
 -5.2308627076708025E-01 a       241     0    17     1     1
 -4.8561885063784493E-01 a       242     0    17     1     2
 -2.4777786305630701E-02 a       243     0    17     1     3
 -2.2025699298913765E-01 a       244     0    17     1     4
  5.4965161846251873E-02 a       245     0    17     1     5
 -4.0843474991848865E-02 a       246     0    17     1     6
  3.8448639319894845E-01 a       247     0    17     1     7
  3.3833252573639833E-01 a       248     0    17     1     8
 -1.7209922970390565E-01 a       249     0    17     1     9
 -1.2808116261569069E-01 a       250     0    17     1    10
 -1.9275237933958794E-01 a       251     0    17     1    11
  2.2414523920846685E-01 a       252     0    17     1    12
 -4.1234393994082730E-01 a       253     0    17     1    13
 -4.3985008932868636E-01 a       254     0    17     1    14
 -7.3305948525583109E-01 a       255     0    17     1    15
  5.9383656414985087E-01 a       256     0    18     1     1
 -5.8941694026102964E-01 a       257     0    18     1     2
  4.9783174875915653E-01 a       258     0    18     1     3
 -1.8225532079510259E-01 a       259     0    18     1     4
  1.7482163095126035E-01 a       260     0    18     1     5
 -2.1317859856955848E-01 a       261     0    18     1     6
  4.5853845203375171E-01 a       262     0    18     1     7
  4.8688237143840053E-02 a       263     0    18     1     8
 -9.0611244700042753E-02 a       264     0    18     1     9
  8.2401606028323117E-03 a       265     0    18     1    10
 -9.4088425650090624E-01 a       266     0    18     1    11
 -5.1336475751124178E-01 a       267     0    18     1    12
 -1.5855579308426345E-02 a       268     0    18     1    13
 -1.4429284153483174E-01 a       269     0    18     1    14
  8.1097949209477893E-01 a       270     0    18     1    15
  4.4128217394000158E-01 a       271     0    19     1     1
 -8.2787380530256482E-01 a       272     0    19     1     2
  7.6347011257775310E-01 a       273     0    19     1     3
  1.4677412242601386E+00 a       274     0    19     1     4
 -5.1972571752863195E-01 a       275     0    19     1     5
  9.5184474048288625E-01 a       276     0    19     1     6
 -2.8361812361779874E-03 a       277     0    19     1     7
 -5.5519738921124817E-01 a       278     0    19     1     8
  1.9075833001019427E+00 a       279     0    19     1     9
 -3.2237631023346589E+00 a       280     0    19     1    10
 -8.4292927289420039E-01 a       281     0    19     1    11
  3.4545383158433336E+00 a       282     0    19     1    12
  3.3423660596170564E+00 a       283     0    19     1    13
  1.2175382158880983E+00 a       284     0    19     1    14
 -7.5488276967042389E-01 a       285     0    19     1    15
 -9.2396039373276795E-01 a       286     0    20     1     1
  4.9372668744557896E-01 a       287     0    20     1     2
  2.7297091145981361E-01 a       288     0    20     1     3
 -3.8790211378557832E-01 a       289     0    20     1     4
 -3.2217943639685537E-01 a       290     0    20     1     5
 -2.0376814454458417E-01 a       291     0    20     1     6
 -4.7750943150187700E-02 a       292     0    20     1     7
 -1.4240690761821284E-01 a       293     0    20     1     8
  2.5694367286959747E-02 a       294     0    20     1     9
  1.9851790533423999E-01 a       295     0    20     1    10
 -5.9807776225741971E-01 a       296     0    20     1    11
 -3.6006517708615893E-01 a       297     0    20     1    12
  5.1824658413280089E-01 a       298     0    20     1    13
 -1.0622198198524209E-01 a       299     0    20     1    14
  8.2344489548476774E-01 a       300     0    20     1    15
 -8.4309141728415665E-02 a       301     0    21     1     1
  2.8911965642953441E-01 a       302     0    21     1     2
  6.4960728202235463E-01 a       303     0    21     1     3
 -3.0116346194433374E-01 a       304     0    21     1     4
  2.3083433065136927E-01 a       305     0    21     1     5
 -2.8346871561292480E-01 a       306     0    21     1     6
 -4.9961408312182615E-01 a       307     0    21     1     7
  2.9119592318302379E-01 a       308     0    21     1     8
  7.7833161712914656E-01 a       309     0    21     1     9
 -7.8289108116197326E-01 a       310     0    21     1    10
  2.1114408983879895E-01 a       311     0    21     1    11
 -6.6593295858011159E-02 a       312     0    21     1    12
 -6.4917214207509580E-02 a       313     0    21     1    13
  5.3154438333212584E-01 a       314     0    21     1    14
  6.4453277694065758E-01 a       315     0    21     1    15
  8.8302107784004846E-01 a       316     0    22     1     1
  4.0982687749844937E-01 a       317     0    22     1     2
 -2.7208305063093112E+00 a       318     0    22     1     3
  1.6698019897974550E-01 a       319     0    22     1     4
 -5.6920902597575529E-01 a       320     0    22     1     5
  2.6555735124303146E+00 a       321     0    22     1     6
 -9.0552148160993340E-01 a       322     0    22     1     7
  1.5505154962603229E-01 a       323     0    22     1     8
  7.5363246497207681E-01 a       324     0    22     1     9
  2.5031544995754498E+00 a       325     0    22     1    10
  7.9758082757570326E-01 a       326     0    22     1    11
 -2.1273720738622068E+00 a       327     0    22     1    12
 -2.8776346403078246E+00 a       328     0    22     1    13
  5.7120023052772917E-01 a       329     0    22     1    14
  5.9586799769809762E-01 a       330     0    22     1    15
  2.5352716339095122E-01 a       331     0    23     1     1
  3.6590741126682380E-01 a       332     0    23     1     2
  5.7794706062614679E-02 a       333     0    23     1     3
  2.1508916098609127E-01 a       334     0    23     1     4
  6.3204361422949020E-03 a       335     0    23     1     5
 -7.1830019142247667E-02 a       336     0    23     1     6
 -2.8285755872832502E-01 a       337     0    23     1     7
 -1.1797232655376343E-01 a       338     0    23     1     8
  2.7332848891465605E-03 a       339     0    23     1     9
 -1.8646329657879315E-01 a       340     0    23     1    10
 -2.4838952998663395E-03 a       341     0    23     1    11
 -1.0591877855389691E-01 a       342     0    23     1    12
  1.1769496406221497E-01 a       343     0    23     1    13
  4.0612002111029127E-01 a       344     0    23     1    14
  2.0871661286588883E-01 a       345     0    23     1    15
  6.9731507156915151E-01 a       346     0    24     1     1
 -3.3044859491987838E-01 a       347     0    24     1     2
 -5.3618821576961839E-01 a       348     0    24     1     3
 -4.7034703346572062E-04 a       349     0    24     1     4
  1.0969483098739834E-03 a       350     0    24     1     5
 -2.3915849582573129E-03 a       351     0    24     1     6
 -4.2818640785077959E-02 a       352     0    24     1     7
  2.5009729963511934E-01 a       353     0    24     1     8
 -8.3689082294845035E-02 a       354     0    24     1     9
 -4.9966140911601320E-01 a       355     0    24     1    10
  9.8229294669131861E-01 a       356     0    24     1    11
  2.6616863899282400E-01 a       357     0    24     1    12
 -2.7497138943291993E-01 a       358     0    24     1    13
  2.9467673546161899E-01 a       359     0    24     1    14
 -4.4434312061147306E-02 a       360     0    24     1    15
  2.3229687764994673E+00 a       361     0    25     1     1
 -3.9920772347536670E-01 a       362     0    25     1     2
 -7.1350380517272716E-01 a       363     0    25     1     3
 -9.0346493564402963E-01 a       364     0    25     1     4
  1.6998222301270753E+00 a       365     0    25     1     5
 -3.0993978179874029E+00 a       366     0    25     1     6
  1.6253259865004643E+00 a       367     0    25     1     7
 -2.3601775233986426E-02 a       368     0    25     1     8
 -2.2725384170639491E+00 a       369     0    25     1     9
  7.0760716115480382E-01 a       370     0    25     1    10
  3.2845196143106720E-01 a       371     0    25     1    11
 -2.0777932763147100E+00 a       372     0    25     1    12
 -1.0340770978633644E+00 a       373     0    25     1    13
 -3.7887682638818854E-01 a       374     0    25     1    14
 -5.3524757108530896E-01 a       375     0    25     1    15
  6.2181229780877079E-01 a       376     0    26     1     1
  5.2450535179494606E-01 a       377     0    26     1     2
  1.0432770384823835E-01 a       378     0    26     1     3
  3.3454263620096819E-01 a       379     0    26     1     4
  4.3589998905430855E-01 a       380     0    26     1     5
  5.7139281817987397E-01 a       381     0    26     1     6
 -3.0938904438084641E-01 a       382     0    26     1     7
  1.7055068987478902E-01 a       383     0    26     1     8
  1.5025992463450721E-01 a       384     0    26     1     9
 -1.8465303726123453E-01 a       385     0    26     1    10
  4.3602171108884846E-01 a       386     0    26     1    11
  2.0631850448912448E-01 a       387     0    26     1    12
 -2.9774682387760409E-01 a       388     0    26     1    13
  4.9121509774937527E-01 a       389     0    26     1    14
 -7.5240234242499271E-01 a       390     0    26     1    15
 -2.0165354991018483E-01 a       391     0    27     1     1
  1.4108272975391480E+00 a       392     0    27     1     2
  4.2550505395105111E-02 a       393     0    27     1     3
 -2.0080424952734197E-02 a       394     0    27     1     4
  3.6836696611071079E-01 a       395     0    27     1     5
  6.1599782321334218E-01 a       396     0    27     1     6
 -7.0402525248349235E-01 a       397     0    27     1     7
 -1.3905200435954129E-01 a       398     0    27     1     8
  3.5272722465457290E-01 a       399     0    27     1     9
  8.3789650114665915E-01 a       400     0    27     1    10
 -2.8328558968707762E-01 a       401     0    27     1    11
 -8.3709012023976015E-02 a       402     0    27     1    12
 -1.1929060020984797E-01 a       403     0    27     1    13
 -4.1402251777345833E-01 a       404     0    27     1    14
 -8.0342508404035340E-01 a       405     0    27     1    15
 -1.5593631320535490E+00 a       406     0    28     1     1
  8.5055061735361481E-01 a       407     0    28     1     2
  1.4027349707137524E+00 a       408     0    28     1     3
 -1.1232323324950082E+00 a       409     0    28     1     4
 -3.9466995041283121E-01 a       410     0    28     1     5
 -1.5895412659772841E+00 a       411     0    28     1     6
  6.1770053874469355E-01 a       412     0    28     1     7
 -2.7886298203621124E-01 a       413     0    28     1     8
  8.7150710837833967E-01 a       414     0    28     1     9
 -1.1076834505931221E+00 a       415     0    28     1    10
 -4.3197797002493893E-01 a       416     0    28     1    11
  6.5978121626886210E-01 a       417     0    28     1    12
  9.4023541746011730E-01 a       418     0    28     1    13
 -1.9612580556438335E+00 a       419     0    28     1    14
 -1.0644329134177899E+00 a       420     0    28     1    15
  1.5984845096157815E-01 a       421     0    29     1     1
  1.2707724368228790E-01 a       422     0    29     1     2
 -3.0339405181652407E-01 a       423     0    29     1     3
 -1.7080832209922767E-01 a       424     0    29     1     4
 -3.8659946071883680E-02 a       425     0    29     1     5
 -7.1652999983600432E-02 a       426     0    29     1     6
 -2.3868762221580808E-01 a       427     0    29     1     7
 -4.5022129843694747E-01 a       428     0    29     1     8
  4.1357864959570712E-01 a       429     0    29     1     9
  3.6413626006112154E-01 a       430     0    29     1    10
  1.8293656510371237E-02 a       431     0    29     1    11
 -3.2975687555284972E-01 a       432     0    29     1    12
  8.6014102384827984E-01 a       433     0    29     1    13
  4.3185349135967799E-01 a       434     0    29     1    14
  2.6850217381774621E-01 a       435     0    29     1    15
 -1.3183569210576490E-01 a       436     0    30     1     1
  8.7881836440980288E-01 a       437     0    30     1     2
  2.2115041928121520E-01 a       438     0    30     1     3
  6.8985420043126389E-01 a       439     0    30     1     4
  1.3435084728811839E+00 a       440     0    30     1     5
 -4.9210880658887825E-02 a       441     0    30     1     6
 -7.8272293122176639E-01 a       442     0    30     1     7
 -2.9373755913364180E-01 a       443     0    30     1     8
  7.3892517489774623E-01 a       444     0    30     1     9
  4.3950071518956364E-02 a       445     0    30     1    10
 -1.2348999826959038E-01 a       446     0    30     1    11
 -1.7398139239460314E-01 a       447     0    30     1    12
  4.1699089616404128E-01 a       448     0    30     1    13
  1.6543943366360966E-01 a       449     0    30     1    14
 -7.4920671019056650E-01 a       450     0    30     1    15
  5.4449461463319526E-01 a       451     0    31     1     1
  2.2338594008354158E+00 a       452     0    31     1     2
  2.9478252237812193E+00 a       453     0    31     1     3
 -2.3768485216770223E+00 a       454     0    31     1     4
  1.1351372915281024E-01 a       455     0    31     1     5
  6.9450948846980354E-01 a       456     0    31     1     6
  4.0058158934003760E+00 a       457     0    31     1     7
  1.4613783469511407E-01 a       458     0    31     1     8
  2.0535355357970053E-01 a       459     0    31     1     9
  1.7648014291448448E+00 a       460     0    31     1    10
  2.2131860155521840E-01 a       461     0    31     1    11
 -5.2455640250327367E+00 a       462     0    31     1    12
 -2.9303550256571997E-01 a       463     0    31     1    13
 -1.7450036996550911E+00 a       464     0    31     1    14
 -1.5807806984378714E-01 a       465     0    31     1    15
  7.6248557147649310E-01 a       466     0    32     1     1
 -3.1047600637252071E-01 a       467     0    32     1     2
  7.8269559369425867E-02 a       468     0    32     1     3
  4.3853121426289710E-01 a       469     0    32     1     4
  9.2872621150269119E-02 a       470     0    32     1     5
  4.6261253603676877E-01 a       471     0    32     1     6
 -2.2319519960726597E-01 a       472     0    32     1     7
  3.8325762324867751E-01 a       473     0    32     1     8
 -5.2348124884833147E-02 a       474     0    32     1     9
 -6.0404358400589220E-02 a       475     0    32     1    10
  2.8686919853139875E-01 a       476     0    32     1    11
  2.2083130153242095E-01 a       477     0    32     1    12
 -7.8042042418421886E-01 a       478     0    32     1    13
 -2.8423964472528584E-01 a       479     0    32     1    14
  4.0412503386337778E-01 a       480     0    32     1    15
  3.5051587219916763E-01 a       481     0    33     1     1
 -3.4909001087065017E-01 a       482     0    33     1     2
 -3.7963578041383544E-01 a       483     0    33     1     3
  4.3809292059335309E-01 a       484     0    33     1     4
 -1.6802848110468838E+00 a       485     0    33     1     5
  1.3820781394346751E+00 a       486     0    33     1     6
  1.0572146314004232E+00 a       487     0    33     1     7
  6.9031036149947689E-01 a       488     0    33     1     8
 -1.3920821400871022E-01 a       489     0    33     1     9
  3.2151050961523781E-01 a       490     0    33     1    10
  9.2226369205088088E-01 a       491     0    33     1    11
 -3.0505066414092463E-01 a       492     0    33     1    12
 -4.7494327560245619E-01 a       493     0    33     1    13
  8.7640428420628125E-01 a       494     0    33     1    14
  8.2423429442465268E-01 a       495     0    33     1    15
 -4.6099343360416384E-01 a       496     0    34     1     1
  3.1243420372354489E+00 a       497     0    34     1     2
  1.1094318064974169E-01 a       498     0    34     1     3
  1.6812735744401162E+00 a       499     0    34     1     4
 -1.4180951164693760E+00 a       500     0    34     1     5
  2.0544832883786674E+00 a       501     0    34     1     6
 -2.4167155336294357E+00 a       502     0    34     1     7
  6.2023888039338604E-01 a       503     0    34     1     8
  4.6198968938590719E+00 a       504     0    34     1     9
 -7.3440421598427830E-01 a       505     0    34     1    10
  3.2397313344398815E-01 a       506     0    34     1    11
  1.4133201871980905E+00 a       507     0    34     1    12
 -7.7668082855306561E-02 a       508     0    34     1    13
  6.8495148541362283E-01 a       509     0    34     1    14
 -1.2624679305013151E+00 a       510     0    34     1    15
 -1.3678667238560877E-01 a       511     0    35     1     1
 -4.3601807608433041E-01 a       512     0    35     1     2
 -2.8727061199303903E-03 a       513     0    35     1     3
 -9.8433073728510456E-02 a       514     0    35     1     4
  2.5457046588213277E-02 a       515     0    35     1     5
  2.1187265179385981E-01 a       516     0    35     1     6
  2.3769944935839926E-01 a       517     0    35     1     7
  9.9771339860005775E-02 a       518     0    35     1     8
 -6.1265974300088698E-02 a       519     0    35     1     9
  2.7947527622420798E-01 a       520     0    35     1    10
  1.5628729460121213E-01 a       521     0    35     1    11
  1.4411518590766434E-01 a       522     0    35     1    12
 -1.9259672953728255E-01 a       523     0    35     1    13
 -3.9253262222079682E-01 a       524     0    35     1    14
  2.1079925163149858E-02 a       525     0    35     1    15
  1.1371200471635441E+00 a       526     0    36     1     1
  1.1371607813858780E+00 a       527     0    36     1     2
  3.9763506622892614E-01 a       528     0    36     1     3
  4.7426865640889319E-02 a       529     0    36     1     4
 -9.1205579809822490E-01 a       530     0    36     1     5
