################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -1.0517041161993912E+00 a       168     0    12     1     3
 -1.7702511390311702E+00 a       169     0    12     1     4
  1.3637593973349600E+00 a       170     0    12     1     5
 -1.3196882429952246E+00 a       171     0    12     1     6
  1.9906151383751483E+00 a       172     0    12     1     7
  4.6262666584137468E+00 a       173     0    12     1     8
  1.4129474807095486E+00 a       174     0    12     1     9
 -1.4415671718363219E+00 a       175     0    12     1    10
 -7.1667921970220749E-01 a       176     0    12     1    11
 -4.2987828449661930E-01 a       177     0    12     1    12
 -2.0673665900824605E+00 a       178     0    12     1    13
  3.2592304537983194E+00 a       179     0    12     1    14
 -6.0001256737823017E-01 a       180     0    12     1    15
  2.9848603912250476E-01 a       181     0    13     1     1
  7.0407623205733294E-02 a       182     0    13     1     2
  4.9417850198582962E-02 a       183     0    13     1     3
  2.0576036300889480E-01 a       184     0    13     1     4
  5.3865047118175344E-02 a       185     0    13     1     5
  3.1663176123966125E-01 a       186     0    13     1     6
  3.8210497791812834E-02 a       187     0    13     1     7
  4.5321609246835354E-01 a       188     0    13     1     8
 -5.6735065883749491E-01 a       189     0    13     1     9
 -1.6964608152707961E-01 a       190     0    13     1    10
 -2.8030264045526287E-02 a       191     0    13     1    11
 -9.4345184491411091E-02 a       192     0    13     1    12
  5.4405385301933340E-01 a       193     0    13     1    13
 -1.5146267537608527E-01 a       194     0    13     1    14
  1.2155356278764318E+00 a       195     0    13     1    15
  3.3527766481387344E-01 a       196     0    14     1     1
  1.8772725164485620E+00 a       197     0    14     1     2
  1.5180981161028795E-01 a       198     0    14     1     3
  5.2460458054212156E-01 a       199     0    14     1     4
 -8.5407425543854765E-01 a       200     0    14     1     5
  3.4873721092669618E-01 a       201     0    14     1     6
  9.7895863202000624E-02 a       202     0    14     1     7
 -2.4253145265227092E+00 a       203     0    14     1     8
 -2.0135645093223983E-01 a       204     0    14     1     9
  5.7339548175900157E-01 a       205     0    14     1    10
 -6.0947027383318406E-03 a       206     0    14     1    11
  4.7367542175237642E-01 a       207     0    14     1    12
  7.8749267581310711E-01 a       208     0    14     1    13
 -6.6181398197829977E-01 a       209     0    14     1    14
  7.8641760601088928E-01 a       210     0    14     1    15
 -2.2298616377024760E-01 a       211     0    15     1     1
 -1.2164402660288581E-01 a       212     0    15     1     2
 -6.2940457972832084E-02 a       213     0    15     1     3
 -6.3823832714062723E-02 a       214     0    15     1     4
 -1.1540982647829261E-01 a       215     0    15     1     5
 -1.0033689673671120E-01 a       216     0    15     1     6
 -8.2094079722278016E-02 a       217     0    15     1     7
 -5.1894322672303456E-02 a       218     0    15     1     8
  3.5480379792309266E-02 a       219     0    15     1     9
  1.1845794390627278E-01 a       220     0    15     1    10
 -1.3096026926745888E-01 a       221     0    15     1    11
  6.5895178342996699E-02 a       222     0    15     1    12
 -1.2110031928355508E-01 a       223     0    15     1    13
  7.9980036560234266E-02 a       224     0    15     1    14
 -3.0420947915968849E-01 a       225     0    15     1    15
 -7.9829561167848923E-02 a       226     0    16     1     1
 -2.4789644833390045E-01 a       227     0    16     1     2
 -6.9569365883727100E-02 a       228     0    16     1     3
 -2.1094725480961671E-01 a       229     0    16     1     4
  1.3702060112913053E-01 a       230     0    16     1     5
 -6.9690042975711450E-02 a       231     0    16     1     6
 -1.6003899596815765E-01 a       232     0    16     1     7
  5.4981887942877328E-01 a       233     0    16     1     8
 -7.9812541208631529E-02 a       234     0    16     1     9
  3.5494468493873735E-02 a       235     0    16     1    10
 -3.1913725244881630E-01 a       236     0    16     1    11
 -6.0846548549266410E-02 a       237     0    16     1    12
 -2.4130066339203607E-01 a       238     0    16     1    13
  1.6237187824327634E-01 a       239     0    16     1    14
 -2.9862713497220722E-01 a       240     0    16     1    15
  8.7549790749779324E-02 a       241     0    17     1     1
  1.3080795534746961E-01 a       242     0    17     1     2
 -3.1084022520908766E-01 a       243     0    17     1     3
 -1.8866457609638929E-01 a       244     0    17     1     4
  6.8228250594865009E-02 a       245     0    17     1     5
 -1.1723198299708690E-01 a       246     0    17     1     6
  4.4051998235178019E-01 a       247     0    17     1     7
 -2.9014716856630907E-01 a       248     0    17     1     8
  8.3912511614461652E-04 a       249     0    17     1     9
  1.3833735975689926E-01 a       250     0    17     1    10
 -3.8048905882040907E-01 a       251     0    17     1    11
  2.5631311198077339E-01 a       252     0    17     1    12
 -3.1346261546290982E-01 a       253     0    17     1    13
  4.4388939514448875E-02 a       254     0    17     1    14
 -1.7893821447295896E-01 a       255     0    17     1    15
  6.7781933917658144E-01 a       256     0    18     1     1
  9.3150026756470650E-01 a       257     0    18     1     2
  8.7670060849081888E-01 a       258     0    18     1     3
  5.7088444249495585E-01 a       259     0    18     1     4
  1.0183893060954687E-01 a       260     0    18     1     5
  6.9815662479493512E-01 a       261     0    18     1     6
 -5.6080726299150241E-01 a       262     0    18     1     7
 -1.8252857002674139E-01 a       263     0    18     1     8
  6.8606084696248382E-01 a       264     0    18     1     9
  6.2150294194362610E-01 a       265     0    18     1    10
  1.0697632539093709E+00 a       266     0    18     1    11
  5.8057314592185039E-01 a       267     0    18     1    12
  1.7736869853098027E+00 a       268     0    18     1    13
 -2.4729898300682293E-01 a       269     0    18     1    14
  2.8481153324043740E-01 a       270     0    18     1    15
 -1.0896544223474320E+00 a       271     0    19     1     1
 -1.8546347412560533E+00 a       272     0    19     1     2
  4.7388687865769258E-01 a       273     0    19     1     3
 -1.1590195569099284E+00 a       274     0    19     1     4
 -1.1133269455210629E-01 a       275     0    19     1     5
 -1.1262313819127847E+00 a       276     0    19     1     6
  1.4158213620521494E+00 a       277     0    19     1     7
  8.9600620358265504E-01 a       278     0    19     1     8
 -2.5820264429108488E+00 a       279     0    19     1     9
  6.0123165196868145E-01 a       280     0    19     1    10
  1.1087609660257982E+00 a       281     0    19     1    11
  2.1463922568324865E+00 a       282     0    19     1    12
 -2.5414440749738763E+00 a       283     0    19     1    13
  1.2639134188107097E+00 a       284     0    19     1    14
  2.3085362804600646E+00 a       285     0    19     1    15
  2.1377049386092842E-01 a       286     0    20     1     1
  1.3423768101323286E-02 a       287     0    20     1     2
  3.9041849463212336E-01 a       288     0    20     1     3
  3.7963982671563506E-01 a       289     0    20     1     4
 -4.4464791516790714E-01 a       290     0    20     1     5
 -7.5373554832159212E-02 a       291     0    20     1     6
  4.1298741776854685E-02 a       292     0    20     1     7
 -8.0628526026639488E-02 a       293     0    20     1     8
 -9.6599672634323586E-01 a       294     0    20     1     9
  6.5781463304186050E-01 a       295     0    20     1    10
  4.3079581198572325E-01 a       296     0    20     1    11
 -7.5000954190349037E-02 a       297     0    20     1    12
  5.0902943788924127E-01 a       298     0    20     1    13
 -4.7637107170801662E-02 a       299     0    20     1    14
  7.8661761596676005E-01 a       300     0    20     1    15
  1.2565203931841176E+00 a       301     0    21     1     1
  1.0227948394144366E-01 a       302     0    21     1     2
 -4.8599124463823273E-01 a       303     0    21     1     3
  1.8348445345184993E-03 a       304     0    21     1     4
 -1.2256800152493774E-01 a       305     0    21     1     5
  1.7165544487030493E-01 a       306     0    21     1     6
 -9.0246715573513137E-01 a       307     0    21     1     7
  4.5364197597328926E-01 a       308     0    21     1     8
 -8.8992531303658196E-02 a       309     0    21     1     9
  9.5256452075767539E-01 a       310     0    21     1    10
 -8.1505746432117554E-02 a       311     0    21     1    11
 -3.4867006404877515E-01 a       312     0    21     1    12
 -1.4359374668780567E-01 a       313     0    21     1    13
  5.2851802229790579E-02 a       314     0    21     1    14
  4.7197077730520298E-01 a       315     0    21     1    15
 -1.2864574331701695E+00 a       316     0    22     1     1
  1.5608006117046480E-01 a       317     0    22     1     2
  1.0446330298975759E+00 a       318     0    22     1     3
  3.9868957209041436E+00 a       319     0    22     1     4
 -1.1799483138833418E+00 a       320     0    22     1     5
  1.7248404533217323E+00 a       321     0    22     1     6
 -8.6284386946943215E-01 a       322     0    22     1     7
  1.2567279365565918E+00 a       323     0    22     1     8
  6.1483207070349077E-01 a       324     0    22     1     9
  1.8455443045948559E+00 a       325     0    22     1    10
 -2.0094766705914138E+00 a       326     0    22     1    11
 -6.5280481940886970E-01 a       327     0    22     1    12
  2.0550753477601078E+00 a       328     0    22     1    13
 -1.3404774323700968E+00 a       329     0    22     1    14
 -1.3434286078228337E+00 a       330     0    22     1    15
 -4.1380835734618487E-01 a       331     0    23     1     1
 -3.4664811329465539E-01 a       332     0    23     1     2
  8.4281547320856715E-02 a       333     0    23     1     3
  2.1489197152943090E-01 a       334     0    23     1     4
  3.4799233390044218E-02 a       335     0    23     1     5
 -4.8821665877467980E-02 a       336     0    23     1     6
 -2.1514035680413010E-01 a       337     0    23     1     7
 -1.6079078547895950E-01 a       338     0    23     1     8
  5.2503740915963562E-02 a       339     0    23     1     9
 -8.1834460691145153E-02 a       340     0    23     1    10
  2.7155729335092586E-02 a       341     0    23     1    11
 -1.7555173581593123E-01 a       342     0    23     1    12
 -2.4190699771970570E-03 a       343     0    23     1    13
 -2.8382809609843785E-02 a       344     0    23     1    14
  2.7738590043684236E-01 a       345     0    23     1    15
 -6.9906952139126632E-01 a       346     0    24     1     1
  3.4469752548625832E-01 a       347     0    24     1     2
 -4.4380459717993109E-01 a       348     0    24     1     3
 -3.4545544088286095E-01 a       349     0    24     1     4
 -6.9457844849316841E-01 a       350     0    24     1     5
 -3.3322273453647255E-01 a       351     0    24     1     6
  1.5426300915116900E-01 a       352     0    24     1     7
 -2.9805877039124107E-01 a       353     0    24     1     8
 -7.4161755570942256E-01 a       354     0    24     1     9
  2.9427160940409747E-01 a       355     0    24     1    10
 -6.6227667144905022E-01 a       356     0    24     1    11
 -7.3659582921246955E-02 a       357     0    24     1    12
 -5.2390672139014705E-01 a       358     0    24     1    13
  1.2680808298907031E-01 a       359     0    24     1    14
  3.4174656666429776E-01 a       360     0    24     1    15
  3.8717356881580561E-01 a       361     0    25     1     1
 -7.0688245322637733E-01 a       362     0    25     1     2
 -1.7759501634522588E+00 a       363     0    25     1     3
  6.8567894071319557E-01 a       364     0    25     1     4
 -9.7144656210364788E-01 a       365     0    25     1     5
  1.8092008343144902E-01 a       366     0    25     1     6
 -1.4844589949414480E-01 a       367     0    25     1     7
  1.7969569973240618E-01 a       368     0    25     1     8
  1.3228521853345983E+00 a       369     0    25     1     9
 -1.2470357096058210E-01 a       370     0    25     1    10
  6.3065281005851709E-02 a       371     0    25     1    11
 -1.3041093483208896E+00 a       372     0    25     1    12
  1.9137254034613811E+00 a       373     0    25     1    13
 -5.6581000341112253E-01 a       374     0    25     1    14
  3.1553180763441652E-01 a       375     0    25     1    15
  2.2680304753449135E-01 a       376     0    26     1     1
 -2.5954616449964222E-02 a       377     0    26     1     2
 -2.2324998948577912E-01 a       378     0    26     1     3
 -5.3595742272569191E-01 a       379     0    26     1     4
  5.2902136855494046E-02 a       380     0    26     1     5
  4.6770030473913998E-01 a       381     0    26     1     6
 -3.3963123488708363E-01 a       382     0    26     1     7
  3.3896290998989931E-01 a       383     0    26     1     8
  1.0072008348592314E+00 a       384     0    26     1     9
 -3.8240895423105170E-01 a       385     0    26     1    10
 -3.3244657174867126E-01 a       386     0    26     1    11
 -1.7666704004163460E-02 a       387     0    26     1    12
 -1.6519108907069155E-01 a       388     0    26     1    13
  3.1110715342952591E-02 a       389     0    26     1    14
 -1.1806135144822900E+00 a       390     0    26     1    15
 -1.6672899270759137E-01 a       391     0    27     1     1
  3.3073338514922634E-01 a       392     0    27     1     2
 -2.1705012829280348E-01 a       393     0    27     1     3
 -2.1874676216574843E-01 a       394     0    27     1     4
 -1.4018193500776568E-01 a       395     0    27     1     5
 -4.5371416686466359E-01 a       396     0    27     1     6
 -3.1474096949146718E-01 a       397     0    27     1     7
  9.5146488938392570E-01 a       398     0    27     1     8
 -2.3711405517650797E-01 a       399     0    27     1     9
 -6.7820741244820615E-01 a       400     0    27     1    10
 -3.5468863078258750E-01 a       401     0    27     1    11
  4.7698368114377832E-01 a       402     0    27     1    12
 -4.9761848841222214E-02 a       403     0    27     1    13
  6.2855870286075810E-02 a       404     0    27     1    14
 -2.0157496785546365E+00 a       405     0    27     1    15
  3.4754874630914617E-02 a       406     0    28     1     1
  1.6363071117676899E+00 a       407     0    28     1     2
 -3.2897731779789557E-01 a       408     0    28     1     3
 -2.0316138667789803E+00 a       409     0    28     1     4
  2.0316108516282885E+00 a       410     0    28     1     5
 -1.9132791731685928E+00 a       411     0    28     1     6
  7.0226488134375165E-01 a       412     0    28     1     7
  4.7398574094567758E-01 a       413     0    28     1     8
  1.1275861987997902E+00 a       414     0    28     1     9
 -2.4122350670998292E+00 a       415     0    28     1    10
  3.6515693435180935E-02 a       416     0    28     1    11
 -3.8751445146833918E-01 a       417     0    28     1    12
 -6.4982302187572516E-01 a       418     0    28     1    13
  5.1730511956454550E-01 a       419     0    28     1    14
  1.4113906306321816E-01 a       420     0    28     1    15
 -5.5201052441045073E-01 a       421     0    29     1     1
 -4.6867186473521633E-01 a       422     0    29     1     2
  6.0775309963291904E-02 a       423     0    29     1     3
 -6.5915672743733084E-02 a       424     0    29     1     4
 -1.5699521741091690E-01 a       425     0    29     1     5
  1.9826249153447542E-01 a       426     0    29     1     6
 -3.2317240162346342E-02 a       427     0    29     1     7
  7.7965322633577661E-01 a       428     0    29     1     8
  6.3833954267547643E-01 a       429     0    29     1     9
 -3.0145616838182382E-01 a       430     0    29     1    10
 -2.1410656129191752E-01 a       431     0    29     1    11
  3.0929942333054104E-02 a       432     0    29     1    12
  8.1066309516630952E-01 a       433     0    29     1    13
 -6.4342819157723061E-03 a       434     0    29     1    14
 -2.2318721351117907E-01 a       435     0    29     1    15
  9.7462715737656247E-01 a       436     0    30     1     1
 -3.5235066126838424E-02 a       437     0    30     1     2
 -3.1036690915760910E-02 a       438     0    30     1     3
 -7.7165566998421131E-01 a       439     0    30     1     4
 -3.2523114862317826E-01 a       440     0    30     1     5
 -8.4622566827779166E-01 a       441     0    30     1     6
 -4.2294696465888909E-01 a       442     0    30     1     7
  2.2606672579760290E-02 a       443     0    30     1     8
 -8.2784749078103614E-01 a       444     0    30     1     9
  8.5400795328637469E-01 a       445     0    30     1    10
  5.7015906929562632E-01 a       446     0    30     1    11
  5.2088073437107685E-01 a       447     0    30     1    12
 -1.3767833281777750E-01 a       448     0    30     1    13
  3.0434830032189902E-01 a       449     0    30     1    14
  4.8295615310028189E-01 a       450     0    30     1    15
  1.8551507036676353E+00 a       451     0    31     1     1
  8.4322015112776560E-01 a       452     0    31     1     2
 -1.6289813067391390E+00 a       453     0    31     1     3
 -1.1690528502196296E+00 a       454     0    31     1     4
  1.4426083157745675E+00 a       455     0    31     1     5
  1.2594522308946110E+00 a       456     0    31     1     6
  1.8498653707199688E+00 a       457     0    31     1     7
 -3.0717100709818808E+00 a       458     0    31     1     8
 -5.0781052612451594E-01 a       459     0    31     1     9
 -1.1641787282472291E+00 a       460     0    31     1    10
 -1.3029959573662737E+00 a       461     0    31     1    11
  5.9396311735148789E-02 a       462     0    31     1    12
  9.6297716666060240E-01 a       463     0    31     1    13
 -8.4148653258079786E-01 a       464     0    31     1    14
 -1.5424363921979059E-01 a       465     0    31     1    15
  1.4414060612853163E-01 a       466     0    32     1     1
  2.1116706441801672E-01 a       467     0    32     1     2
 -5.3488069999845789E-01 a       468     0    32     1     3
 -2.2953142942005431E-01 a       469     0    32     1     4
  1.1693106297348682E-01 a       470     0    32     1     5
 -1.3345021760562245E-01 a       471     0    32     1     6
  5.6553564835704606E-01 a       472     0    32     1     7
 -3.3825445960860612E-01 a       473     0    32     1     8
 -5.9371210493785374E-02 a       474     0    32     1     9
 -3.0803808921595133E-01 a       475     0    32     1    10
  2.0525037877895558E-01 a       476     0    32     1    11
 -1.9762320762268823E-01 a       477     0    32     1    12
 -5.6685297457435497E-03 a       478     0    32     1    13
  8.3944677270127235E-03 a       479     0    32     1    14
  1.4226110374143734E+00 a       480     0    32     1    15
 -9.3352319677413653E-01 a       481     0    33     1     1
  1.1796299976374265E-01 a       482     0    33     1     2
  5.2314895181681302E-02 a       483     0    33     1     3
 -7.3636376342423426E-01 a       484     0    33     1     4
 -1.0845496037799804E+00 a       485     0    33     1     5
  1.1926901315296214E+00 a       486     0    33     1     6
  7.7628249040430541E-01 a       487     0    33     1     7
 -2.1480776148327246E-01 a       488     0    33     1     8
 -1.0610955441803855E+00 a       489     0    33     1     9
 -2.7876535729247875E-01 a       490     0    33     1    10
  8.5530748799199652E-01 a       491     0    33     1    11
 -1.0522224529240529E+00 a       492     0    33     1    12
 -2.8997257774269164E-01 a       493     0    33     1    13
  2.9953817653939018E-02 a       494     0    33     1    14
  1.1143371673489848E-01 a       495     0    33     1    15
 -1.8192420482070792E+00 a       496     0    34     1     1
 -3.6528165803087487E-02 a       497     0    34     1     2
  7.0945731388816113E-01 a       498     0    34     1     3
 -5.6896871630424051E-01 a       499     0    34     1     4
 -1.3552259340024384E+00 a       500     0    34     1     5
 -1.2390336524806920E+00 a       501     0    34     1     6
 -1.2750362139364315E+00 a       502     0    34     1     7
 -4.3171752644924615E+00 a       503     0    34     1     8
 -2.1614581339407271E+00 a       504     0    34     1     9
  1.2586414329625319E+00 a       505     0    34     1    10
  2.1737587695368097E+00 a       506     0    34     1    11
 -2.9137337280706350E+00 a       507     0    34     1    12
 -5.5440327215690532E-01 a       508     0    34     1    13
  1.2697249749006976E+00 a       509     0    34     1    14
  1.7846742968279056E-02 a       510     0    34     1    15
  7.7160603993045640E-01 a       511     0    35     1     1
  2.3927710344701222E-01 a       512     0    35     1     2
 -6.1838429224017256E-02 a       513     0    35     1     3
 -1.7871521526875273E-01 a       514     0    35     1     4
 -5.1493221091292798E-02 a       515     0    35     1     5
  1.9312993006102678E-02 a       516     0    35     1     6
 -1.0156937977428178E-02 a       517     0    35     1     7
  1.5509291134969602E-01 a       518     0    35     1     8
 -2.5449448529087265E-01 a       519     0    35     1     9
  1.4237014552207086E-01 a       520     0    35     1    10
  2.2379192620182145E-01 a       521     0    35     1    11
  7.9784103668271864E-02 a       522     0    35     1    12
  6.3669668764509399E-02 a       523     0    35     1    13
  2.3502613518876218E-02 a       524     0    35     1    14
 -1.2399926950193627E-01 a       525     0    35     1    15
  1.2738753509015410E+00 a       526     0    36     1     1
 -4.8697132774171836E-01 a       527     0    36     1     2
 -3.9317548460868268E-01 a       528     0    36     1     3
 -1.7428170086258857E-02 a       529     0    36     1     4
