################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
 -8.2058198232948687E-01 a       167     0    12     1     2
  1.3214137060887867E+00 a       168     0    12     1     3
 -1.9434924748945700E-02 a       169     0    12     1     4
  2.2367921504129873E-01 a       170     0    12     1     5
 -6.6731620168707984E-01 a       171     0    12     1     6
 -4.1372000320563690E-01 a       172     0    12     1     7
 -1.7420497327631140E-01 a       173     0    12     1     8
  4.6098572413553618E-01 a       174     0    12     1     9
  7.0009590340616967E-01 a       175     0    12     1    10
  1.1688868762223967E+00 a       176     0    12     1    11
  3.6603555832926243E-01 a       177     0    12     1    12
 -1.2148539439942888E-01 a       178     0    12     1    13
 -5.7792989048167931E-01 a       179     0    12     1    14
  2.0361332217300104E-01 a       180     0    12     1    15
  1.2692936632546838E+00 a       181     0    13     1     1
  2.1154791573305173E-01 a       182     0    13     1     2
 -3.2106764824543368E+00 a       183     0    13     1     3
 -2.8469216587127932E-02 a       184     0    13     1     4
 -5.5331103035963496E-02 a       185     0    13     1     5
  1.2951840201422637E+00 a       186     0    13     1     6
  5.7761676068368246E-02 a       187     0    13     1     7
  3.9776835752374462E-01 a       188     0    13     1     8
  1.3329089130654079E+00 a       189     0    13     1     9
  2.2479440596359361E+00 a       190     0    13     1    10
 -1.2721319194604110E+00 a       191     0    13     1    11
  6.8139129190373726E-01 a       192     0    13     1    12
  5.9159716923249073E-01 a       193     0    13     1    13
  1.0916254593964385E-01 a       194     0    13     1    14
  3.1664771680865833E-01 a       195     0    13     1    15
 -7.3002281466932450E-01 a       196     0    14     1     1
  1.0340934639232613E+00 a       197     0    14     1     2
  1.3200567873653238E-01 a       198     0    14     1     3
 -2.4166852789671355E-02 a       199     0    14     1     4
 -3.7012854950144353E-01 a       200     0    14     1     5
  2.0882018189857375E-02 a       201     0    14     1     6
  8.6081816451659340E-02 a       202     0    14     1     7
  7.4104291905696495E-01 a       203     0    14     1     8
  7.8765167295370042E-01 a       204     0    14     1     9
  2.3036786281248589E+00 a       205     0    14     1    10
 -1.4317829240158848E+00 a       206     0    14     1    11
 -4.5691343365812070E-02 a       207     0    14     1    12
 -1.3794151378396244E-01 a       208     0    14     1    13
  7.1836357800062714E-02 a       209     0    14     1    14
  2.2396933105560651E-01 a       210     0    14     1    15
 -8.6524617903232359E-01 a       211     0    15     1     1
 -7.1509375351046067E-01 a       212     0    15     1     2
  3.4592702696451196E+00 a       213     0    15     1     3
  8.0509519488916759E-01 a       214     0    15     1     4
 -4.7901451632224018E-01 a       215     0    15     1     5
 -6.2229117280309632E-01 a       216     0    15     1     6
  6.7815804486077713E-03 a       217     0    15     1     7
 -6.2606148453546329E-01 a       218     0    15     1     8
 -8.2738248628452971E-01 a       219     0    15     1     9
 -1.9166940362104730E+00 a       220     0    15     1    10
  1.2455898721105170E+00 a       221     0    15     1    11
 -1.0913323314184971E+00 a       222     0    15     1    12
  3.7355680761475973E-01 a       223     0    15     1    13
  7.5025037332545652E-01 a       224     0    15     1    14
 -1.5092581683607642E+00 a       225     0    15     1    15
  3.0882228853501814E-01 a       226     0    16     1     1
 -3.1953801076925586E-01 a       227     0    16     1     2
  3.3650870364304897E-01 a       228     0    16     1     3
 -1.2965554208718041E-01 a       229     0    16     1     4
  2.5830049780643749E-01 a       230     0    16     1     5
 -2.1094484929940047E-01 a       231     0    16     1     6
  1.8167437971429948E-01 a       232     0    16     1     7
 -6.0721808567586089E-01 a       233     0    16     1     8
 -9.4748276970484421E-02 a       234     0    16     1     9
 -1.1080012870081992E+00 a       235     0    16     1    10
  3.5501741664732889E-01 a       236     0    16     1    11
 -1.8358561682277016E-01 a       237     0    16     1    12
  3.4005969628505384E-01 a       238     0    16     1    13
 -1.0373911813783541E-01 a       239     0    16     1    14
  2.4187140727975787E-01 a       240     0    16     1    15
  1.0760968543848604E+00 a       241     0    17     1     1
 -1.0954112856627707E+00 a       242     0    17     1     2
  6.1526636986094030E-01 a       243     0    17     1     3
 -3.3211626530523786E-01 a       244     0    17     1     4
  8.3240430361563422E-02 a       245     0    17     1     5
  1.4602831534715612E+00 a       246     0    17     1     6
 -9.5153401538785642E-01 a       247     0    17     1     7
  4.0530308476815310E-02 a       248     0    17     1     8
 -3.9277650485961810E-02 a       249     0    17     1     9
  1.5768260581340579E-01 a       250     0    17     1    10
  6.3218358034772204E-01 a       251     0    17     1    11
  7.0192239661519509E-02 a       252     0    17     1    12
 -1.6328301962995079E-02 a       253     0    17     1    13
  1.3431315888100550E+00 a       254     0    17     1    14
 -6.2906570011975882E-01 a       255     0    17     1    15
  6.2797206344460532E-01 a       256     0    18     1     1
  3.4573165290989132E-02 a       257     0    18     1     2
  3.7855687325224563E-01 a       258     0    18     1     3
 -1.8833351934837947E-01 a       259     0    18     1     4
 -2.2477451773071472E-01 a       260     0    18     1     5
  4.6278790241993904E-02 a       261     0    18     1     6
  6.7123741979363827E-01 a       262     0    18     1     7
 -4.7840184301987254E-01 a       263     0    18     1     8
  5.5446034323465310E-01 a       264     0    18     1     9
 -6.5702424638395962E-01 a       265     0    18     1    10
  6.3815394242340562E-01 a       266     0    18     1    11
  3.6439615046480800E-01 a       267     0    18     1    12
 -5.5651308198080196E-01 a       268     0    18     1    13
  3.1118502605516857E-01 a       269     0    18     1    14
  3.3999504483689665E-02 a       270     0    18     1    15
 -3.9157686903284666E-01 a       271     0    19     1     1
 -3.3746340666009977E-01 a       272     0    19     1     2
  1.6053421499251550E+00 a       273     0    19     1     3
  4.9694749391055676E-01 a       274     0    19     1     4
  3.7329835754645518E-01 a       275     0    19     1     5
  3.1387130888981313E-01 a       276     0    19     1     6
 -9.8263576093798000E-01 a       277     0    19     1     7
 -1.4238896641609629E+00 a       278     0    19     1     8
 -2.7560876023832626E-01 a       279     0    19     1     9
 -8.1757366021596933E-01 a       280     0    19     1    10
 -1.4557671231878750E+00 a       281     0    19     1    11
  3.0971917636543739E-01 a       282     0    19     1    12
 -1.1327165923773888E+00 a       283     0    19     1    13
  1.1687301255728761E+00 a       284     0    19     1    14
 -8.3833775929191917E-02 a       285     0    19     1    15
 -6.1775902691088125E-01 a       286     0    20     1     1
 -5.2506095402871866E-01 a       287     0    20     1     2
  3.8195804790876242E-01 a       288     0    20     1     3
  3.3349113544398001E-01 a       289     0    20     1     4
 -4.2485866614491369E-01 a       290     0    20     1     5
 -1.2923038377670519E+00 a       291     0    20     1     6
  2.3195246774860897E-02 a       292     0    20     1     7
 -6.3714430646265841E-01 a       293     0    20     1     8
  1.8787829520694184E+00 a       294     0    20     1     9
  1.1939497703478004E-01 a       295     0    20     1    10
 -1.1286911593166130E-01 a       296     0    20     1    11
  2.7619552228049654E-01 a       297     0    20     1    12
 -1.0357885658417181E+00 a       298     0    20     1    13
 -1.2538811143959974E+00 a       299     0    20     1    14
  4.5145395565473939E-01 a       300     0    20     1    15
 -5.1341488871363042E-02 a       301     0    21     1     1
  5.1469483428882534E-01 a       302     0    21     1     2
 -8.5429898895849243E-01 a       303     0    21     1     3
 -1.7789173576478864E-01 a       304     0    21     1     4
 -2.9009875361071708E-01 a       305     0    21     1     5
  5.1823530563295872E-01 a       306     0    21     1     6
 -4.0546550843852747E-01 a       307     0    21     1     7
 -5.2887426238902635E-01 a       308     0    21     1     8
  8.9967391330095081E-01 a       309     0    21     1     9
 -6.1543950523377644E-01 a       310     0    21     1    10
 -8.8931617533329632E-01 a       311     0    21     1    11
 -2.0887970286705110E-01 a       312     0    21     1    12
  2.6043430233321846E-01 a       313     0    21     1    13
 -7.3573063271911077E-01 a       314     0    21     1    14
  1.6286780112900290E-01 a       315     0    21     1    15
  1.4059772469482965E+00 a       316     0    22     1     1
  2.2782940652398417E-01 a       317     0    22     1     2
  1.0538810312745241E+00 a       318     0    22     1     3
 -1.2811478382712602E+00 a       319     0    22     1     4
  1.8530915107653654E+00 a       320     0    22     1     5
 -4.1874534957603637E-01 a       321     0    22     1     6
 -6.5854950744009411E-01 a       322     0    22     1     7
  5.2029993928364819E-02 a       323     0    22     1     8
 -3.9852391039815910E-01 a       324     0    22     1     9
 -4.8825320125313798E-01 a       325     0    22     1    10
  7.8134424904888666E-01 a       326     0    22     1    11
 -2.6149610040047361E-01 a       327     0    22     1    12
  6.2928076705585501E-01 a       328     0    22     1    13
  4.4493460260947443E-01 a       329     0    22     1    14
  3.7846112602731752E-01 a       330     0    22     1    15
 -2.8849822775602502E-01 a       331     0    23     1     1
 -1.3960790848617705E-01 a       332     0    23     1     2
 -2.9733585116681782E-01 a       333     0    23     1     3
 -7.0219690047841871E-02 a       334     0    23     1     4
 -7.9836082683244791E-01 a       335     0    23     1     5
 -1.0552382057536267E+00 a       336     0    23     1     6
  1.7885284623307193E-01 a       337     0    23     1     7
 -4.0940992381111978E-02 a       338     0    23     1     8
 -5.3921589454525698E-01 a       339     0    23     1     9
 -5.3772492491350792E-02 a       340     0    23     1    10
 -1.1325212929015713E+00 a       341     0    23     1    11
 -5.5234715997406336E-01 a       342     0    23     1    12
  4.4060795279172990E-02 a       343     0    23     1    13
 -4.2067655730575548E-01 a       344     0    23     1    14
 -7.0748107346537983E-02 a       345     0    23     1    15
 -6.2956756243932613E-02 a       346     0    24     1     1
  3.9696794815573061E-01 a       347     0    24     1     2
 -2.4347140118895694E-01 a       348     0    24     1     3
 -4.3193870467697887E-01 a       349     0    24     1     4
 -3.8337038070137419E-01 a       350     0    24     1     5
  1.0937300190823831E+00 a       351     0    24     1     6
 -1.7302550337223696E-01 a       352     0    24     1     7
 -4.2348431389959978E-01 a       353     0    24     1     8
 -7.3235513239373073E-01 a       354     0    24     1     9
 -1.3371412888738274E+00 a       355     0    24     1    10
 -3.7512148315063909E-01 a       356     0    24     1    11
  1.4218841593044812E-01 a       357     0    24     1    12
 -2.4131025604183595E-01 a       358     0    24     1    13
  7.0220696167939456E-01 a       359     0    24     1    14
  2.4198074935339525E-01 a       360     0    24     1    15
 -2.5443013383097568E-01 a       361     0    25     1     1
  6.9113402212105421E-02 a       362     0    25     1     2
  1.9063616434705180E-01 a       363     0    25     1     3
  4.6075933392106683E-01 a       364     0    25     1     4
 -1.5310110979575347E+00 a       365     0    25     1     5
 -3.7433047913273815E-01 a       366     0    25     1     6
 -1.5573729970899319E-01 a       367     0    25     1     7
  2.8548677836641646E-02 a       368     0    25     1     8
 -5.1700102511730697E-02 a       369     0    25     1     9
  5.5362877314979198E-01 a       370     0    25     1    10
 -5.9170508288314794E-01 a       371     0    25     1    11
 -5.7430168634122802E-01 a       372     0    25     1    12
 -1.8479897984350090E-02 a       373     0    25     1    13
 -7.9196625392513187E-01 a       374     0    25     1    14
  3.8112872485242444E-01 a       375     0    25     1    15
 -2.1250521482275336E-01 a       376     0    26     1     1
  4.7669071826186726E-01 a       377     0    26     1     2
  1.7072700454963310E-01 a       378     0    26     1     3
  9.5634081210352706E-01 a       379     0    26     1     4
  2.4658368341509407E-01 a       380     0    26     1     5
  1.0275915114199081E-01 a       381     0    26     1     6
  9.8972626521726004E-02 a       382     0    26     1     7
 -2.9176682618334837E-02 a       383     0    26     1     8
  5.8674705619378087E-01 a       384     0    26     1     9
 -7.4754802007525778E-01 a       385     0    26     1    10
 -4.2162391930999765E-01 a       386     0    26     1    11
 -2.7937145718727258E-01 a       387     0    26     1    12
  4.1594500331774048E-01 a       388     0    26     1    13
 -6.4295519425816461E-01 a       389     0    26     1    14
  4.3162807091100758E-01 a       390     0    26     1    15
 -1.9658633940439835E-02 a       391     0    27     1     1
 -5.7883674690077358E-01 a       392     0    27     1     2
  4.3325826171639081E-01 a       393     0    27     1     3
  8.9158214979532602E-01 a       394     0    27     1     4
  3.0689170102205284E-02 a       395     0    27     1     5
  4.8905370753217570E-01 a       396     0    27     1     6
 -2.6210464693785895E-01 a       397     0    27     1     7
  2.9326732515469511E-01 a       398     0    27     1     8
 -9.6160370029706788E-01 a       399     0    27     1     9
  4.1707155598189510E-01 a       400     0    27     1    10
  5.2410058050539743E-01 a       401     0    27     1    11
  2.1684927551070036E-03 a       402     0    27     1    12
  3.7652132864650378E-01 a       403     0    27     1    13
  1.6521087820064967E-01 a       404     0    27     1    14
 -3.8008439114084545E-02 a       405     0    27     1    15
  7.0199183052401037E-01 a       406     0    28     1     1
 -3.0755946096821929E-01 a       407     0    28     1     2
 -4.1872146189332854E-01 a       408     0    28     1     3
  1.2795839655984112E-01 a       409     0    28     1     4
 -7.2264564247458496E-01 a       410     0    28     1     5
 -6.6011284263661762E-01 a       411     0    28     1     6
  5.7062628319377484E-01 a       412     0    28     1     7
  2.5686261191402127E-01 a       413     0    28     1     8
 -6.9293423574786384E-01 a       414     0    28     1     9
 -7.3156452322783860E-01 a       415     0    28     1    10
  5.8834602820432946E-01 a       416     0    28     1    11
  1.6406017796953531E-01 a       417     0    28     1    12
  3.5037652408534431E-01 a       418     0    28     1    13
  7.1632598283510984E-01 a       419     0    28     1    14
  3.7993203584554719E-01 a       420     0    28     1    15
 -6.8995390252186561E-01 a       421     0    29     1     1
 -3.2827074656642624E-01 a       422     0    29     1     2
 -1.0247944971590555E+00 a       423     0    29     1     3
 -5.8433101845847635E-01 a       424     0    29     1     4
  3.4895013792118545E-01 a       425     0    29     1     5
 -5.9105299805349010E-01 a       426     0    29     1     6
 -1.3501422541501984E+00 a       427     0    29     1     7
 -5.6685517443993576E-02 a       428     0    29     1     8
  4.1512204017168619E-01 a       429     0    29     1     9
 -9.4408153945110651E-01 a       430     0    29     1    10
 -1.9820292442379657E-02 a       431     0    29     1    11
 -3.8564704484410078E-01 a       432     0    29     1    12
  2.3598144131114002E-01 a       433     0    29     1    13
  8.3512627762142422E-01 a       434     0    29     1    14
  1.3225602628144251E+00 a       435     0    29     1    15
 -7.7695465637875671E-01 a       436     0    30     1     1
  1.5251653478304025E-01 a       437     0    30     1     2
 -2.1492129910616090E-01 a       438     0    30     1     3
 -1.1603686194380589E+00 a       439     0    30     1     4
  3.5362938129138494E-01 a       440     0    30     1     5
 -8.1153969937654924E-01 a       441     0    30     1     6
  1.1178911902528623E+00 a       442     0    30     1     7
  7.2197987456382595E-01 a       443     0    30     1     8
 -6.9401184013896644E-01 a       444     0    30     1     9
 -5.3297055164098595E-01 a       445     0    30     1    10
  1.3405367683767522E-01 a       446     0    30     1    11
  1.8213078106600195E-01 a       447     0    30     1    12
  4.7782500570237518E-01 a       448     0    30     1    13
 -1.1514067363050682E+00 a       449     0    30     1    14
 -5.5013988000986491E-01 a       450     0    30     1    15
  3.3630979843064968E-01 a       451     0    31     1     1
 -7.5598220142452199E-01 a       452     0    31     1     2
  1.3652319310350598E+00 a       453     0    31     1     3
 -2.3302785322749892E-01 a       454     0    31     1     4
 -5.8902523027649512E-01 a       455     0    31     1     5
 -1.0013524800944142E+00 a       456     0    31     1     6
 -3.1233448563559923E-01 a       457     0    31     1     7
  4.4515553466579899E-01 a       458     0    31     1     8
  8.4720525117933243E-01 a       459     0    31     1     9
  1.4924354885724095E-01 a       460     0    31     1    10
 -3.6775634197965196E-01 a       461     0    31     1    11
  7.0561534715530352E-02 a       462     0    31     1    12
 -8.6252967828028138E-01 a       463     0    31     1    13
  5.7379159851170460E-02 a       464     0    31     1    14
  1.7209765769291974E-01 a       465     0    31     1    15
  6.0662922096714478E-01 a       466     0    32     1     1
  1.0138750360411772E+00 a       467     0    32     1     2
 -8.6438506951135141E-01 a       468     0    32     1     3
 -7.2773937240688324E-01 a       469     0    32     1     4
  7.5759482035019671E-02 a       470     0    32     1     5
  2.7944006262994509E-01 a       471     0    32     1     6
  1.6587875834368917E+00 a       472     0    32     1     7
  6.1082283290584349E-01 a       473     0    32     1     8
 -1.7714594287240687E-01 a       474     0    32     1     9
  7.0295480728999715E-01 a       475     0    32     1    10
 -1.1746365190387711E+00 a       476     0    32     1    11
  2.8073805702202437E-01 a       477     0    32     1    12
 -1.3381364267878029E-02 a       478     0    32     1    13
 -1.2364963662178370E-01 a       479     0    32     1    14
 -7.4664156054430164E-02 a       480     0    32     1    15
 -7.1497851414474775E-02 a       481     0    33     1     1
 -8.1564430784291952E-01 a       482     0    33     1     2
  2.6225011720186592E-01 a       483     0    33     1     3
 -3.1588846870029275E-01 a       484     0    33     1     4
  5.3355819725943343E-01 a       485     0    33     1     5
 -6.4834044579899552E-01 a       486     0    33     1     6
 -6.3746550427106186E-01 a       487     0    33     1     7
  1.2719649075634845E-01 a       488     0    33     1     8
  2.4079023023157048E-01 a       489     0    33     1     9
  2.7036705235362329E-01 a       490     0    33     1    10
 -4.2495678469521084E-03 a       491     0    33     1    11
  5.2753726416658320E-01 a       492     0    33     1    12
  1.4065874361568564E-01 a       493     0    33     1    13
 -5.5524621003805175E-01 a       494     0    33     1    14
  3.0669746085401718E-02 a       495     0    33     1    15
 -1.1229664048802417E+00 a       496     0    34     1     1
  9.7260746050069208E-02 a       497     0    34     1     2
  4.3757713797286701E-01 a       498     0    34     1     3
 -1.3707553714759440E+00 a       499     0    34     1     4
 -1.6664027573643397E-01 a       500     0    34     1     5
 -7.0578887131563295E-01 a       501     0    34     1     6
 -4.4779972197254447E-01 a       502     0    34     1     7
 -2.5317259899514732E-01 a       503     0    34     1     8
 -8.7176678812528996E-02 a       504     0    34     1     9
 -3.6896973189098420E-01 a       505     0    34     1    10
  5.2907774137964658E-01 a       506     0    34     1    11
 -1.3534269117883704E+00 a       507     0    34     1    12
  1.1369664145924794E+00 a       508     0    34     1    13
  3.5561388749265804E-01 a       509     0    34     1    14
  2.0946128090239793E-02 a       510     0    34     1    15
 -3.2457008869044957E-01 a       511     0    35     1     1
  4.3896118561434067E-01 a       512     0    35     1     2
  5.7520919590479280E-01 a       513     0    35     1     3
 -1.4620635606824936E-01 a       514     0    35     1     4
  7.2192982016398011E-01 a       515     0    35     1     5
  1.0415926847267296E+00 a       516     0    35     1     6
 -1.9912300506017880E-01 a       517     0    35     1     7
 -1.9029648257786344E-02 a       518     0    35     1     8
  1.4557697627859689E-01 a       519     0    35     1     9
  4.6396906129048676E-01 a       520     0    35     1    10
  1.1244095206197211E+00 a       521     0    35     1    11
  7.4451637579887708E-01 a       522     0    35     1    12
  7.0000768943632230E-01 a       523     0    35     1    13
 -9.6143315086427994E-01 a       524     0    35     1    14
  2.3532287242673172E-01 a       525     0    35     1    15
  9.0425864326135474E-02 a       526     0    36     1     1
  1.1091608115449794E-01 a       527     0    36     1     2
 -2.3378804078789944E-01 a       528     0    36     1     3
  2.6787650123194900E-01 a       529     0    36     1     4
  5.0326433569775930E-01 a       530     0    36     1     5
